alpha_deg,beta_deg,deltaS_deg,deltaD_deg,CL,CD,CY,Cl,Cm,Cn,L_Nm,M_Nm,N_Nm,p_dot,q_dot,r_dot,V,qbar,alpha_eff_deg,beta_eff_deg
0.0,-6.0,0.0,5.0,-0.0162164475768804,0.0194250840070843,0.0059370547533035,-0.0052357423119246,0.062089629471302,-0.0016264976002275,-1.2499728078079826,1.4545244955703902,-0.3883074550133958,-1.5624660097599783,12.121037463086584,-2.1572636389633097,20.223748416156692,250.5125000000002,2.850409357131217e-16,-6.0
-5.0,6.0,-10.0,5.0,-0.2796214818954468,0.0259244452539086,-0.017280925065279,-0.0184476915746927,0.0737016350030899,0.0049292626790702,-4.404172600831768,1.7265497376680397,1.176804346796725,-5.50521575103971,14.387914480566998,6.537801926648473,20.22374841615669,250.5125000000001,-5.000000000000002,6.000000000000001
-7.5,-2.0,-20.0,-10.0,-0.3637773394584656,0.0289264322566986,0.0140291657298803,0.0254150237888097,0.0253077521920204,-0.0043171597644686,6.067542432990188,0.5928646346348863,-1.030671868678125,7.584428041237735,4.940538621957386,-5.725954825989585,20.223748416156695,250.5125000000003,-7.499999999999998,-1.9999999999999996
10.0,6.0,-10.0,-10.0,0.7748457193374634,0.050330955659151,-0.0030849517788738,0.0048204688355326,-0.2411846965551376,0.0015020241262391,1.1508310773007926,-5.650042560783903,0.3585908554350275,1.4385388466259907,-47.083688006532526,1.992171419083486,20.22374841615669,250.5125000000001,10.000000000000002,6.000000000000001
-10.0,0.0,-10.0,-5.0,-0.6396042108535767,0.0398715828853845,0.0063664908520877,0.0122859291732311,0.1614235937595367,-0.0019125997787341,2.9331232269046383,3.781542477955555,-0.456611034922842,3.6664040336307977,31.51285398296296,-2.5367279717935665,20.223748416156692,250.5125000000002,-10.0,0.0
-7.5,-2.0,-20.0,5.0,-0.3786918520927429,0.033602230374813,-0.0016971273580566,-0.0119026927277445,0.0537982285022735,-0.000109037515358,-2.8416299662970386,1.2602884224171087,-0.0260314433195295,-3.552037457871298,10.502403520142574,-0.144619129552942,20.223748416156695,250.5125000000003,-7.499999999999998,-1.9999999999999996
-10.0,4.0,0.0,-10.0,-0.7510616183280945,0.0480709077167511,0.0057614315301179,0.0254972968250513,0.2641167044639587,0.0001485543616581,6.087184167054041,6.187252518711113,0.0354656324722225,7.608980208817552,51.560437655925945,0.1970312915123477,20.22374841615669,250.5125000000001,-10.0,4.0
5.0,-6.0,-20.0,-5.0,0.5488418340682983,0.0366780703264474,0.0110553596168756,0.0284102875739336,-0.2288060635328292,0.0002449746534693,6.782626954069387,-5.360058144611054,0.0584848598720218,8.478283692586734,-44.667151205092125,0.3249158881778992,20.22374841615669,250.5125000000001,4.999999999999999,-6.000000000000001
10.0,4.0,0.0,5.0,0.7248278856277466,0.0456707925844192,-0.0071258251555264,-0.0242154579609632,-0.1693939119577407,-0.0015280059305951,-5.781159991560855,-3.9682567997431657,-0.3647937101608595,-7.226449989451069,-33.06880666452638,-2.026631723115886,20.22374841615669,250.5125000000001,10.0,4.0
0.0,0.0,0.0,5.0,-0.0179858114570379,0.0190684563788771,-0.0048287934623658,-0.0129043785855174,0.0624843463301658,0.0005402810056693,-3.0807708578054234,1.4637712143045936,0.1289858295974126,-3.850963572256779,12.19809345253828,0.7165879422078478,20.223748416156692,250.5125000000002,9.262451887273707e-17,0.0
-7.5,-6.0,-20.0,10.0,-0.3950831294059753,0.0364519545185565,0.0006548850797116,-0.021930618211627,0.0789137035608291,-0.0019575252663344,-5.235680976987425,1.8486487331746568,-0.4673364745133181,-6.544601221234281,15.405406109788808,-2.596313747296212,20.223748416156692,250.5125000000002,-7.499999999999998,-6.0
5.0,0.0,20.0,5.0,0.1731969565153122,0.0271735844510793,-0.0038312117103487,-0.0118178091943264,0.1253024339675903,-2.039710852841381e-05,-2.821365006281391,2.9353607214662207,-0.0048695733096637,-3.526706257851739,24.46133934555184,-0.0270531850536873,20.223748416156692,250.5125000000002,5.0,0.0
-7.5,6.0,20.0,-10.0,-0.7630991339683533,0.0546190851676464,0.00201485469006,0.0247444566339254,0.3814116716384887,0.0024156277067959,5.907452294958457,8.93502866772702,0.5767031239114764,7.384315368698071,74.4585722310585,3.2039062439526464,20.223748416156692,250.5125000000002,-7.499999999999998,6.0
17.5,-2.0,-20.0,0.0,1.449692726135254,0.1250355542945861,0.0002983573358505,0.0099562387913465,-0.5194337368011475,0.0008201577002182,2.376936643516995,-12.16836209905454,0.1958031473497584,2.9711708043962437,-101.40301749212118,1.0877952630542136,20.22374841615669,250.5125000000001,17.500000000000007,-2.0
10.0,-2.0,-20.0,-5.0,0.8925867080688477,0.0606588051962852,0.0034623744431883,0.0186993610113859,-0.3367571830749511,0.0015700981020927,4.464255762622672,-7.888943387368667,0.3748427283628847,5.58031970327834,-65.7411948947389,2.082459602016026,20.223748416156692,250.5125000000002,10.0,-1.9999999999999996
10.0,0.0,-10.0,-5.0,0.8218567371368408,0.0520642624545097,0.0018262539524585,0.0122620109468698,-0.2602948248386383,0.001244795625098,2.927413027513333,-6.0977203765243235,0.2971805314228538,3.6592662843916663,-50.81433647103603,1.6510029523491878,20.223748416156695,250.5125000000003,10.0,0.0
