alpha_deg,beta_deg,deltaS_deg,deltaD_deg,CL,CD,CY,Cl,Cm,Cn
2.0,-2.0,-6.0,-2.0,0.197223453432,0.010442846247,0.005082425773,0.008643920639,-0.039999775175,-0.000669599528
2.0,0.0,-6.0,-2.0,0.196655896472,0.010355374076,0.001658214074,0.004981092846,-0.039256967549,-0.000232037006
2.0,2.0,-6.0,-2.0,0.195858204431,0.010350553733,-0.00178127425,0.001304205851,-0.038799724734,0.000208275357
4.0,-2.0,-6.0,-2.0,0.345922447824,0.0144429151,0.004671274977,0.00928614045,-0.085010158157,-0.000334848464
4.0,0.0,-6.0,-2.0,0.34554614758,0.014354234385,0.001463917515,0.004953057745,-0.084322780944,-0.000103544217
4.0,2.0,-6.0,-2.0,0.344556184859,0.014336526939,-0.001758495003,0.000605920792,-0.083809890009,0.000129942862
6.0,-2.0,-6.0,-2.0,0.494553391688,0.020598105784,0.004219871835,0.009916632298,-0.130998577456,-1.6938862e-05
6.0,0.0,-6.0,-2.0,0.49436884405,0.020511931298,0.001268237044,0.004916950839,-0.130368200312,2.4381457e-05
6.0,2.0,-6.0,-2.0,0.493183678236,0.020477814991,-0.001693999055,-9.4835986e-05,-0.12979320071,6.6687705e-05
8.0,-2.0,-6.0,-2.0,0.642862508668,0.028880588351,0.00373044969,0.01053479891,-0.177821261332,0.000282953489
8.0,0.0,-6.0,-2.0,0.64286979861,0.028799754229,0.001071806733,0.004872767864,-0.177247772929,0.000151258952
8.0,2.0,-6.0,-2.0,0.641490801772,0.028746236538,-0.001591200161,-0.000798761796,-0.176610303036,1.9012189e-05
10.0,-2.0,-6.0,-2.0,0.790592636584,0.039247727886,0.003197733346,0.011137341417,-0.225317636452,0.000565180966
10.0,0.0,-6.0,-2.0,0.79079739091,0.039176877123,0.000875410855,0.004820500931,-0.224812264074,0.000276561128
10.0,2.0,-6.0,-2.0,0.789225750482,0.039100627074,-0.001451065498,-0.001505515965,-0.224112100559,-1.3004506e-05
-10.0,-2.0,-6.0,0.0,-0.682974513497,0.031679333117,0.003931240215,-0.000386688548,0.202854306139,-0.001999947695
-10.0,0.0,-6.0,0.0,-0.684061895785,0.031677856812,1.457705e-06,5.7736e-07,0.203410676699,-3.7157e-07
-10.0,2.0,-6.0,0.0,-0.682974705289,0.031679202287,-0.003928373206,0.000387800989,0.202854633515,0.001999221302
-8.0,-2.0,-6.0,0.0,-0.539088906665,0.022811863577,0.003940129569,0.0002903642,0.166320023186,-0.001702807619
-8.0,0.0,-6.0,0.0,-0.539983314439,0.022794897039,1.069092e-06,4.65493e-07,0.166818750032,-2.60079e-07
-8.0,2.0,-6.0,0.0,-0.539089059043,0.022811789804,-0.003938001716,-0.000289441019,0.16632031985,0.001702292592
-6.0,-2.0,-6.0,0.0,-0.393791100302,0.016020987059,0.003913954153,0.000968127612,0.128102193943,-0.001419968478
-6.0,0.0,-6.0,0.0,-0.394490584834,0.015991999952,7.54351e-07,3.68325e-07,0.128540536887,-1.73232e-07
-6.0,2.0,-6.0,0.0,-0.393791374915,0.016020930113,-0.003912431402,-0.000967382047,0.128102397291,0.001419619894
-4.0,-2.0,-6.0,0.0,-0.247318878943,0.011349232243,0.003851147445,0.001645864508,0.088296693772,-0.00115171187
-4.0,0.0,-6.0,0.0,-0.247821736111,0.011311726334,4.51814e-07,2.57302e-07,0.088672272297,-9.6502e-08
-4.0,2.0,-6.0,0.0,-0.247319190804,0.011349198911,-0.003850217726,-0.001645298747,0.08829694384,0.001151513417
-2.0,-2.0,-6.0,0.0,-0.099914098368,0.008827623624,0.003750370115,0.002322546096,0.047007822834,-0.000898316054
-2.0,0.0,-6.0,0.0,-0.100180912324,0.008784890367,1.52867e-07,7.4747e-08,0.047256788931,-2.9489e-08
-2.0,2.0,-6.0,0.0,-0.099914088983,0.008827624289,-0.00375023128,-0.002322558195,0.04700792682,0.000898286056
0.0,-2.0,-6.0,0.0,0.048177347345,0.008475496408,0.003611460717,0.002998065781,0.004349634178,-0.000660248968
0.0,0.0,-6.0,0.0,0.048100513019,0.008431699048,1.7993e-08,-3.9525e-08,0.004547027601,-5.614e-09
0.0,2.0,-6.0,0.0,0.048176702153,0.00847549507,-0.003611405877,-0.002998039341,0.004350136392,0.000660238128
2.0,-2.0,-6.0,0.0,0.196705102584,0.010300271443,0.003433348214,0.003671033717,-0.039554052796,-0.000437734014
2.0,0.0,-6.0,0.0,0.196820380249,0.010258868511,-2.40866e-07,-3.19126e-07,-0.039411561065,3.5254e-08
2.0,2.0,-6.0,0.0,0.196705145146,0.010300319921,-0.003433807478,-0.003671613088,-0.0395542342,0.000437802596
4.0,-2.0,-6.0,0.0,0.345418556565,0.014297440899,0.003216375213,0.004341379748,-0.084575169211,-0.000231196767
4.0,0.0,-6.0,0.0,0.345725463637,0.014261865877,-1.43637e-07,-2.67532e-07,-0.084488124327,1.9216e-08
4.0,2.0,-6.0,0.0,0.345418500738,0.014297464312,-0.003216619093,-0.004341874385,-0.084575210337,0.000231231604
6.0,-2.0,-6.0,0.0,0.494065844702,0.020450644862,0.002961197089,0.005007928203,-0.130576220529,-4.1138248e-05
6.0,0.0,-6.0,0.0,0.494562641904,0.020424177621,-2.29937e-07,-4.0449e-07,-0.130543786988,2.3583e-08
6.0,2.0,-6.0,0.0,0.494065114164,0.020450583467,-0.002961706894,-0.005009022071,-0.130576431548,4.1149076e-05
8.0,-2.0,-6.0,0.0,0.64238543766,0.028730880559,0.002661786058,0.005667462995,-0.177401215164,0.000133111836
8.0,0.0,-6.0,0.0,0.643078995162,0.02871734324,-4.27758e-07,-1.015358e-06,-0.177433558306,-6.5429e-08
8.0,2.0,-6.0,0.0,0.642385801596,0.0287309756,-0.002662631513,-0.005669513032,-0.177401596138,-0.000133252571
10.0,-2.0,-6.0,0.0,0.790131977812,0.039097526638,0.00232500351,0.006321509146,-0.224910100213,0.000290135249
10.0,0.0,-6.0,0.0,0.791020662974,0.03910014616,-6.3442e-07,-1.600574e-06,-0.225008063973,-1.44484e-07
10.0,2.0,-6.0,0.0,0.790132456068,0.039097537543,-0.002326252625,-0.006324705599,-0.224910750187,-0.000290429204
-10.0,-2.0,-6.0,2.0,-0.68370668008,0.0317853434,0.00117829558,-0.005361772627,0.203527988712,-0.001016701789
-10.0,0.0,-6.0,2.0,-0.68413197851,0.031786443413,-0.002746809261,-0.004976077112,0.203500988394,0.000984377359
-10.0,2.0,-6.0,2.0,-0.682383093211,0.031790116676,-0.00667694506,-0.004584853203,0.202361631787,0.002984532854
-8.0,-2.0,-6.0,2.0,-0.539842344385,0.022910180929,0.001359460053,-0.004704841584,0.167009219362,-0.000840923524
-8.0,0.0,-6.0,2.0,-0.540069196255,0.022903070606,-0.002574857099,-0.004996232867,0.166919834859,0.000862982629
-8.0,2.0,-6.0,2.0,-0.538507506542,0.022929567666,-0.006514401965,-0.005282146884,0.165833216915,0.002566310053
-6.0,-2.0,-6.0,2.0,-0.394565013778,0.016110903155,0.001510862707,-0.004039239847,0.128805979754,-0.000681777872
-6.0,0.0,-6.0,2.0,-0.394592256503,0.016099102445,-0.002397510324,-0.005008380019,0.128652305515,0.000739217935
-6.0,2.0,-6.0,2.0,-0.393220738141,0.016144966635,-0.006311359086,-0.005972174748,0.127621972733,0.002159998698
-4.0,-2.0,-6.0,2.0,-0.248112598454,0.011430101465,0.001630329941,-0.003365633777,0.089014555796,-0.000539081236
-4.0,0.0,-6.0,2.0,-0.24793921535,0.01141711395,-0.00221550083,-0.00501251141,0.088794738298,0.000613575559
-4.0,2.0,-6.0,2.0,-0.246760435371,0.011478869947,-0.006067006283,-0.006654139626,0.087823992622,0.00176637674
-2.0,-2.0,-6.0,2.0,-0.10072582882,0.008898800205,0.00171600395,-0.00268495853,0.047738039373,-0.000412668437
-2.0,0.0,-6.0,2.0,-0.10031423076,0.008887921595,-0.002040194468,-0.005013160521,0.047390085756,0.000488706189
-2.0,2.0,-6.0,2.0,-0.099367944391,0.008962261485,-0.005780792298,-0.007327321819,0.046543161363,0.0013862269
0.0,-2.0,-6.0,2.0,0.047347027276,0.008536462804,0.001766639403,-0.001997681878,0.005092730727,-0.000302444237
0.0,0.0,-6.0,2.0,0.047951700283,0.008531786832,-0.001850655808,-0.005001297225,0.004690835655,0.000360606644
0.0,2.0,-6.0,2.0,0.048709686034,0.008614469803,-0.005452453464,-0.007990835293,0.003894186006,0.001020337865
2.0,-2.0,-6.0,2.0,0.195858360217,0.010350511534,0.001780815022,-0.001304792264,-0.038799804332,-0.00020820876
2.0,0.0,-6.0,2.0,0.196656126903,0.010355385605,-0.001658671437,-0.004981718424,-0.03925725965,0.000232103865
2.0,2.0,-6.0,2.0,0.197222767072,0.01044286377,-0.005082642147,-0.0086442229,-0.03999919734,0.00066964061
4.0,-2.0,-6.0,2.0,0.344556112262,0.01433650556,0.00175811715,-0.000606659386,-0.083810299855,-0.000129899021
4.0,0.0,-6.0,2.0,0.345545803798,0.014354241695,-0.001464313359,-0.004953808059,-0.084323069789,0.00010358942
4.0,2.0,-6.0,2.0,0.345921964568,0.01444294683,-0.004671625787,-0.009286843753,-0.085010336693,0.000334889927
6.0,-2.0,-6.0,2.0,0.493183282786,0.020477803311,0.001693504158,9.3729414e-05,-0.129793489556,-6.666402e-05
6.0,0.0,-6.0,2.0,0.494368145954,0.020511845277,-0.001268748047,-0.004918068312,-0.130368343885,-2.4377175e-05
6.0,2.0,-6.0,2.0,0.494552511255,0.020598166588,-0.004220376051,-0.009917759499,-0.13099856812,1.6989002e-05
8.0,-2.0,-6.0,2.0,0.641491018385,0.02874618446,0.001590362774,0.000796735174,-0.176610297005,-1.9153224e-05
8.0,0.0,-6.0,2.0,0.64287030036,0.028799760218,-0.001072654653,-0.004874833718,-0.177248104428,-0.000151395766
8.0,2.0,-6.0,2.0,0.642863061679,0.028880214199,-0.003731324171,-0.010537061024,-0.177821944493,-0.000283130498
10.0,-2.0,-6.0,2.0,0.789225975027,0.03910056618,0.001449838663,0.001502365353,-0.224111973928,1.2714005e-05
10.0,0.0,-6.0,2.0,0.790798119732,0.039176831191,-0.000876673954,-0.004823717599,-0.224812800903,-0.000276858759
10.0,2.0,-6.0,2.0,0.790593746741,0.039247694954,-0.00319898335,-0.011140579521,-0.225318727881,-0.000565489514
-10.0,-2.0,-6.0,4.0,-0.684573904923,0.032106356789,-0.001564952005,-0.010313767262,0.204378066338,-4.1626159e-05
-10.0,0.0,-6.0,4.0,-0.684340746663,0.032110036155,-0.005481134222,-0.009927285109,0.20377084718,0.001963025636
-10.0,2.0,-6.0,4.0,-0.681933099153,0.032115519615,-0.00940730024,-0.009529723088,0.20205077095,0.003965808044
-8.0,-2.0,-6.0,4.0,-0.540762292851,0.02322278183,-0.001212421697,-0.00967717473,0.167895800738,1.3163078e-05
-8.0,0.0,-6.0,4.0,-0.540325163057,0.023225465589,-0.005137790395,-0.009967582375,0.167221462515,0.00172054471
-8.0,2.0,-6.0,4.0,-0.538099034554,0.023260993775,-0.009073602733,-0.010247067534,0.165549321214,0.00342676937
-6.0,-2.0,-6.0,4.0,-0.395537085044,0.016413072782,-0.000884364084,-0.00902401102,0.12972842972,4.9003477e-05
-6.0,0.0,-6.0,4.0,-0.39489536347,0.016418336569,-0.004783801378,-0.009991958349,0.128985733564,0.001473365986
-6.0,2.0,-6.0,4.0,-0.392854779913,0.016480521498,-0.008694166049,-0.010949250314,0.127365983989,0.002897299826
-4.0,-2.0,-6.0,4.0,-0.249135658734,0.011719829708,-0.000583407697,-0.008354744233,0.089971980711,6.6517907e-05
-4.0,0.0,-6.0,4.0,-0.248289990078,0.011731279839,-0.004420446728,-0.010000305863,0.089160396236,0.00122243258
-4.0,2.0,-6.0,4.0,-0.246437376388,0.011816652682,-0.00826890105,-0.011635440707,0.087596539758,0.002378660204
-2.0,-2.0,-6.0,4.0,-0.101799265711,0.009174364044,-0.000312202652,-0.007670489713,0.048730119024,6.635106e-05
-2.0,0.0,-6.0,4.0,-0.100712371833,0.009195087578,-0.004070373085,-0.010001523949,0.047788054842,0.000973034925
-2.0,2.0,-6.0,4.0,-0.09908985272,0.009300343194,-0.00779743306,-0.012304531137,0.046345896889,0.001872027453
0.0,-2.0,-6.0,4.0,0.046224651784,0.008796023061,-7.2814069e-05,-0.006971707174,0.006118159052,4.9133585e-05
0.0,0.0,-6.0,4.0,0.047508076485,0.008830112299,-0.003692039586,-0.009977850358,0.005118697079,0.000717224187
0.0,2.0,-6.0,4.0,0.04894309167,0.008950950961,-0.007280863223,-0.012956299459,0.003726972531,0.001378792493
2.0,-2.0,-6.0,4.0,0.194688344904,0.010592349972,0.000132904284,-0.006259365361,-0.037741767449,1.5480142e-05
2.0,0.0,-6.0,4.0,0.196163902865,0.010643132975,-0.00330878675,-0.009938631291,-0.038794595432,0.000460619584
2.0,2.0,-6.0,4.0,0.197411228833,0.010775901986,-0.006720105919,-0.013589891462,-0.040135234622,0.000900290131
4.0,-2.0,-6.0,4.0,0.343340412157,0.01455903096,0.000303747421,-0.005533843866,-0.082720855697,-3.4033e-05
4.0,0.0,-6.0,4.0,0.345009223816,0.014629652184,-0.0029213435,-0.009883439056,-0.083830133234,0.000204060179
4.0,2.0,-6.0,4.0,0.346065595538,0.014770649128,-0.006116319857,-0.014204917343,-0.085115031444,0.000437793546
6.0,-2.0,-6.0,4.0,0.491918591482,0.020679229064,0.000428865447,-0.004800404432,-0.128665401691,-9.7240633e-05
6.0,0.0,-6.0,4.0,0.493787275761,0.02077324033,-0.002531094814,-0.009812187337,-0.129844422591,-5.145332e-05
6.0,2.0,-6.0,4.0,0.494651190125,0.020918738122,-0.005470870713,-0.014800149227,-0.131071568113,-7.361111e-06
8.0,-2.0,-6.0,4.0,0.640184446102,0.028925089093,0.000521371641,-0.004054153072,-0.175453599966,-0.000175990701
8.0,0.0,-6.0,4.0,0.64224536748,0.029045252243,-0.002139654742,-0.00972524727,-0.176694067044,-0.000304902059
8.0,2.0,-6.0,4.0,0.642921849573,0.02919186047,-0.004792068575,-0.015377986254,-0.177871547148,-0.000432868341
10.0,-2.0,-6.0,4.0,0.787880628333,0.039256279315,0.000576513559,-0.003297441661,-0.222928607095,-0.00026892734
10.0,0.0,-6.0,4.0,0.790132674109,0.039405604739,-0.001748440345,-0.009623173369,-0.224229023146,-0.000555438369
10.0,2.0,-6.0,4.0,0.790609289416,0.039548982512,-0.004065019961,-0.015930504774,-0.225335673895,-0.000840063432
-10.0,-2.0,-6.0,6.0,-0.685571904843,0.032636359876,-0.004284597216,-0.015217446605,0.205398730415,0.000919326535
-10.0,0.0,-6.0,6.0,-0.684686683927,0.032642333639,-0.00818775308,-0.01482788237,0.204217200429,0.002929557965
-10.0,2.0,-6.0,6.0,-0.681626902144,0.032648876451,-0.012105773622,-0.014421707713,0.201922104328,0.004936976528
-8.0,-2.0,-6.0,6.0,-0.541843472794,0.023743726824,-0.00376261454,-0.014601564878,0.168973428204,0.000853934309
-8.0,0.0,-6.0,6.0,-0.540748989444,0.023755836298,-0.007674946678,-0.014888547979,0.167720135382,0.002566844098
-8.0,2.0,-6.0,6.0,-0.537865346128,0.023799543487,-0.011602896083,-0.015159235461,0.165468317572,0.004278024844
-6.0,-2.0,-6.0,6.0,-0.396701511375,0.016921739476,-0.003259708311,-0.013961243226,0.130862957638,0.000767266457
-6.0,0.0,-6.0,6.0,-0.395397476852,0.016943575465,-0.007146242886,-0.014925458228,0.12953718797,0.002197108954
-6.0,2.0,-6.0,6.0,-0.392694148831,0.017021113637,-0.011049084558,-0.01587374963,0.127333565091,0.003626303516
-4.0,-2.0,-6.0,6.0,-0.250381634275,0.012212981146,-0.002779118035,-0.013296794913,0.091162218226,0.000660416875
-4.0,0.0,-6.0,6.0,-0.24887074403,0.012248226166,-0.006603513047,-0.014938409599,0.089765095188,0.001821755246
-4.0,2.0,-6.0,6.0,-0.246351116794,0.012356136903,-0.010444806678,-0.016564319081,0.087613928868,0.002983527178
-2.0,-2.0,-6.0,6.0,-0.103127326996,0.009648986868,-0.002324181332,-0.012609583182,0.049976311159,0.000534492288
-2.0,0.0,-6.0,6.0,-0.101371199384,0.009700560452,-0.006080465038,-0.014940536474,0.048445773563,0.001448663303
-2.0,2.0,-6.0,6.0,-0.099078322129,0.009835566264,-0.009790134124,-0.017229676006,0.046413363007,0.002351297807
0.0,-2.0,-6.0,6.0,0.044817313126,0.009249067005,-0.001897452531,-0.011899547834,0.007418494462,0.000390602958
0.0,0.0,-6.0,6.0,0.046770856465,0.009321151148,-0.005515712084,-0.014906042241,0.005830716259,0.001066084006
0.0,2.0,-6.0,6.0,0.048879038618,0.009478883135,-0.009087575412,-0.017870194494,0.003846334961,0.001731643617
2.0,-2.0,-6.0,6.0,0.193203035333,0.011021027866,-0.001502069549,-0.011168423127,-0.036387318897,0.000229930717
2.0,0.0,-6.0,6.0,0.195351493031,0.011116768044,-0.004942916693,-0.014847563718,-0.038031870024,0.000682190974
2.0,2.0,-6.0,6.0,0.197272217123,0.011293485496,-0.008338184105,-0.018484576789,-0.039964511584,0.001126254329
4.0,-2.0,-6.0,6.0,0.341781098766,0.014960569125,-0.00113963866,-0.010416538992,-0.081315938953,5.3461023e-05
4.0,0.0,-6.0,6.0,0.344122156803,0.015083040464,-0.004364175512,-0.014765536416,-0.083015531521,0.000298424038
4.0,2.0,-6.0,6.0,0.345852600678,0.015274910793,-0.007543774738,-0.019072555021,-0.084892651023,0.000536883221
6.0,-2.0,-6.0,6.0,0.490281625928,0.021050779428,-0.000826457958,-0.009650837422,-0.127201800872,-0.000135356801
6.0,0.0,-6.0,6.0,0.492827266431,0.021203627871,-0.003781161912,-0.014659482906,-0.128978742739,-8.3790324e-05
6.0,2.0,-6.0,6.0,0.494364947069,0.021406762026,-0.006706344926,-0.019632827418,-0.130797415779,-3.4648951e-05
8.0,-2.0,-6.0,6.0,0.638477178331,0.029264450205,-0.000539819637,-0.008861918264,-0.173941961697,-0.000339544577
8.0,0.0,-6.0,6.0,0.641214390936,0.029450055655,-0.003196290869,-0.014529939788,-0.175778340005,-0.00046292782
8.0,2.0,-6.0,6.0,0.64256837262,0.029661158238,-0.005839812341,-0.020170072206,-0.177553897248,-0.000584815268
10.0,-2.0,-6.0,6.0,0.78610737965,0.039561250891,-0.000290700428,-0.008055418746,-0.22137043394,-0.000556477631
10.0,0.0,-6.0,6.0,0.789032477512,0.039782241383,-0.002611689937,-0.014377495757,-0.223264222634,-0.000837628089
10.0,2.0,-6.0,6.0,0.79018413574,0.039996429811,-0.004920222023,-0.020672085677,-0.22496626619,-0.001115940116
-10.0,-2.0,-6.0,8.0,-0.68669560528,0.033365250673,-0.006967074569,-0.020048264579,0.206582620573,0.001860428836
-10.0,0.0,-6.0,8.0,-0.685168253641,0.033373042974,-0.010853220854,-0.019653302804,0.204835532523,0.00387812746
-10.0,2.0,-6.0,8.0,-0.681466080667,0.033379657819,-0.014759109691,-0.019236323397,0.201973930281,0.005892102309
-8.0,-2.0,-6.0,8.0,-0.543079880638,0.024463131418,-0.006278365779,-0.019453477171,0.17023412433,0.001676060128
-8.0,0.0,-6.0,8.0,-0.541337859655,0.024483982122,-0.010173789919,-0.019734659692,0.168410618665,0.003396457921
-8.0,2.0,-6.0,8.0,-0.537806253866,0.024534743785,-0.01408994615,-0.019994259228,0.165587566752,0.005114566653
-6.0,-2.0,-6.0,8.0,-0.398050847482,0.01762724573,-0.005603389597,-0.018826542825,0.132200651116,0.001468118056
-6.0,0.0,-6.0,8.0,-0.396094437728,0.017664805602,-0.009473231597,-0.019784554922,0.13030063544,0.002905452276
-6.0,2.0,-6.0,8.0,-0.392737916714,0.017756400542,-0.013364684412,-0.020721432748,0.127521527917,0.004341920098
-4.0,-2.0,-6.0,8.0,-0.251842069343,0.012900110916,-0.004945946123,-0.018167570564,0.09257565515,0.001238164399
-4.0,0.0,-6.0,8.0,-0.249671917115,0.012957980475,-0.008751064413,-0.019801324692,0.09059658817,0.002406362392
-4.0,2.0,-6.0,8.0,-0.246498939074,0.013087164402,-0.012584427944,-0.021416851893,0.087871901429,0.003576358601
-2.0,-2.0,-6.0,8.0,-0.104698499265,0.01031355608,-0.004310108759,-0.01747810673,0.05146512408,0.000987762648
-2.0,0.0,-6.0,8.0,-0.102283780249,0.010394834383,-0.008060781027,-0.019806306982,0.049355421738,0.001911469547
-2.0,2.0,-6.0,8.0,-0.099330250533,0.010558027257,-0.011749800531,-0.022079170972,0.046741617366,0.002819914589
0.0,-2.0,-6.0,8.0,0.043137742273,0.009886960256,-0.003699279187,-0.016758155088,0.008981643071,0.000718556139
0.0,0.0,-6.0,8.0,0.045751458144,0.009995687071,-0.007312296848,-0.019761480783,0.006813333833,0.001403391354
0.0,2.0,-6.0,8.0,0.048522252852,0.010188601697,-0.010864180933,-0.022708978697,0.004246015305,0.0020751447
2.0,-2.0,-6.0,8.0,0.191416692223,0.011628285165,-0.003116640553,-0.016009034637,-0.034751032275,0.000432063538
2.0,0.0,-6.0,8.0,0.194227033869,0.011767529892,-0.006553139596,-0.019684913994,-0.036977000546,0.000893556092
2.0,2.0,-6.0,8.0,0.196811861916,0.01198634045,-0.009929240363,-0.023304970124,-0.03949345873,0.001344189518
4.0,-2.0,-6.0,8.0,0.339891820307,0.015533413962,-0.00256503372,-0.015231555635,-0.079608523746,0.000129862862
4.0,0.0,-6.0,8.0,0.34289514851,0.01570611479,-0.005785914438,-0.019576971571,-0.081889477939,0.000383858385
4.0,2.0,-6.0,8.0,0.345290396713,0.015946872021,-0.008947270758,-0.023866749282,-0.084350598644,0.000629244388
6.0,-2.0,-6.0,8.0,0.488287303829,0.021585311517,-0.002066387359,-0.014434728318,-0.125416545958,-0.000183313319
6.0,0.0,-6.0,8.0,0.49149992796,0.021795237535,-0.005012990041,-0.019437192946,-0.127782408657,-0.000123787375
6.0,2.0,-6.0,8.0,0.493702186738,0.022053899317,-0.007920969631,-0.024393064754,-0.130184425847,-6.737997e-05
8.0,-2.0,-6.0,8.0,0.636386418583,0.029757533006,-0.00158824547,-0.013604718676,-0.17208945175,-0.000511752544
8.0,0.0,-6.0,8.0,0.639789277042,0.030006626514,-0.004237501295,-0.019266223935,-0.174513004078,-0.000627365013
8.0,2.0,-6.0,8.0,0.641811607875,0.030279987204,-0.006869639821,-0.024890763285,-0.176878375038,-0.000740975472
10.0,-2.0,-6.0,8.0,0.78392321892,0.040009368551,-0.001147603577,-0.012749488237,-0.219452766405,-0.000851381226
10.0,0.0,-6.0,8.0,0.787511309199,0.040300067927,-0.003462258427,-0.019064390618,-0.221931762273,-0.001124919029
10.0,2.0,-6.0,8.0,0.789329172685,0.040582792965,-0.005760521366,-0.025343150532,-0.224221181453,-0.001394727229
-10.0,-2.0,-6.0,10.0,-0.687939850804,0.034279217893,-0.009599092556,-0.024782391235,0.207921053583,0.002776202988
-10.0,0.0,-6.0,10.0,-0.685783338593,0.034288143339,-0.01346453119,-0.024379828343,0.205619873371,0.004803121184
-10.0,2.0,-6.0,10.0,-0.681451567085,0.034293491892,-0.017354002693,-0.023949747485,0.202201905349,0.006825319429
-8.0,-2.0,-6.0,10.0,-0.544464890546,0.025367446856,-0.008747264373,-0.024209210086,0.171668357568,0.002474477432
-8.0,0.0,-6.0,10.0,-0.542088078912,0.025396054776,-0.012622174179,-0.024482280315,0.169285978172,0.004204194401
-8.0,2.0,-6.0,10.0,-0.537921381415,0.025452466144,-0.016522858217,-0.024728604902,0.165902940292,0.005931077005
-6.0,-2.0,-6.0,10.0,-0.399576450915,0.018516284173,-0.00790391298,-0.023596308998,0.133730663764,0.002146938277
-6.0,0.0,-6.0,10.0,-0.396980706548,0.018568395617,-0.011753540166,-0.024545748162,0.131267943805,0.0035936424
-6.0,2.0,-6.0,10.0,-0.392983729775,0.018672466132,-0.01562998287,-0.025468913141,0.127924561194,0.005039266932
-4.0,-2.0,-6.0,10.0,-0.253506383658,0.013768245937,-0.007073311371,-0.022943620324,0.09420022366,0.001795578023
-4.0,0.0,-6.0,10.0,-0.250699051356,0.013847588902,-0.010863867187,-0.024570552239,0.091663819102,0.002974290223
-4.0,2.0,-6.0,10.0,-0.246876532207,0.013996046364,-0.014677689928,-0.026169810645,0.088363881452,0.004152711571
-2.0,-2.0,-6.0,10.0,-0.106501216139,0.011155585272,-0.006260419959,-0.022252901485,0.053184130796,0.001422427118
-2.0,0.0,-6.0,10.0,-0.103438857315,0.011264918501,-0.010002221715,-0.024575904019,0.050503757442,0.002357648334
-2.0,2.0,-6.0,10.0,-0.099839444607,0.011454378563,-0.013667063813,-0.02682985975,0.04732267852,0.003273831877
0.0,-2.0,-6.0,10.0,0.041197999357,0.010697641852,-0.00546884151,-0.021523714406,0.010794069615,0.00102955659
0.0,0.0,-6.0,10.0,0.044459873855,0.010841251525,-0.00907350129,-0.024521488099,0.008056551531,0.001725748101
0.0,2.0,-6.0,10.0,0.047880751342,0.011067197544,-0.012602386414,-0.027449866306,0.00491735582,0.002405725756
2.0,-2.0,-6.0,10.0,0.189344068862,0.012402699059,-0.004702844884,-0.020758145161,-0.032846935674,0.000618995286
2.0,0.0,-6.0,10.0,0.192803244259,0.012583476475,-0.008131850929,-0.024427964301,-0.035642697614,0.001091716774
2.0,2.0,-6.0,10.0,0.196039769888,0.012842049499,-0.011485954962,-0.028028524771,-0.038731963327,0.001550976549
4.0,-2.0,-6.0,10.0,0.337689985803,0.016266784325,-0.003965616583,-0.019956417671,-0.077615154776,0.000192752394
4.0,0.0,-6.0,10.0,0.341342441432,0.016487557917,-0.007179962319,-0.024295444449,-0.080465267349,0.000457805699
4.0,2.0,-6.0,10.0,0.344389146769,0.016774701605,-0.010320237044,-0.028565005986,-0.083498026843,0.00071218245
6.0,-2.0,-6.0,10.0,0.485954705538,0.022272779844,-0.003284993136,-0.019129923359,-0.123327357155,-0.000243108516
6.0,0.0,-6.0,10.0,0.489821460341,0.022537441878,-0.006220643517,-0.024123232384,-0.126270664137,-0.000173597072
6.0,2.0,-6.0,10.0,0.492675892976,0.022848956029,-0.009109198713,-0.029058981091,-0.129244856408,-0.000107812893
8.0,-2.0,-6.0,10.0,0.633932160442,0.030395046952,-0.00261881016,-0.018260440139,-0.169915193036,-0.000694145852
8.0,0.0,-6.0,10.0,0.637987883115,0.030705106003,-0.005257125448,-0.023912391762,-0.172914427201,-0.000800102641
8.0,2.0,-6.0,10.0,0.640666152202,0.031037878389,-0.007876861304,-0.029518534588,-0.175858363883,-0.00090318868
10.0,-2.0,-6.0,10.0,0.781351039316,0.040592937262,-0.001989848415,-0.017357893583,-0.217196566809,-0.001154848424
10.0,0.0,-6.0,10.0,0.785590203868,0.040950604447,-0.00429618787,-0.023663219963,-0.220247975378,-0.001418803801
10.0,2.0,-6.0,10.0,0.788062238653,0.041298878302,-0.006582135617,-0.029923252853,-0.223113803097,-0.001678027864
-10.0,-2.0,-4.0,-10.0,-0.701120415361,0.035268517435,0.017360006642,0.023928736506,0.21926565426,-0.006602482102
-10.0,0.0,-4.0,-10.0,-0.70550175237,0.035296869331,0.013519254755,0.024517157311,0.222733220395,-0.004569371255
-10.0,2.0,-4.0,-10.0,-0.707676690077,0.035318389734,0.00970295119,0.025077820472,0.225062886266,-0.002531685472
-8.0,-2.0,-4.0,-10.0,-0.557675049833,0.026180318475,0.016547659124,0.024734628943,0.183141831842,-0.0057102068
-8.0,0.0,-4.0,-10.0,-0.561894888668,0.026157008481,0.012688497125,0.024647720749,0.186577556165,-0.00397192221
-8.0,2.0,-4.0,-10.0,-0.564293442667,0.026158734186,0.008855752615,0.024533841571,0.188989365912,-0.00223107166
-6.0,-2.0,-4.0,-10.0,-0.412794905192,0.019150720501,0.01567193585,0.025502210691,0.145311526799,-0.004819502948
