t,x,y,z,vx,vy,vz,V,alpha_deg,beta_deg,qbar,yaw_deg,pitch_deg,roll_deg,p,q,r,deltaS_deg,deltaD_deg,throttle,CL,CD,CY,Cl,Cm,Cn,T_N,Ftx_b,Fty_b,Ftz_b,Lthr_b,Mthr_b,Nthr_b,Ftotx_b,Ftoty_b,Ftotz_b,Ltot_b,Mtot_b,Ntot_b,mpc_alpha_cmd_deg,mpc_beta_cmd_deg,mpc_V_ctrl,mpc_alpha_ctrl_deg,mpc_beta_ctrl_deg,mpc_control_update,mpc_horizon,mpc_num_candidates,mpc_pred_dt,mpc_control_period_s,mpc_Q_heading,mpc_Q_pitch,mpc_Q_roll,mpc_Q_alpha,mpc_Q_beta,mpc_deltaS_raw_cmd_deg,mpc_deltaD_raw_cmd_deg,mpc_filter_active,mpc_filter_steady,mpc_filter_alpha,mpc_filter_tau_s,mpc_hold_rule_active,mpc_cmd_change_norm_deg,mpc_improvement_frac,mpc_hold_cost,mpc_hold_heading_gate,mpc_heading_err_abs_for_hold_deg,mpc_p_deg_s,mpc_q_deg_s,mpc_r_deg_s,mpc_V,mpc_alpha_deg,mpc_beta_deg,mpc_heading_to_roll_blend,mpc_e_psi_for_roll_deg,mpc_deadband_inside_scale,mpc_yaw_cmd_deg,mpc_pitch_cmd_deg,mpc_roll_cmd_deg,mpc_heading_err_deg,mpc_pitch_err_deg,mpc_roll_err_deg,mpc_best_cost,mpc_reused,mpc_deltaS_cmd_deg,mpc_deltaD_cmd_deg,psi_cmd_deg,theta_cmd_deg,x_cmd_m,y_cmd_m,z_up_cmd_m,roll_cmd_deg,hdg_err_deg,pitch_err_deg,roll_err_deg,p_deg_s,q_deg_s,r_deg_s,altitude_m,x_rel_m,z_up_rel_m,LD
0.5700000000000004,11.232525982210902,0.08823070335469488,-1.0624784245822594,18.905954238332292,1.0392052053931458,-3.149046015559858,19.99088982354844,10.171258351385957,8.447343005102297,244.77685151156723,-17.602389407181345,26.974981444452215,14.872830012472651,0.4923301564275294,0.23204036198057246,0.2660251291893807,18.610226000633432,-10.0,1.0,0.521674394607544,0.04719855648756027,-0.005804282147437334,-0.00513671501404973,-0.0075846005487051945,0.0015784061348632756,4.0,4.0,0.0,0.0,0.0,0.0,0.0,9.048592323870945,1.446397611744801,-60.8722590057532,-1.1982535286234781,-0.173610356070824,0.36819849174575114,,0.0,19.99088982354844,10.171258351385957,8.447343005102299,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,18.610226000633432,-10.0,0.0,0.0,1.0,0.0,0.0,1.389773999366568,0.003604633454764754,22452.951189162737,0.0,18.156256905853382,28.208440090313054,13.29493341817469,15.242117146973998,19.99088982354844,10.171258351385957,8.447343005102299,1.0,17.602389407181334,0.65,0.0,-1.9625213153214578,6.33686018658528,17.602389407181334,-28.937502759773672,-8.535969825887378,,1,18.610226000633432,-10.0,0.0,-1.9625213153214578,11.400000000000007,0.0,0.9759167619387471,0.0,17.602389407181334,-28.937502759773672,-14.872830012472662,28.208440090313054,13.29493341817469,15.242117146973998,1.0624784245822594,11.232525982210902,1.0624784245822594,11.05276163996747
0.5760000000000004,11.34590584905821,0.09456404129541462,-1.0814481455133482,18.887356967113654,1.0719033637226083,-3.174033864282152,19.973302751819713,10.113974664898112,8.437375117560913,244.34635397470748,-17.477942248273564,27.02571923847676,15.09705659604642,0.4835402721191747,0.2202132514395899,0.280770429475423,18.610226000633432,-10.0,1.0,0.5173953175544739,0.046967659269571305,-0.005792188458144665,-0.004887636082349376,-0.0058728256167326085,0.001574128527200833,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8.92168703097526,1.4235790536262085,-60.274974128059846,-1.1381450816322605,-0.13419166419372297,0.366554835692572,,0.0,19.973302751819713,10.113974664898109,8.437375117560913,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,18.610226000633432,-10.0,0.0,0.0,1.0,0.0,0.0,1.389773999366568,0.003604633454764754,22452.951189162737,0.0,18.156256905853382,27.70481681703606,12.617289900341701,16.08696062101727,19.973302751819713,10.113974664898109,8.437375117560913,1.0,17.477942248273564,0.65,0.0,-2.127512633884962,6.292059209378483,17.477942248273564,-29.153231872361722,-8.804997386667935,,1,18.610226000633432,-10.0,0.0,-2.127512633884962,11.520000000000008,0.0,0.9716317329146736,0.0,17.477942248273564,-29.153231872361722,-15.097056596046428,27.70481681703606,12.617289900341701,16.08696062101727,1.0814481455133482,11.34590584905821,1.0814481455133482,11.015991122420617
0.5820000000000004,11.459174539594242,0.10109347606972968,-1.1005648967462347,18.868896427794738,1.104567997388039,-3.1980552687266006,19.95568644438359,10.055616544809318,8.422255965084668,243.91552064826496,-17.348875130687386,27.071080659940126,15.320533059219372,0.475204278292673,0.2101914167401387,0.2952974338285411,18.610226000633432,-10.0,1.0,0.5130411386489868,0.04673306656360626,-0.005772924516350031,-0.004634293416502863,-0.004193825460999782,0.0015695885679904286,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8.794359818260478,1.3994532331463572,-59.67056699416164,-1.0772484152215356,-0.09565823387335189,0.36485320316499736,,0.0,19.95568644438359,10.055616544809318,8.422255965084668,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,18.610226000633432,-10.0,0.0,0.0,1.0,0.0,0.0,1.389773999366568,0.003604633454764754,22452.951189162737,0.0,18.156256905853382,27.227199552730404,12.043081069085387,16.91929665941911,19.95568644438359,10.055616544809318,8.422255965084668,1.0,17.34887513068739,0.65,0.0,-2.291713626679471,6.24559504704746,17.34887513068739,-29.362794286619597,-9.074938012171913,,1,18.610226000633432,-10.0,0.0,-2.291713626679471,11.640000000000008,0.0,0.9670014877624348,0.0,17.34887513068739,-29.362794286619597,-15.320533059219372,27.227199552730404,12.043081069085387,16.91929665941911,1.1005648967462347,11.459174539594242,1.1005648967462347,10.978118415377466
0.5880000000000004,11.572332889590635,0.1078187594294272,-1.1198228722163581,18.850577437841203,1.1371840024526996,-3.221109025488223,19.938043951877273,9.996818100678734,8.402072823554727,243.48442793403132,-17.215129511365838,27.111646169863466,15.543439266336941,0.4673268643531143,0.20192923499702314,0.3096294640536672,18.610226000633432,-10.0,1.0,0.5086595416069031,0.04649735254526138,-0.005746536888182163,-0.00437796412502485,-0.002561302161605503,0.001564746562281924,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8.667939076422437,1.3742752920910872,-59.06454610573143,-1.0158656842440101,-0.05831826265131028,0.3630848247647454,,0.0,19.938043951877273,9.996818100678734,8.402072823554725,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,18.610226000633432,-10.0,0.0,0.0,1.0,0.0,0.0,1.389773999366568,0.003604633454764754,22452.951189162737,0.0,18.156256905853382,26.77585698051617,11.569692925634824,17.740461503172764,19.938043951877273,9.996818100678734,8.402072823554725,1.0,17.21512951136583,0.65,0.0,-2.4550637899588725,6.1974466240916986,17.21512951136583,-29.56670995982234,-9.34599264224525,,1,18.610226000633432,-10.0,0.0,-2.4550637899588725,11.760000000000009,0.0,0.9620276715860856,0.0,17.21512951136583,-29.56670995982234,-15.543439266336947,26.77585698051617,11.569692925634824,17.740461503172764,1.1198228722163581,11.572332889590635,1.1198228722163581,10.939537710491463
0.5940000000000004,11.68538175825659,0.11473956306740593,-1.1392162806418944,18.832403008983864,1.1697397683085755,-3.243201146500949,19.920377877890026,9.938170353034193,8.376908789842062,243.05314106373234,-17.076635903783156,27.147975275981384,15.765961539521111,0.45991050166734393,0.19536545081916742,0.3237877789319128,18.610226000633432,-10.0,1.0,0.5042945146560669,0.04626287904858589,-0.005713080521672964,-0.0041198222580116906,-0.0009874907535891656,0.0015595663027751833,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8.543609231894031,1.3482760449232705,-58.461963606184625,-0.9542729606336208,-0.022444340368894613,0.3612417866230871,,0.0,19.920377877890026,9.938170353034193,8.376908789842062,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,18.610226000633432,-10.0,0.0,0.0,1.0,0.0,0.0,1.389773999366568,0.003604633454764754,22452.951189162737,0.0,18.156256905853382,26.350930699283218,11.193615794608945,18.55167319071352,19.920377877890026,9.938170353034193,8.376908789842062,1.0,17.076635903783142,0.65,0.0,-2.61750304241757,6.147588925361931,17.076635903783142,-29.765478318398955,-9.61837261415917,,1,18.610226000633432,-10.0,0.0,-2.61750304241757,11.880000000000008,0.0,0.9567120515588301,0.0,17.076635903783142,-29.765478318398955,-15.7659615395211,26.350930699283218,11.193615794608945,18.55167319071352,1.1392162806418944,11.68538175825659,1.1392162806418944,10.900629727917497
0.6000000000000004,11.798322017720162,0.12185549907347054,-1.1587393867596858,18.814374456311846,1.2022270072236028,-3.2643441783084963,19.90269040895407,9.880218304576887,8.346843028792039,242.6217148777368,-16.933316576653798,27.180601738888882,15.988290822834793,0.45295571800097817,0.19042517598101813,0.3377915356841969,11.410226000633433,-2.8000000000000007,1.0,0.5825285911560059,0.041908912484645844,-0.009349203668534756,-0.021015574228088387,-0.057390289812143516,0.00020228587312840055,4.0,4.0,0.0,0.0,0.0,0.0,0.0,10.426798024749885,2.049905899396169,-67.19061836785436,-4.8591894294162925,-1.3020889589133917,0.04677223499855705,,0.0,19.90269040895407,9.880218304576887,8.346843028792039,1.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,11.410226000633433,-2.8000000000000007,0.0,0.0,1.0,0.0,0.0,10.182337649086284,0.05059343788914661,22102.150606229774,0.0,16.933316576653795,25.95245094777394,10.910558896748315,19.354029349947226,19.90269040895407,9.880218304576887,8.346843028792039,1.0,16.933316576653795,0.65,0.0,-2.7789717531386686,6.095993967595366,16.933316576653795,-29.959573492027552,-9.892296855239437,20983.926822316924,0,11.410226000633433,-2.8000000000000007,0.0,-2.7789717531386686,12.000000000000009,0.0,0.9510565162951532,0.0,16.933316576653795,-29.959573492027552,-15.988290822834784,25.95245094777394,10.910558896748315,19.354029349947226,1.1587393867596858,11.798322017720162,1.1587393867596858,13.89987371706261
0.6060000000000004,11.911149336417807,0.12918295484164213,-1.178425177848879,18.7947688475984,1.2402141858738127,-3.297330824246557,19.885699365731966,9.772435790014475,8.315660831288152,242.20763654936707,-16.79051531138233,27.19992120636564,16.203080753658973,0.4172487750074338,0.12340121351667613,0.3409766718587623,11.410226000633433,-2.8000000000000007,1.0,0.5747320652008057,0.041435599451065064,-0.009351298213005066,-0.02017253320244517,-0.05275973392354799,0.00022381652849591717,4.0,4.0,0.0,0.0,0.0,0.0,0.0,10.1982334438767,2.0103513323423954,-66.19190369176329,-4.656302335439519,-1.1949864997659971,0.05166219898545919,,0.0,19.885699365731966,9.772435790014475,8.315660831288152,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,11.410226000633433,-2.8000000000000007,0.0,0.0,1.0,0.0,0.0,10.182337649086284,0.05059343788914661,22102.150606229774,0.0,16.933316576653795,23.90659381492962,7.070368721298269,19.536524209924266,19.885699365731966,9.772435790014475,8.315660831288152,1.0,16.790515311382336,0.65,0.0,-2.9394107689477886,6.04458551209764,16.790515311382336,-30.13933197531343,-10.158495241561326,,1,11.410226000633433,-2.8000000000000007,0.0,-2.9394107689477886,12.120000000000008,0.0,0.9450630751798045,0.0,16.790515311382336,-30.13933197531343,-16.20308075365898,23.90659381492962,7.070368721298269,19.536524209924266,1.178425177848879,11.911149336417807,1.178425177848879,13.870489936547369
0.6120000000000004,12.023859742718932,0.13673742445629442,-1.1983041163386388,18.7754121263937,1.2778800426206014,-3.328699778385904,19.868701991353728,9.648811973289849,8.281494418252702,241.79375777799947,-16.653507202060705,27.19733618656354,16.403228904627877,0.3830716429254522,0.06217257680733382,0.3436321817225452,11.410226000633433,-2.8000000000000007,1.0,0.5657837390899658,0.04089991015672684,-0.009354788810014725,-0.019329056393875603,-0.04793266843549259,0.00024882638798112325,4.0,4.0,0.0,0.0,0.0,0.0,0.0,9.94137140335102,1.9666952710765533,-65.0653102095222,-4.453983856328481,-1.0838002883835054,0.05733692801722096,,0.0,19.868701991353728,9.648811973289849,8.281494418252702,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,11.410226000633433,-2.8000000000000007,0.0,0.0,1.0,0.0,0.0,10.182337649086284,0.05059343788914661,22102.150606229774,0.0,16.933316576653795,21.948388390770912,3.5622262525131743,19.68867371757439,19.868701991353728,9.648811973289849,8.281494418252702,1.0,16.653507202060695,0.65,0.0,-3.0987614411427185,5.99526259274185,16.653507202060695,-30.29609762770626,-10.407966311886014,,1,11.410226000633433,-2.8000000000000007,0.0,-3.0987614411427185,12.240000000000009,0.0,0.9387338576538736,0.0,16.653507202060695,-30.29609762770626,-16.403228904627866,21.948388390770912,3.5622262525131743,19.68867371757439,1.1983041163386388,12.023859742718932,1.1983041163386388,13.833373641211066
0.6180000000000004,12.136454876217055,0.14451666476345137,-1.2183660421510218,18.75635200536355,1.3151217205494141,-3.3583046226214486,19.851712694684014,9.511839860134161,8.24453789487649,241.38042935877056,-16.522004734882746,27.174895686247147,16.589347238778952,0.3504157306455391,0.006900175679845008,0.3459334252611314,11.410226000633433,-2.8000000000000007,1.0,0.555863618850708,0.040315143887996674,-0.009358590468764305,-0.018489221179480552,-0.04297516748454881,0.0002767400959393703,4.0,4.0,0.0,0.0,0.0,0.0,0.0,9.662573324728982,1.919879472215059,-63.83173837732281,-4.253178147912112,-0.970045719861318,0.06366005994923683,,0.0,19.851712694684014,9.511839860134161,8.24453789487649,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,11.410226000633433,-2.8000000000000007,0.0,0.0,1.0,0.0,0.0,10.182337649086284,0.05059343788914661,22102.150606229774,0.0,16.933316576653795,20.077342440982452,0.39535094435393253,19.820525259967127,19.851712694684014,9.511839860134161,8.24453789487649,1.0,16.522004734882756,0.65,0.0,-3.2569656515711403,5.947921704557792,16.522004734882756,-30.431861337818287,-10.641425534221156,,1,11.410226000633433,-2.8000000000000007,0.0,-3.2569656515711403,12.360000000000008,0.0,0.9320711124582105,0.0,16.522004734882756,-30.431861337818287,-16.58934723877894,20.077342440982452,0.39535094435393253,19.820525259967127,1.2183660421510218,12.136454876217055,1.2183660421510218,13.78796068283932
0.6240000000000004,12.24893664374848,0.15251785574120263,-1.2386000039146028,18.737629822313938,1.351849827425192,-3.386027844551027,19.834743935377773,9.363959800880272,8.204946341698733,240.96795352647828,-16.395601908263316,27.13466418618915,16.762106853638635,0.3192656060218432,-0.04233184306981408,0.3480328408120078,11.410226000633433,-2.8000000000000007,1.0,0.545149028301239,0.03969404113769531,-0.009361645206809044,-0.0176567721750598,-0.03794960275531811,0.0003070011779340606,4.0,4.0,0.0,0.0,0.0,0.0,0.0,9.367907949544028,1.8707865122213128,-62.51166423031896,-4.054744592832776,-0.8551436869493183,0.07050050563487033,,0.0,19.834743935377773,9.363959800880272,8.204946341698735,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,11.410226000633433,-2.8000000000000007,0.0,0.0,1.0,0.0,0.0,10.182337649086284,0.05059343788914661,22102.150606229774,0.0,16.933316576653795,18.292571768738135,-2.4254359469104694,19.940812910476478,19.834743935377773,9.363959800880272,8.204946341698735,1.0,16.395601908263302,0.65,0.0,-3.4139658380306415,5.902416686974789,16.395601908263302,-30.54863002421979,-10.859690166663853,,1,11.410226000633433,-2.8000000000000007,0.0,-3.4139658380306415,12.48000000000001,0.0,0.9250772068344576,0.0,16.395601908263302,-30.54863002421979,-16.76210685363864,18.292571768738135,-2.4254359469104694,19.940812910476478,1.2386000039146028,12.24893664374848,1.2386000039146028,13.7337749615909
0.6300000000000004,12.361307180763056,0.16073768166373,-1.258994428944273,18.719280436582157,1.387988510251127,-3.4117796238018387,19.817806280264268,9.207537461622268,8.162840127869199,240.55658552927517,-16.27379570754446,27.078699296726736,16.922224408431767,0.28959963761504187,-0.08551001533658126,0.35006048191473393,11.410226000633433,-2.8000000000000007,1.0,0.5338114500045776,0.03904854518651962,-0.009362936951220036,-0.016835156888444208,-0.03291407534987862,0.0003390593094782879,4.0,4.0,0.0,0.0,0.0,0.0,0.0,9.063025530944241,1.8202216236533304,-61.124795086632616,-3.8594668886109065,-0.7404086436996419,0.07772949114035023,,0.0,19.817806280264268,9.207537461622268,8.162840127869199,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,11.410226000633433,-2.8000000000000007,0.0,0.0,1.0,0.0,0.0,10.182337649086284,0.05059343788914661,22102.150606229774,0.0,16.933316576653795,16.592836983859982,-4.899362984885047,20.056988188029937,19.817806280264268,9.207537461622268,8.162840127869199,1.0,16.27379570754445,0.65,0.0,-3.56970501896729,5.858566454716002,16.27379570754445,-30.648404315694027,-11.063657953715762,,1,11.410226000633433,-2.8000000000000007,0.0,-3.56970501896729,12.600000000000009,0.0,0.9177546256839806,0.0,16.27379570754445,-30.648404315694027,-16.92222440843176,16.592836983859982,-4.899362984885047,20.056988188029937,1.258994428944273,12.361307180763056,1.258994428944273,13.670456798192332
0.6360000000000005,12.473568812410473,0.16917241193977056,-1.2795372851515496,18.701332228273245,1.4234752920180642,-3.4354964000365076,19.8009084946592,9.044844756102293,8.118309192987143,240.14653604349348,-16.15600688326227,27.009031778973753,17.070448978282894,0.261390620899528,-0.12268526445163483,0.35212490829304083,11.410226000633433,-2.8000000000000007,1.0,0.5220160484313965,0.03838963632762432,-0.009361518546938896,-0.016027468059548463,-0.02792218711227927,0.00037237916353866063,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8.753102469480176,1.7689075415762519,-59.6900284076974,-3.6680407120540255,-0.6270444526294386,0.08522256460630952,,0.0,19.800908494659197,9.044844756102295,8.118309192987144,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,11.410226000633433,-2.8000000000000007,0.0,0.0,1.0,0.0,0.0,10.182337649086284,0.05059343788914661,22102.150606229774,0.0,16.933316576653795,14.976579381847046,-7.029347861525066,20.1752711066224,19.800908494659197,9.044844756102295,8.118309192987144,1.0,16.15600688326228,0.65,0.0,-3.724126817451186,5.81616247797442,16.15600688326228,-30.73315859642494,-11.254286500308467,,1,11.410226000633433,-2.8000000000000007,0.0,-3.724126817451186,12.72000000000001,0.0,0.9101059706849951,0.0,16.15600688326228,-30.73315859642494,-17.070448978282883,14.976579381847046,-7.029347861525066,20.1752711066224,1.2795372851515496,12.473568812410473,1.2795372851515496,13.597837811653491
0.6420000000000005,12.585724014866761,0.17781798043842065,-1.300216234034939,18.683807180777368,1.458260729926311,-3.457139323851089,19.784057658265457,8.878043471712136,8.071417247662149,239.7379741731629,-16.04159963083069,26.927647867170638,17.207549667401516,0.23460644510520032,-0.15396653078796338,0.35431435568251923,11.410226000633433,-2.8000000000000007,1.0,0.5099195241928101,0.037727277849912644,-0.009356501512229443,-0.015236461338234374,-0.023022713142030048,0.0004064407936808187,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8.442769875894845,1.7174736749598036,-58.225220764780445,-3.4810787311806144,-0.5161380822770912,0.09285964575094846,,0.0,19.784057658265457,8.878043471712136,8.07141724766215,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,11.410226000633433,-2.8000000000000007,0.0,0.0,1.0,0.0,0.0,10.182337649086284,0.05059343788914661,22102.150606229774,0.0,16.933316576653795,13.44195915109561,-8.82163240042135,20.30071720150545,19.784057658265457,8.878043471712136,8.07141724766215,1.0,16.04159963083069,0.65,0.0,-3.8771754844095825,5.774975867099048,16.04159963083069,-30.80482335158022,-11.432573800302464,,1,11.410226000633433,-2.8000000000000007,0.0,-3.8771754844095825,12.840000000000009,0.0,0.9021339593682022,0.0,16.04159963083069,-30.80482335158022,-17.20754966740151,13.44195915109561,-8.82163240042135,20.30071720150545,1.300216234034939,12.585724014866761,1.300216234034939,13.515937360267056
0.6480000000000005,12.697775377398745,0.18667006226667382,-1.3210187740482713,18.666721040180587,1.4923079233410779,-3.47669262867159,19.767259300305696,8.709171445235175,8.022205837152606,239.33103090038225,-15.929899888822764,26.836473764805984,17.33430421855303,0.2092107509033077,-0.17951441146639022,0.35669813550859747,11.410226000633433,-2.8000000000000007,1.0,0.49767032265663147,0.03707023536145687,-0.009347103536128998,-0.014464544037107346,-0.01825953235908241,0.0004407452744203764,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8.13612103205557,1.6664641100166873,-56.74721841846024,-3.2991089668173483,-0.40865915495886096,0.10052627190960002,,0.0,19.767259300305696,8.709171445235175,8.022205837152606,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,11.410226000633433,-2.8000000000000007,0.0,0.0,1.0,0.0,0.0,10.182337649086284,0.05059343788914661,22102.150606229774,0.0,16.933316576653795,11.986893055522307,-10.28541813879903,20.437297724828163,19.767259300305696,8.709171445235175,8.022205837152606,1.0,15.929899888822774,0.65,0.0,-4.028795921100309,5.734763959976198,15.929899888822774,-30.86526968590629,-11.599540258576837,,1,11.410226000633433,-2.8000000000000007,0.0,-4.028795921100309,12.96000000000001,0.0,0.8938414241512632,0.0,15.929899888822774,-30.86526968590629,-17.33430421855303,11.986893055522307,-10.28541813879903,20.437297724828163,1.3210187740482713,12.697775377398745,1.3210187740482713,13.425065090740576
0.6540000000000005,12.809725565606923,0.19572414722194031,-1.3419323740604858,18.6500835506469,1.5255918833853266,-3.4941619158092174,19.750517546738788,8.540131307467654,7.970698224184386,238.92580281047253,-15.82021204680736,26.737362225541546,17.451488785576284,0.18516354478599364,-0.19953489020760315,0.3593281197007384,11.410226000633433,-2.8000000000000007,1.0,0.48540687561035156,0.03642612708091736,-0.009332623332738876,-0.013713782774618795,-0.013671513727793617,0.0004748177826148537,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.836679951557095,1.6163320527852032,-55.27166747034635,-3.1225774607214967,-0.30545850876572367,0.10811424756464506,,0.0,19.750517546738777,8.540131307467655,7.970698224184391,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,11.410226000633433,-2.8000000000000007,0.0,0.0,1.0,0.0,0.0,10.182337649086284,0.05059343788914661,22102.150606229774,0.0,16.933316576653795,10.609089635919036,-11.432507074501919,20.58798471922396,19.750517546738777,8.540131307467655,7.970698224184391,1.0,15.82021204680737,0.65,0.0,-4.178933700810526,5.695276336850653,15.82021204680737,-30.91629592635207,-11.75621244872562,,1,11.410226000633433,-2.8000000000000007,0.0,-4.178933700810526,13.080000000000009,0.0,0.8852313113324546,0.0,15.82021204680737,-30.91629592635207,-17.451488785576288,10.609089635919036,-11.432507074501919,20.58798471922396,1.3419323740604858,12.809725565606923,1.3419323740604858,13.325788781554074
0.6600000000000005,12.92157728629334,0.20497560907736087,-1.362944596227919,18.6338987555952,1.558098796081923,-3.509572387739078,19.7338352741438,8.372681626355531,7.9169030608747395,238.5223559590633,-15.71183393767229,26.632081099948582,17.559868955055432,0.16242183017332368,-0.21427322354158526,0.36224040921822687,4.210226000633433,0.7771744906085505,1.0,0.5488895177841187,0.03583765973627567,-0.011219372041523457,-0.023999980953843713,-0.0796988357926928,-0.0003654601450277739,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8.740898490062111,1.9540649497449225,-62.31975761173879,-5.455478996079528,-1.7776802121710273,-0.08307340530551079,,0.0,19.7338352741438,8.372681626355531,7.9169030608747395,1.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,4.210226000633433,0.7771744906085505,0.0,0.0,1.0,0.0,0.0,8.039662762595242,0.07915162719598971,20372.190066288902,0.0,15.711833937672282,9.306085369722055,-12.27695137159607,20.75484661729624,19.7338352741438,8.372681626355531,7.9169030608747395,1.0,15.711833937672282,0.65,0.0,-4.327535089767968,5.656260217562021,15.711833937672282,-30.95961618971655,-11.903608737493414,18759.698072996158,0,4.210226000633433,0.7771744906085505,0.0,-4.327535089767968,13.20000000000001,0.0,0.8763066800438629,0.0,15.711833937672282,-30.95961618971655,-17.559868955055435,9.306085369722055,-12.27695137159607,20.75484661729624,1.362944596227919,12.92157728629334,1.362944596227919,15.315997802962578
0.6660000000000005,13.033326006668776,0.21443536711110991,-1.384077270759321,18.615765229352252,1.5949882424759811,-3.5342279390269997,19.717213267202446,8.15865805033248,7.8631356751992,238.1207056524108,-15.609760637802827,26.510015701610453,17.65445490263334,0.12252311227767101,-0.3004088682469866,0.35891300400797105,4.210226000633433,0.7771744906085505,1.0,0.5335546731948853,0.03496792179822922,-0.011262897402048111,-0.02289642368581875,-0.07201551205183673,-0.0002942592572539632,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8.361909593238993,1.8988810112229078,-60.4960903727918,-5.195863274429498,-1.6035990277574244,-0.0667759685489108,,0.0,19.717213267202446,8.158658050332477,7.8631356751992,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,4.210226000633433,0.7771744906085505,0.0,0.0,1.0,0.0,0.0,8.039662762595242,0.07915162719598971,20372.190066288902,0.0,15.711833937672282,7.020057226318068,-17.21216027885394,20.56420034201874,19.717213267202446,8.158658050332477,7.8631356751992,1.0,15.609760637802822,0.65,0.0,-4.474547067254183,5.619513829609016,15.609760637802822,-30.984562768864635,-12.034941073024328,,1,4.210226000633433,0.7771744906085505,0.0,-4.474547067254183,13.32000000000001,0.0,0.8670707011644895,0.0,15.609760637802822,-30.984562768864635,-17.654454902633347,7.020057226318068,-17.21216027885394,20.56420034201874,1.384077270759321,13.033326006668776,1.384077270759321,15.258403867223947
0.6720000000000005,13.144967624463266,0.22411335510242533,-1.4053500446282186,18.59820853479279,1.6308229841182544,-3.556243494568088,19.70067400468612,7.9268271675038715,7.808268007102043,237.72139069633576,-15.518637083028612,26.36142772863659,17.73056904439478,0.08457122523334806,-0.377336581668297,0.3561860278234663,4.210226000633433,0.7771744906085505,1.0,0.5169233083724976,0.03405197722196579,-0.01131162978708744,-0.021805048967165917,-0.0642149595916102,-0.00021732616017930078,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.963971688338368,1.8423622540980995,-58.531997022386584,-4.939900816136592,-1.4275030546902416,-0.04923491241198966,,0.0,19.70067400468612,7.9268271675038715,7.8082680071020425,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,4.210226000633433,0.7771744906085505,0.0,0.0,1.0,0.0,0.0,8.039662762595242,0.07915162719598971,20372.190066288902,0.0,15.711833937672282,4.845574274121135,-21.619793585486924,20.40795611581393,19.70067400468612,7.9268271675038715,7.8082680071020425,1.0,15.518637083028608,0.65,0.0,-4.619917344911416,5.586709349890299,15.518637083028608,-30.981345073548006,-12.14385969450447,,1,4.210226000633433,0.7771744906085505,0.0,-4.619917344911416,13.44000000000001,0.0,0.8575266561936515,0.0,15.518637083028608,-30.981345073548006,-17.73056904439477,4.845574274121135,-21.619793585486924,20.40795611581393,1.4053500446282186,13.144967624463266,1.4053500446282186,15.180419774245815
