t,x,y,z,vx,vy,vz,V,alpha_deg,beta_deg,qbar,yaw_deg,pitch_deg,roll_deg,p,q,r,deltaS_deg,deltaD_deg,throttle,CL,CD,CY,Cl,Cm,Cn,T_N,Ftx_b,Fty_b,Ftz_b,Lthr_b,Mthr_b,Nthr_b,Ftotx_b,Ftoty_b,Ftotz_b,Ltot_b,Mtot_b,Ntot_b,ctrl_K_PSI,ctrl_K_PHI,ctrl_K_P,ctrl_K_R,ctrl_K_THETA,ctrl_K_Q,ctrl_K_QD,ctrl_V,ctrl_alpha_deg,ctrl_beta_deg,ctrl_vel_scale,ctrl_aero_scale,ctrl_pitch_err_scale,ctrl_roll_err_scale,ctrl_heading_err_scale,ctrl_roll_damp_scale,ctrl_pitch_damp_scale,ctrl_p_dot_deg_s2,ctrl_q_dot_deg_s2,ctrl_r_dot_deg_s2,ctrl_roll_accel_damp_scale,ctrl_pitch_accel_damp_scale,ctrl_yaw_accel_damp_scale,ctrl_e_psi_deg,ctrl_e_phi_deg_pre,ctrl_e_phi_deg,ctrl_e_theta_deg,ctrl_phi_cmd_deg,ctrl_q_cmd_deg_s,ctrl_deltaS_unsmoothed_deg,ctrl_deltaD_unsmoothed_deg,ctrl_deltaS_final_deg,ctrl_deltaD_final_deg,ctrl_q_cmd_raw_deg_s,ctrl_phi_cmd_raw_deg,ctrl_deltaS_raw_no_clamp_deg,ctrl_deltaD_raw_no_clamp_deg,ctrl_q_cmd_saturated,ctrl_phi_cmd_saturated,ctrl_deltaS_saturated,ctrl_deltaD_saturated,ctrl_use_derivative_damping
1.374000000000001,27.796985454181183,0.17382880656054348,2.6779560804589493,20.765589713298482,0.505107159318249,5.4113802780898705,21.51862665673626,4.920565419290382,-13.568256638752812,283.61891708010023,2.2193176543887874,-7.179601537608876,10.837228392354422,0.12254400986628128,0.07922168523721836,-0.3549815362783177,6.601670982478294,10.0,1.0,0.2573472857475281,0.024359589566588402,0.013620533049106598,-0.0011048691695050767,0.0023677907970569654,-0.002565531532102504,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.19664890558702,-1.6993758319373486,-34.932433816385114,-0.29863379289381925,0.06279876356926974,-0.6934345109508837,0.8,0.8,0.15,-0.02,3.0,1.0,0.0,21.51862665673626,4.920565419290383,-13.568256638752814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.443721466514672,38.66434029991045,-236.73057531163354,1.0,1.0,1.0,-2.2193176543887887,-12.612682515865453,-12.612682515865453,3.713579730828255,-1.775454123511031,11.140739192484766,6.601670982478294,-10.0,6.601670982478294,-10.0,11.140739192484766,-1.775454123511031,6.601670982478294,-11.550113074860834,0.0,0.0,0.0,1.0,
1.380000000000001,27.92161202310698,0.17688300463785506,2.7104472570205007,20.776626731619388,0.5129954721790551,5.418876717450257,21.528821286518465,4.965319248157202,-13.409496404675826,283.887714416946,2.0999758373489663,-7.128412249825708,10.893818329913973,0.12016544452999334,0.08322215759019923,-0.37761861492117865,6.688651396836057,10.0,1.0,0.26071226596832275,0.02449839947104454,0.013353881426155567,-0.0012999610650895168,0.002290965279562474,-0.00251184157561951,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.2557872524736764,-1.6793222270313002,-35.4209937875121,-0.3516979557461154,0.06081877606847728,-0.6795661585777191,0.8,0.8,0.15,-0.02,3.0,1.0,0.0,21.52882128651847,4.965319248157203,-13.409496404675828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-12.097702342058874,38.57181163608081,-232.61809580736247,1.0,1.0,1.0,-2.0999758373489783,-12.573798999793155,-12.573798999793155,3.8189765962423676,-1.6799806698791828,11.456929788727102,6.688651396836057,-10.0,6.688651396836057,-10.0,11.456929788727102,-1.6799806698791828,6.688651396836057,-11.524504180078015,0.0,0.0,0.0,1.0,
1.386000000000001,28.04630522609055,0.17998513674845681,2.7429813179269904,20.7878005841092,0.5210852839333396,5.425676167326588,21.539001540505048,5.008915059831434,-13.242993177512764,284.15625975915077,1.9733398471995747,-7.074301373684555,10.950313654901663,0.11737557093871333,0.08719980493576147,-0.39978772179887695,6.771844073319652,10.0,1.0,0.26406145095825195,0.024638578419685364,0.013076545670628548,-0.0015068121946217232,0.00221956994158332,-0.0024580833465219915,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.3152582793891074,-1.6575427930887323,-35.90820890796155,-0.40804612186617667,0.058979166782827275,-0.6656512207375201,0.8,0.8,0.15,-0.02,3.0,1.0,0.0,21.539001540505048,5.008915059831434,-13.242993177512764,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-15.00642794549213,38.454196151935705,-228.43435196810861,1.0,1.0,1.0,-1.9733398471995827,-12.528985532661329,-12.528985532661329,3.9226749568342765,-1.5786718777596662,11.76802487050283,6.771844073319652,-10.0,6.771844073319652,-10.0,11.76802487050283,-1.5786718777596662,6.771844073319652,-11.490080134242582,0.0,0.0,0.0,1.0,
1.392000000000001,28.17106587795152,0.18313641554663757,2.7755540885244296,20.79910915851799,0.5293777420687074,5.431781247930302,21.549165359584205,5.051331924981511,-13.06892193995122,284.42449821300613,1.8395750723516322,-7.017293910349663,11.00652844016274,0.1141502175703894,0.09115085153451309,-0.4214893464114082,6.851368235267763,10.0,1.0,0.26738792657852173,0.024779787411093712,0.012788860127329826,-0.0017250641040165969,0.0021541284287620727,-0.0024044066799775977,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.3749450263708187,-1.634031381231687,-36.39312950692357,-0.46758991903819064,0.0572942664258906,-0.6517301717703546,0.8,0.8,0.15,-0.02,3.0,1.0,0.0,21.549165359584205,5.051331924981511,-13.068921939951219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-18.165113537835857,38.30930008048145,-224.19453153699584,1.0,1.0,1.0,-1.8395750723516358,-12.478188498044048,-12.478188498044048,4.024642442406309,-1.4716600578813086,12.073927327218927,6.851368235267763,-10.0,6.851368235267763,-10.0,12.073927327218927,-1.4716600578813086,6.851368235267763,-11.446590866209776,0.0,0.0,0.0,1.0,
1.398000000000001,28.295894779870594,0.18633805919655444,2.8081614137817055,20.810550022912967,0.5378735330146821,5.43719587961975,21.559310758426594,5.092552001709613,-12.887458449312074,284.69237673177537,1.6988459202975639,-6.957417131705105,11.062268144112851,0.11046590154922191,0.09507104975315456,-0.44272545191750984,6.927375262922343,10.0,1.0,0.27068468928337097,0.024921642740368843,0.012491156347095966,-0.001954351278977893,0.0020953490065745736,-0.00235095356407057,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.4347321952331678,-1.608784038350148,-36.87478990973397,-0.5302386317836942,0.0557833740542502,-0.6378415255274481,0.8,0.8,0.15,-0.02,3.0,1.0,0.0,21.559310758426594,5.092552001709613,-12.887458449312076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-21.56861611044635,38.13446715714716,-219.9135991894018,1.0,1.0,1.0,-1.6988459202975719,-12.421344880350908,-12.421344880350908,4.124848389218789,-1.3590767362380576,12.374545167656366,6.927375262922343,-10.0,6.927375262922343,-10.0,12.374545167656366,-1.3590767362380576,6.927375262922343,-11.393786392670346,0.0,0.0,0.0,1.0,
1.404000000000001,28.420792717453295,0.1895912884988231,2.8407991663337078,20.822120418630313,0.5465728458118966,5.441925362225621,21.569435837423597,5.132560843979334,-12.69877874759632,284.95984443614924,1.551315241357079,-6.894700699039,11.117329984004853,0.10629985619625243,0.09895595415385817,-0.4634994152226571,7.000033420822963,10.0,1.0,0.2739447355270386,0.02506374766409397,0.012183762155473232,-0.0021942756575086134,0.0020438410330107584,-0.0022978551303082235,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.494503592085108,-1.5817983899785966,-37.3522208899642,-0.5958922688630405,0.05446322439924767,-0.6240210077673752,0.8,0.8,0.15,-0.02,3.0,1.0,0.0,21.569435837423597,5.132560843979334,-12.698778747596322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-25.211453421198424,37.927194591454985,-215.6062267230074,1.0,1.0,1.0,-1.5513152413570879,-12.358382177090522,-12.358382177090522,4.223263983843035,-1.2410521930856704,12.669791951529104,7.000033420822963,-10.0,7.000033420822963,-10.0,12.669791951529104,-1.2410521930856704,7.000033420822963,-11.331416916087143,0.0,0.0,0.0,1.0,
1.410000000000001,28.545760458836433,0.1928973238856515,2.873463254580692,20.833817285986097,0.5554753677619021,5.445976307561208,21.579538795458483,5.171347314069924,-12.50305869210492,285.2268529576274,1.3971437850792727,-6.829176764432126,11.171503323276152,0.1016301145259046,0.1028007992675899,-0.48381591184258527,7.069535242609026,10.0,1.0,0.2771610617637634,0.025205649559497834,0.011866996064782143,-0.002444410262385565,0.00200034940987155,-0.002245229590233769,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.55414831268285,-1.5530743633892192,-37.82444921748559,-0.6644425084931174,0.05335422832681621,-0.6103009809908043,0.8,0.8,0.15,-0.02,3.0,1.0,0.0,21.579538795458483,5.171347314069924,-12.503058692104917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-29.087712374535478,37.68486893644148,-211.2866317388623,1.0,1.0,1.0,-1.3971437850792654,-12.289218351339564,-12.289218351339564,4.319862390404498,-1.1177150280634123,12.959587171213492,7.069535242609026,-10.0,7.069535242609026,-10.0,12.959587171213492,-1.1177150280634123,7.069535242609026,-11.259233372333552,0.0,0.0,0.0,1.0,
1.416000000000001,28.670798752862524,0.19625738232449672,2.9061496307359747,20.84563725463948,0.5645802545750116,5.449356703387923,21.589617934028535,5.208903877135631,-12.300473519903296,285.49335655411255,1.2364896935978018,-6.7608800732840315,11.224570070111549,0.09643553281981895,0.10660062152971296,-0.5036808086571024,7.136090931748816,10.0,1.0,0.2803269326686859,0.02534691443026066,0.011541176587343216,-0.002704303258050162,0.001965453064020911,-0.002193177608644604,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.6135544145651024,-1.5226140985003114,-38.29053491446669,-0.7357737654097578,0.05247243933888488,-0.5967091680717401,0.8,0.8,0.15,-0.02,3.0,1.0,0.0,21.58961793402854,5.20890387713563,-12.300473519903292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-33.19109016944752,37.40502109980334,-206.96846365558002,1.0,1.0,1.0,-1.2364896935978038,-12.213761824989792,-12.213761824989792,4.414618879624262,-0.9891917548782431,13.243856638872787,7.136090931748816,-10.0,7.136090931748816,-10.0,13.243856638872787,-0.9891917548782431,7.136090931748816,-11.176987504998246,0.0,0.0,0.0,1.0,
1.422000000000001,28.795908327302193,0.1996726741357665,2.938854298747569,20.85757667291346,0.573886132031403,5.452075805121283,21.59967166424044,5.24522639444223,-12.091197460162643,285.7593123018322,1.0695080333179647,-6.6898480866843775,11.276305088779779,0.09069589629400719,0.11035003156611539,-0.5231010589990859,7.199941857144172,10.0,1.0,0.2834353744983673,0.025487078477740288,0.011206618510186672,-0.0029734700250270306,0.0019399216141706677,-0.0021417990965281464,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.6726098478746625,-1.4904217330013374,-38.7495021787805,-0.8097610022752497,0.05183906315948167,-0.5832732021776779,0.8,0.8,0.15,-0.02,3.0,1.0,0.0,21.59967166424044,5.24522639444223,-12.091197460162642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-37.51477043116282,37.084862571504395,-202.66471698056887,1.0,1.0,1.0,-1.069508033317959,-12.131911515434146,-12.131911515434146,4.507510978339331,-0.8556064266543673,13.522532935017994,7.199941857144172,-10.0,7.199941857144172,-10.0,13.522532935017994,-0.8556064266543673,7.199941857144172,-11.08443268265717,0.0,0.0,0.0,1.0,
1.428000000000001,28.921089887159834,0.2031443997276414,2.971573322106356,20.86963161293843,0.5833910746624166,5.454144171285547,21.60969851745176,5.280314339246679,-11.875403355770878,286.0246803842836,0.8963503619136579,-6.616121087645923,11.32647662961683,0.08439194841182708,0.11404356070670893,-0.5420845767075262,7.2613411013288145,10.0,1.0,0.2864801287651062,0.025625633199810982,0.010863604955375195,-0.003251398164946224,0.0019243105891237292,-0.00209116484042723,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.731217137534683,-1.4565026902008904,-39.20046856531174,-0.886271055247043,0.05146965403774431,-0.5700128916236896,0.8,0.8,0.15,-0.02,3.0,1.0,0.0,21.60969851745176,5.280314339246679,-11.875403355770878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-42.05146994224207,36.72201109935656,-198.38762175130483,1.0,1.0,1.0,-0.8963503619136475,-12.043556919147747,-12.043556919147747,4.598518603489076,-0.7170802895309181,13.795555810467228,7.2613411013288145,-10.0,7.2613411013288145,-10.0,13.795555810467228,-0.7170802895309181,7.2613411013288145,-10.981324073340257,0.0,0.0,0.0,1.0,
1.434000000000001,29.04634411311226,0.2066737463142138,3.004302831295686,20.88179789044403,0.5930926039319707,5.4555735907155,21.619697148103675,5.314170724745641,-11.653262349952689,286.28942417512985,0.7171643538913741,-6.539742282428152,11.37484676594885,0.07750547582171852,0.11767540357424049,-0.5606400966818159,7.320568597995083,10.0,1.0,0.28945472836494446,0.025762105484604836,0.010512425564229488,-0.0035375302223857354,0.0019194232512740345,-0.0020413379610260437,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.7892712325695803,-1.4208641813956375,-39.64252090920662,-0.9651578883215914,0.05138645130907629,-0.5569460363467577,0.8,0.8,0.15,-0.02,3.0,1.0,0.0,21.619697148103675,5.31417072474564,-11.653262349952687,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-46.79336979198515,36.313917818293554,-194.1485301076272,1.0,1.0,1.0,-0.717164353891377,-11.948578249061953,-11.948578249061953,4.687624191765916,-0.5737314831131016,14.062872575297746,7.320568597995083,-10.0,7.320568597995083,-10.0,14.062872575297746,-0.5737314831131016,7.320568597995083,-10.867419324623711,0.0,0.0,0.0,1.0,
1.440000000000001,29.171671659988206,0.21026188455051967,3.03703903118374,20.894071083741345,0.6029876837757565,5.456377030673486,21.629666339073086,5.346802101387512,-11.424943606130284,286.5535103880242,0.532093470332418,-6.460757895765806,11.421171850769998,0.0700193761574644,0.12123967816315133,-0.578777043467741,7.377916602861673,10.0,1.0,0.2923535704612732,0.025896014769673348,0.010153356939554214,-0.0038313095689828662,0.0019258486876014762,-0.0019923688267901147,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.846679149063359,-1.3835166726187706,-40.07486062535827,-1.0462750716756308,0.05160603177389537,-0.5440870280830711,0.8,0.8,0.15,-0.02,3.0,1.0,0.0,21.629666339073083,5.346802101387512,-11.42494360613029,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-51.73209302612358,35.85839728697877,-189.95784088899717,1.0,1.0,1.0,-0.5320934703324269,-11.846846627035939,-11.846846627035939,4.774812823711551,-0.4256747762659416,14.324438471134654,7.377916602861673,-10.0,7.377916602861673,-10.0,14.324438471134654,-0.4256747762659416,7.377916602861673,-10.742479149718227,0.0,0.0,0.0,1.0,
