t,x,y,z,vx,vy,vz,V,alpha_deg,beta_deg,qbar,yaw_deg,pitch_deg,roll_deg,p,q,r,deltaS_deg,deltaD_deg,throttle,CL,CD,CY,Cl,Cm,Cn,T_N,Ftx_b,Fty_b,Ftz_b,Lthr_b,Mthr_b,Nthr_b,Ftotx_b,Ftoty_b,Ftotz_b,Ltot_b,Mtot_b,Ntot_b
0.0,0.0,0.0,0.0,20.0,0.0,-3.0,20.223748416156685,-8.403028502326988,-1.4760480746834115,250.51250000000002,0.0,0.0,10.0,0.0,0.0,0.0,15.407332293974882,-8.069693390706409,1.0,-0.7878803610801697,0.053885921959877014,0.012228605337440968,0.017220204696059227,0.3676913380622864,-0.004255408421158791,4.0,4.0,0.0,0.0,0.0,0.0,0.0,11.33544751080484,-1.6512820716060042,93.97935510249698,4.111124332062225,8.613613297013499,-1.015929451006581
0.006,0.12004917248675369,-7.94572836138845e-05,-0.01741527145136597,20.016086753795605,-0.026258613939291926,-2.8063189802121764,20.21187385347972,-7.775851256883788,-1.4499276462301212,250.21840485974852,0.006963259766082635,0.07238443929981044,10.005266754475217,0.03051068821035883,0.41720894922235574,-0.03290787111451565,-9.344327366261076,-7.6592957999754505,1.0,-0.4842360019683838,0.031130416442751885,0.011799455620348454,0.018809121515517627,0.10976872151002794,-0.0036074035150918684,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8.094110195040574,-1.5118865310017082,57.70649156519179,4.485188128451974,2.568445929651547,-0.8602147318298454
0.012,0.24018121967170283,-0.0002875006875017129,-0.03382925269732781,20.02772821655216,-0.04286794307379226,-2.6661994919542753,20.20446373719233,-7.210468091101863,-1.4139241195111982,250.03496738085593,0.01975557819722522,0.23722045516651918,10.021527676470749,0.06376948931037821,0.5373315034491194,-0.060152268927183686,-16.86737366716432,-7.165639455856549,1.0,-0.36982470750808716,0.02817460720717907,0.010363955050706863,0.01755196396061354,0.028528167257396084,-0.0030616153592615872,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.167045954213185,-1.289075713372527,44.13449022177281,4.1823403137529525,0.6670328022029386,-0.7295318843508706
0.018000000000000002,0.36037516131517866,-0.0005837377266958856,-0.049462158123865535,20.0367562079638,-0.05567343103784303,-2.5458762844839136,20.19792526286294,-6.6770301104817165,-1.3695225153077917,249.87316326607072,0.028590971591581447,0.42835175652013874,10.048846020326451,0.09473501013601004,0.5644866921555053,-0.08262374791989743,-19.012131944232205,-6.687786094432657,1.0,-0.3123777508735657,0.02702593070745468,0.009432301856577396,0.015989371465300373,0.0005654062704194412,-0.0026838640385928986,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.099935457446213,-1.1498541747255633,37.315035141888075,3.807535029817322,0.013211520583511393,-0.639106194035594
0.024,0.4806190146772912,-0.0009509882537148634,-0.0644030169398365,20.044385238757574,-0.06655006062441585,-2.435463414015587,20.191911513061367,-6.1682687124627735,-1.3181555374767853,249.72439046267138,0.031170618803309288,0.6245010114648292,10.086301325085357,0.12290973047558708,0.5599159416766756,-0.10174825963490725,-19.316970925978335,-6.242504104861681,1.0,-0.27344101667404175,0.026009174187779427,0.008713665418326855,0.014494523318581304,-0.011047967509400559,-0.0023779211884897987,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.394093832542588,-1.0462696984236732,32.681935433383984,3.4495131087430475,-0.2579977512035051,-0.5659151481537834
0.03,0.6009058915202087,-0.0013795477487954426,-0.0787016551865564,20.05111167812585,-0.0761185161045311,-2.3317577695492187,20.186380751710352,-5.682568712132369,-1.2607099839677596,249.5876053099761,0.027210920707530367,0.8179565076213581,10.132910865620174,0.1484276515305929,0.542403414716138,-0.11818371742341069,-18.860848027563154,-5.830821196126735,1.0,-0.24282777309417725,0.02502632712304592,0.008098465390503407,0.013098900627882052,-0.01586494233097096,-0.002113458385440196,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.875840045114429,-0.9606279087497875,29.031927909479613,3.115665047630822,-0.37028326317596233,-0.5027008455291246
0.036,0.7212311185116482,-0.001862413983953278,-0.09239398051887081,20.057180405742212,-0.0846598791175858,-2.233318041803282,20.181312212030853,-5.218886926178743,-1.1978614048243383,249.46228459217272,0.017030368712597062,1.005527754724798,10.187753860925257,0.1714702299760184,0.5197442610723007,-0.13233519491466406,-18.09001689815453,-5.451449111413802,1.0,-0.2165125608444214,0.02410280903160572,0.007541780825704336,0.011799657579083108,-0.0175732427926667,-0.001878199325244478,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.468604639118622,-0.885522309281954,25.890490971522713,2.8052217688404975,-0.40994856923876527,-0.4465185195490014
0.041999999999999996,0.8415911571943211,-0.002393862861662904,-0.10550934391539518,20.06272589282263,-0.09231951090717588,-2.1393982568375898,20.176682533161628,-4.7762599516230715,-1.1301765457384885,249.34784230194361,0.001160430886297769,1.1859623601295655,10.249979907850951,0.19221086260250742,0.4954912223691851,-0.1444964330898777,-17.207902031260673,-5.1026279588772026,1.0,-0.1926533579826355,0.023259787012934685,0.007023472338914871,0.010591103019857677,-0.01785751525820599,-0.001666063038906849,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.135209157851355,-0.8175321576112485,23.040573701593278,2.5167478573759525,-0.4163889681297627,-0.39590405036759113
0.047999999999999994,0.9619831164317043,-0.0029688529354484246,-0.11807357724281631,20.06782989702244,-0.09917981120757893,-2.0495705879497312,20.172465714576575,-4.35376315523628,-1.058153923190085,249.24362846603256,-0.01980750814496654,1.3588964760336348,10.31880496442232,0.21081150273571406,0.4712601082324118,-0.15490057777777408,-16.307180525661988,-4.782500683365201,1.0,-0.17037594318389893,0.02250528720498085,0.006534129846841097,0.009467937733717775,-0.017523865900984183,-0.0014735423748749405,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.8565379923388026,-0.7549750849783353,20.379130281804596,2.2489114665646963,-0.40843839091788536,-0.35000930894630755
0.05399999999999999,1.0824045171688343,-0.0035827449695927023,-0.13011039992262496,20.07254823433795,-0.10529257335734794,-1.9635583862012036,20.168635072355514,-3.950514035655078,-0.9822428553389109,249.14897741763247,-0.045289583014178056,1.5243676797039725,10.393506251042748,0.22742407148791274,0.44774017598341304,-0.16374294898773578,-15.427796502189361,-4.489221664711159,1.0,-0.1492675244808197,0.021838802968263626,0.006069141440093517,0.00842521432062265,-0.016954161559411665,-0.0012983098323549585,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.6219916435963295,-0.6969494650495541,17.85746698240422,2.0004742564796723,-0.3950099149195235,-0.3082693564486784
