t,x,y,z,vx,vy,vz,V,alpha_deg,beta_deg,qbar,yaw_deg,pitch_deg,roll_deg,p,q,r,deltaS_deg,deltaD_deg,throttle,CL,CD,CY,Cl,Cm,Cn,T_N,Ftx_b,Fty_b,Ftz_b,Lthr_b,Mthr_b,Nthr_b,Ftotx_b,Ftoty_b,Ftotz_b,Ltot_b,Mtot_b,Ntot_b
0.0,0.0,0.0,0.0,20.0,0.0,-3.0,20.22374841615669,-0.4987581959192066,-0.18153023735016102,250.5125000000001,1.5902773407317584e-15,8.00000000000001,19.999999999999996,0.0,0.0,0.0,-20.0,3.212854794110677,1.0,0.14518573880195618,0.026146218304634095,-0.0023745158687233925,-0.007688191253691912,-0.09915405511856079,0.00020447775023058057,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.7291187515726447,0.2938090586965607,-17.302881575301754,-1.8354665749027925,-2.3228033929843788,0.048816693481620335
0.006,0.11999302339643879,2.821109097949186e-05,-0.017896833024067967,19.99766039834853,0.00945208500921191,-2.9657377513247014,20.216382247059453,-0.4384387106900701,-0.12411971747460655,250.33004308502265,-0.006575597356832974,7.981269663495924,19.99673377514832,-0.013644053636415132,-0.11492181489742145,0.0016908924731211786,-17.52920276267839,3.087789281049109,1.0,0.1257728487253189,0.024567877997756005,-0.0024424633011221886,-0.007386660606879017,-0.0784553035524088,0.00022784527830973792,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.9554114508026617,0.297938928394276,-14.979606508013513,-1.762195223779664,-1.8365715463005836,0.05435580197420387
0.012,0.2399744654339005,0.00010944599277446823,-0.03557815940474346,19.99614812005892,0.017655156220918608,-2.9281121256599176,20.209406027004192,-0.40300368167018197,-0.06725132734337547,250.15730632814197,-0.024756352493554266,7.929116501626798,19.987268476473073,-0.026746492805414225,-0.2056302798220696,0.003637539521339721,-12.12137509430104,2.9551869135346043,1.0,0.07492268085479736,0.021552862723469735,-0.0025860844179987907,-0.007132681633842886,-0.032391399457935705,0.0002754536744463696,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.368510662570403,0.3113501694866742,-8.912489153810816,-1.7004306804706848,-0.7577317307779595,0.06566813200446121
0.018000000000000002,0.35995227324376533,0.00023060997835077648,-0.05300855526684152,19.99644676588431,0.022764733642183062,-2.8821019929526686,20.203091679040728,-0.3637089027313451,-0.011034674561019614,250.00100945243142,-0.049808514417462174,7.856007130665005,19.972454899240336,-0.03938297613590974,-0.2433764883359477,0.00605269872562047,-9.714913302386039,2.81791246408532,1.0,0.05393385887145996,0.020470017691254616,-0.002626282162964344,-0.006693982557916117,-0.011364321125285955,0.0002963216252925545,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.5208242849113152,0.3133346092732644,-6.409288133939726,-1.5948477840894062,-0.26567936824065697,0.07059891228977473
0.024,0.47993404672149165,0.00037857930804552836,-0.07015249321511807,19.997468789587753,0.02659163780942353,-2.8326298588917562,20.1971101156384,-0.3224599994065754,0.04433276432941476,249.85299492672408,-0.07703664761627844,7.774323658411581,19.953170126341945,-0.051234732075956274,-0.2569628350071232,0.008719026516099695,-8.680380087265542,2.6824344609862623,1.0,0.04684239625930786,0.020051524167060852,-0.002625787630677223,-0.0062320714515859445,-0.002828866996849819,0.0003057354296683839,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.5811772923778258,0.3107415135070963,-5.563295674777768,-1.483917936087609,-0.06609516010874937,0.07279863385823536
0.03,0.5999227464607623,0.0005481870803878404,-0.08699609056247996,19.998755187805855,0.029977948988030256,-2.7819898109017287,20.19134901504053,-0.2804637070863662,0.09874175829673347,249.71047721639664,-0.10435860787681787,7.689512676607167,19.929979421976082,-0.06226472500102839,-0.2607428648929502,0.011533009689797789,-8.203736301823158,2.550879129330106,1.0,0.04541406035423279,0.019859625150561333,-0.002612236887216568,-0.005784613367100578,0.000481081558778778,0.0003109159731957683,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.6100071579651738,0.30670391032406025,-5.392052941981187,-1.3765880718837138,0.01123383509647969,0.07398994416699266
0.036,0.7199194292395927,0.0007378196421435225,-0.10353514936902819,20.00012988968619,0.03326653561191036,-2.7311173527122796,20.185769845636223,-0.23824518453222848,0.15212411773897408,249.57249885986045,-0.13092331050977682,7.603751505012882,19.903275086523347,-0.07250050353401948,-0.26071558054036603,0.014450177875057674,-7.944512432714946,2.423883835243476,1.0,0.046181321144104004,0.019750107203722,-0.0025956518948078156,-0.005359507014532076,0.001740266140791152,0.0003145976721307611,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.6276645117920165,0.30238059627855063,-5.4821288202852845,-1.2747190370348558,0.04061486072621928,0.07482472559221817
0.041999999999999996,0.839924428085384,0.0009472891336206703,-0.11976936463551083,20.00152745818118,0.036590056306036664,-2.6803752668682486,20.180358050932472,-0.19600652242045669,0.20442937877371453,249.438696276599,-0.1563852627782842,7.517876627344973,19.8733666199767,-0.08198272717204183,-0.25923287819698765,0.017450273619507774,-7.769183117958497,2.3015473598902934,1.0,0.04778224229812622,0.01967299369454384,-0.0025794468820095062,-0.004957799855715302,0.0022140684272639027,0.000317773274933744,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.641222761280511,0.2981725379607952,-5.67124737875719,-1.1785437771866685,0.05164489957436178,0.07553949869470049
0.047999999999999994,0.9599378087858338,0.0011769556434138744,-0.13569993217126403,20.002924147973832,0.03999860440581389,-2.6299012777796635,20.17510731294425,-0.15381883902294743,0.25561553587433694,249.30890999190012,-0.1805968204921421,7.432203012403239,19.84052172932975,-0.09075349587955414,-0.25719418100268504,0.020522614195485036,-7.626650273947162,2.1838227787060025,1.0,0.04969501495361328,0.01961014059662819,-0.002564703579992056,-0.004578930912281779,0.0023897643139057095,0.00032078103751147685,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.6532234120465032,0.2942089195529754,-5.897278515380767,-1.0879145657597353,0.055714141375857534,0.07621481298007843
0.05399999999999999,1.079959541391629,0.0014273848843997497,-0.1513286154300586,20.00431174683618,0.04351067697252442,-2.5797469886470643,20.17001428281726,-0.11170309297226426,0.3056454619378113,249.18305415354453,-0.20348689253853874,7.346847278362682,19.80498325961958,-0.09885372904016049,-0.25493991261216586,0.023660308065713707,-7.497665715734454,2.07059154526827,1.0,0.05172470211982727,0.019554838662147522,-0.0025516804307699203,-0.004221883680837691,0.002451173691741794,0.00032373563243980914,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.6645900972246634,0.2905215057818712,-6.137031754724629,-1.0025768419881533,0.05711697015408151,0.07687797024908594
