t,x,y,z,vx,vy,vz,V,alpha_deg,beta_deg,qbar,yaw_deg,pitch_deg,roll_deg,p,q,r,deltaS_deg,deltaD_deg,throttle,CL,CD,CY,Cl,Cm,Cn,T_N,Ftx_b,Fty_b,Ftz_b,Lthr_b,Mthr_b,Nthr_b,Ftotx_b,Ftoty_b,Ftotz_b,Ltot_b,Mtot_b,Ntot_b
0.0,0.0,0.0,0.0,20.0,0.0,-3.0,20.223748416156685,-8.403028502326988,-1.4760480746834115,250.51250000000002,0.0,0.0,10.0,0.0,0.0,0.0,9.244399376384928,-4.883996356500801,1.0,-0.7326379418373108,0.046476982657909394,0.008703073486685753,0.010319589637219906,0.316787987947464,-0.0031175254844129086,4.0,4.0,0.0,0.0,0.0,0.0,0.0,11.258014503000235,-1.2282824809589825,87.32665684274293,2.4636824476413315,7.421140894149082,-0.7442730850770313
0.006,0.12004894230716352,-7.238427449479445e-05,-0.017444425099082325,20.016029884604304,-0.023902603322306072,-2.816026300580336,20.213164715139946,-7.814069528261249,-1.4492663549343625,250.25036702834436,0.006706594670308624,0.06213704599239667,10.003166947823496,0.01836949093302811,0.3585875148274763,-0.0241142430357055,-12.02038025688957,-4.543903811486459,1.0,-0.4617149829864502,0.03045371373474598,0.00811934843659401,0.011652117160389852,0.08975044488305878,-0.002602709794082885,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.859359395782407,-1.067058084870835,55.03954429959112,2.778897106030723,2.1003124343434076,-0.6207166144193456
0.012,0.2401795947927442,-0.00026231302850062766,-0.033927678821709474,20.027330343199367,-0.039200506544613906,-2.6795078014828424,20.205822413689447,-7.283730001163733,-1.4148865204845162,250.06859639080233,0.01955990408905877,0.2024886761455994,10.013069438887674,0.03900187216971014,0.45597812785532077,-0.0438838112472307,-18.133992116105926,-4.156963332403499,1.0,-0.36311233043670654,0.02900010359764099,0.007233575452119112,0.010764591666197126,0.02444335732176435,-0.002242329173388302,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.03411374886177,-0.9128534969360207,43.35666576631369,2.565367671237799,0.5716004780590261,-0.5343815119106987
0.018000000000000002,0.36037045437204507,-0.0005343140951939534,-0.0496431916578593,20.03613214143886,-0.05127426675746462,-2.5600420704620177,20.199085019925196,-6.782173194383729,-1.3742762019976316,249.901859330827,0.029851061306771995,0.36414665535321317,10.029809229921733,0.05801921004068863,0.4785928987339817,-0.06057172366290737,-19.92271769991886,-3.796876694725059,1.0,-0.3106752634048462,0.028157876928448677,0.006593682803213596,0.009668840827504736,0.00047715314065163543,-0.0019769723331322696,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.018821580713039,-0.8100072437262572,37.13179174517207,2.302697019249985,0.011150641276838789,-0.47082875598627544
0.024,0.4806100370530233,-0.0008735314973532662,-0.06466920658467672,20.043590006492096,-0.06161577012356076,-2.449626273498675,20.192819657771743,-6.303644664518517,-1.328366921393865,249.74685401041694,0.03547054066271091,0.5297366140214416,10.052742822697313,0.07508082098191554,0.4739759176437748,-0.07498218924875139,-20.0,-3.47107324721418,1.0,-0.2760540843009949,0.02719065373122692,0.006078385282307863,0.00862137220264219,-0.008676293077726759,-0.0017572412848957648,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.372829710631039,-0.7322492318323551,33.008317307891204,2.0519620373741967,-0.20263143046865742,-0.41823880495586285
0.03,0.600891846363731,-0.0012713245169269827,-0.07905076266391686,20.05022094293208,-0.070807177309177,-2.345182959077025,20.187031892487212,-5.845629618481674,-1.2777845136936143,249.60370718483122,0.03601751234020788,0.6928171066009355,10.081182947371996,0.09028124453896286,0.45913136346226563,-0.08752414554405483,-19.738075640095474,-3.1782935580086513,1.0,-0.24592435359954834,0.02627597575366497,0.005615977104753256,0.007663657425147955,-0.014559513688093736,-0.0015622934783124883,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.8543980130025695,-0.6648460026468767,29.415491133796397,1.8229720706276478,-0.33983685096709343,-0.3716263944343001
0.036,0.7212114005100709,-0.0017212553677571137,-0.09282133212112248,20.056183364261443,-0.079002561860988,-2.245923676265162,20.181697294956795,-5.408732779870322,-1.2230154839839904,249.4718047444757,0.03159320411325059,0.850467637075153,10.114490058533706,0.10378106676610255,0.4378266346664455,-0.0984384149657859,-18.954621265654694,-2.9158353133240364,1.0,-0.22203558683395386,0.02532313031435013,0.0052049607038497925,0.00678324471833298,-0.01579833504415753,-0.0013904371828419126,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.477347130509961,-0.6076652212486254,26.560324190097027,1.6126935717163808,-0.36855758979604725,-0.3305717543381888
0.041999999999999996,0.841565258562178,-0.00221796593152128,-0.10600877412515541,20.061665385016852,-0.08640690530948834,-2.1507711077513143,20.17681096039724,-4.991152743303916,-1.16449355456079,249.35101657560884,0.02248792915053607,1.0013211196939882,10.152081405612616,0.1157195460072033,0.415368196978467,-0.10794319027814007,-18.086475822362157,-2.681257856886965,1.0,-0.20021593570709229,0.02443884511768818,0.004823986906558275,0.005982166909901096,-0.015927972117382755,-0.0012355184374430962,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.1650091336614588,-0.5562474700165199,23.95121906299837,1.4215514084942928,-0.37140196767477945,-0.29359812279074965
0.047999999999999994,0.9619507597884214,-0.0027569223494507107,-0.11863664232917576,20.066739995633487,-0.09309057393635994,-2.059364272359085,20.172349915505173,-4.592051873408286,-1.1025938247550588,249.2407669320687,0.00912089982208605,1.1451283153660698,10.193428899801678,0.12623761890173374,0.39301535443001157,-0.1161994784673249,-17.205911749657382,-2.4720175900303794,1.0,-0.17975223064422607,0.023635124911665917,0.004467393737286329,0.005254288113197029,-0.015562783087299682,-0.0010952071475792706,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.900798733320952,-0.5094373286927055,21.504140372400297,1.2480324074615616,-0.3627261895777047,-0.26014066674977016
0.05399999999999999,1.082365613242086,-0.003333939674692939,-0.13072669596545025,20.07145764456247,-0.09909958721446699,-1.9714658042018132,20.16828971734561,-4.210639353780453,-1.0376560826133554,249.14044495020806,-0.008087066702557317,1.281954878481086,10.238055818291766,0.13546508384295378,0.37132222193319625,-0.12334412049949804,-16.34500921255872,-2.2857687189198836,1.0,-0.16030287742614746,0.022913778324723244,0.004131745081394911,0.004593386132040285,-0.014998548820687234,-0.0009677706319029614,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.6754802039041596,-0.4665274607337667,19.178769774809762,1.090611546320694,-0.3494347141349754,-0.22977859796747158
0.05999999999999999,1.2028077956774281,-0.003945072467742454,-0.14229944841954306,20.07585721461622,-0.104467821341529,-1.8868976674633204,20.164606101653277,-3.8461625765040166,-0.9699906885124501,249.04944528133495,-0.02873697992961786,1.41200357288368,10.285532064719073,0.14352054596522743,0.35050401650738594,-0.12949568453022353,-15.516640806934097,-2.120374399923429,1.0,-0.14170655608177185,0.022271666799783707,0.003814701922237873,0.00399342135150481,-0.01437269735119538,-0.0008518148480648243,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.483322231743851,-0.4270266493794726,16.956007511891066,0.947815081865667,-0.3347313813838164,-0.2021732466694805
0.06599999999999999,1.3232754979000418,-0.0045865599592567145,-0.1533744297697251,20.079971227857357,-0.10922299297829403,-1.8055101095536572,20.16127577633605,-3.4979017200492124,-0.8998823560973354,248.96718756930338,-0.05246053079347004,1.5355294062056086,10.335469598967926,0.15051186712042977,0.33061869901792384,-0.1347581023520047,-14.724730582211336,-1.9739009201342297,1.0,-0.12388703227043152,0.02170361777126789,0.003514491952955723,0.0034487314177692957,-0.013745064462826416,-0.0007461703257088524,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.320267084507339,-0.39055272264012436,14.826772152466674,0.8182657765610136,-0.32000846362142543,-0.17704064684975204
0.072,1.443767093993234,-0.005254797889503506,-0.1639703122397662,20.083828297551282,-0.11338958362884696,-1.7271669310413154,20.158276758961314,-3.1651655410197153,-0.82759285550487,248.89312465816394,-0.07892199442326563,1.6528007565240797,10.387518207536347,0.1565368543542736,0.3116563752742881,-0.13922316473523982,-13.969342116214458,-1.84460574727987,1.0,-0.10680583119392395,0.02120373596727848,0.0032296692952513695,0.002954149397390877,-0.013138590106505876,-0.000649819751033927,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.183096271357079,-0.3567853443585204,12.786427320721893,0.7007099029351359,-0.3057977138020175,-0.15413409188935132
0.078,1.564281121280043,-0.005946323256131666,-0.17410497185567367,20.087454255410023,-0.11699021699869541,-1.6517389562518205,20.155588474506605,-2.847288571142986,-0.7533631503306963,248.8267448866189,-0.1078169753776842,1.7640828533353412,10.441361684282647,0.1616841903196269,0.2935811683759002,-0.14297224722791121,-13.249045503190386,-1.7309181096898145,1.0,-0.09043920040130615,0.02076617826998234,0.002958995755761862,0.0025049587525997844,-0.012560441865861834,-0.000561859239063266,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.069035765513064,-0.32544407530363,10.832068786841539,0.5940055980578711,-0.29226347679913356,-0.1332347420801776
0.084,1.6848162652049077,-0.006657805046799525,-0.18379552281518416,20.090872674948542,-0.12004628174876036,-1.5791014406835182,20.153191740037716,-2.5436294980135647,-0.6774152148514097,248.76757160281872,-0.1388699196590487,1.869631515790135,10.49671441002588,0.1660342101810588,0.2763496555834436,-0.14607766783161644,-12.561870252046674,-1.631421714719008,1.0,-0.07476970553398132,0.020385341842770577,0.0027013802900910378,0.002096917488467097,-0.012010021839834042,-0.0004814870089604058,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.9756149728353,-0.2962786810372814,8.961535215748189,0.4971277530989415,-0.2793895346218629,-0.11414877134044767
0.09000000000000001,1.8053713466668064,-0.007386037773131755,-0.19305834100126407,20.09410516440769,-0.1225782414054416,-1.5091330526430204,20.151068714937217,-2.253569454150884,-0.5999536502281445,248.7151618418994,-0.1718312532571989,1.969691583566078,10.553318304057854,0.16965980168946485,0.25991948501886497,-0.14860375086178004,-11.905982868339395,-1.5448381779522151,1.0,-0.05977797508239746,0.020056024317741394,0.002455855254083872,0.001726252097140119,-0.011486059071096111,-0.0004079731955569615,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.9005682870685265,-0.26906488309858606,7.172434393392434,0.40916585144327716,-0.26714427825033266,-0.09670007075018154
0.09600000000000002,1.9259453106203335,-0.00812793612037628,-0.2019090850286051,20.09717149661313,-0.1246057035539834,-1.4417160326855327,20.149202809653286,-1.9765121287902379,-0.5211671625896938,248.66910399203067,-0.20647459477801786,2.0644969945378753,10.610940128558017,0.17262715811872953,0.2442503379062469,-0.15060774455459525,-11.279635770825173,-1.4700128429352213,1.0,-0.045444995164871216,0.019773401443958283,0.0022215391509234905,0.0013895692554564236,-0.01098618138356801,-0.0003406653246394528,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.8418341705613086,-0.2435998331592802,5.462416792943078,0.32930242342982863,-0.2554707393693683,-0.08073143281040236
0.10200000000000002,2.0465372155198125,-0.00888053006014619,-0.21036271770974158,20.100089759093535,-0.126147495185389,-1.3767362306523352,20.147578617862475,-1.711883138338252,-0.4412299189200222,248.62901604980638,-0.24259422118364876,2.1542712914267943,10.669369084144643,0.17499646233680619,0.22930498323615386,-0.15214058319080528,-10.681169190176686,-1.4059010526656257,1.0,-0.03175058960914612,0.01953306806564331,0.001997625455260277,0.001083784503635271,-0.010507648554753968,-0.0002789664161150942,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.7975259167089304,-0.21970018569076857,3.828997248646185,0.25679564183566855,-0.2443036301744535,-0.0660992657088038
0.10800000000000003,2.1671462235631487,-0.009640960317940357,-0.21843352799865715,20.10287647390145,-0.12722171573945323,-1.3140831776375153,20.146181833976534,-1.4591292326854541,-0.3603028093057434,248.59454352368326,-0.28000274387139534,2.239228432603897,10.728414674548283,0.1768225166464545,0.2150498695900969,-0.15324757763772132,-10.109200801198238,-1.3515513222858058,1.0,-0.01867276430130005,0.01933090214908123,0.001783390762284398,0.0008061631132579797,-0.01004909947075774,-0.0002223410174322622,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.765932039923365,-0.19720265524969216,2.2694779097829936,0.1909885868421369,-0.2336099343890464,-0.05267494383961179
0.11400000000000003,2.2877715916023633,-0.01040647397083606,-0.22613515416354127,20.105546694398548,-0.12784572186762824,-1.2536504456452053,20.144999177192997,-1.217718521065124,-0.278534604878948,248.56535750757777,-0.31852906313750035,2.3195734545217843,10.787904805312856,0.1781552673404303,0.20145341706145248,-0.15396901538534627,-9.562334555446434,-1.306100441914599,1.0,-0.006189942359924316,0.019163172816038132,0.00157815997954458,0.0005542381980793436,-0.009608246542059426,-0.00017029832849941974,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.7454977880885871,-0.1759591985681113,0.781214279423381,0.1312894883050002,-0.22333526777466556,-0.040340742455800334
0.12000000000000004,2.408412662721094,-0.011174420186219676,-0.23348060770132092,20.108114137500035,-0.12803619407204223,-1.1953355283464646,20.14401832949545,-0.9871393934933572,-0.19606304037272057,248.5411531061673,-0.35801654148575063,2.3955030730522346,10.847684080868277,0.17904029745105718,0.1884870789136282,-0.15434069618922483,-9.039473625466064,-1.268766181781698,1.0,0.005721867084503174,0.019026443486213684,0.001381322043016553,0.0003257773108105463,-0.009184829192678077,-0.0001223971869830268,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.7348144732220683,-0.1558382110348416,-0.6387197815835716,0.0771635222658995,-0.21347251346754265,-0.028990963304196152
