t,x,y,z,vx,vy,vz,V,alpha_deg,beta_deg,qbar,yaw_deg,pitch_deg,roll_deg,p,q,r,deltaS_deg,deltaD_deg,throttle,CL,CD,CY,Cl,Cm,Cn,T_N,Ftx_b,Fty_b,Ftz_b,Lthr_b,Mthr_b,Nthr_b,Ftotx_b,Ftoty_b,Ftotz_b,Ltot_b,Mtot_b,Ntot_b
0.0,0.0,0.0,0.0,20.0,0.0,-3.0,20.223748416156685,-8.403028502326988,-1.4760480746834115,250.51250000000002,0.0,0.0,10.0,0.0,0.0,0.0,9.0,-4.800000000000001,1.0,-0.7301860451698303,0.04619565245985985,0.008607016876339912,0.010144822299480438,0.31456586718559265,-0.003085938049480319,4.0,4.0,0.0,0.0,0.0,0.0,0.0,11.248781349748313,-1.2165718925829025,87.0322099202402,2.4219587708725596,7.369085033810097,-0.7367319510062779
0.006,0.12004890641723254,-7.210401385611543e-05,-0.017445711627326724,20.016018862664726,-0.023809546363176864,-2.8164531430436996,20.213213161494366,-7.815742814463332,-1.4492480112759203,250.25156661610558,0.006671646389301902,0.061694932762762396,10.003113669884508,0.018061347364726057,0.3560372181087433,-0.023870362491660916,-11.584514745498044,-4.6380133639554675,1.0,-0.46625983715057373,0.03051455145061016,0.008244933560490608,0.011858484360365549,0.09374110946640336,-0.0026390244421642295,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.927068423499572,-1.0837712028874045,55.57760023740549,2.828126887296984,2.1937112608089246,-0.6293802609432723
0.012,0.2401797891990493,-0.0002619634490366149,-0.033929182257990895,20.027416616655383,-0.03926942937577619,-2.6791585715093738,20.20586175040451,-7.283226686797821,-1.4149681241961332,250.06957005933174,0.019544073842765394,0.20195647029428201,10.012973265072684,0.039059808110460274,0.45799783299478375,-0.04392244211845256,-17.847212267621476,-4.441418857684439,1.0,-0.365723192691803,0.028890421738028527,0.007542936597019434,0.011454390214024576,0.026350870610424737,-0.0023248726524662234,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.085197889574227,-0.9510061657700702,43.66379320496592,2.729767897615634,0.6162094955316081,-0.5540550491266151
0.018000000000000002,0.36037139413554264,-0.0005347809313506337,-0.049641296588053635,20.0362934520303,-0.05147642606373525,-2.559263375432641,20.199146866715523,-6.779310335464244,-1.374422460889485,249.90338966267544,0.029901236167588465,0.36469093975763767,10.029943090996351,0.05929176772633707,0.4827889659349893,-0.06123484608613486,-19.755842962833075,-4.2473335284673075,1.0,-0.31198030710220337,0.027980102350115776,0.007049115840345621,0.010750270556881783,0.0010232958661848656,-0.0020935949965883893,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.055010509915369,-0.8651372835515843,37.283890068655985,2.560262186513701,0.023913653764432868,-0.49860625137552783
0.024,0.480612110597541,-0.0008755697745634532,-0.0646620314345153,20.043806176794455,-0.06193655269930166,-2.4486485946962935,20.19291663256628,-6.2985834845858495,-1.328449741386553,249.7492528044853,0.03541930163721336,0.5318740900379387,10.053641919169488,0.07825414328099956,0.4787971732982648,-0.07650995391651384,-20.0,-4.061873290704603,1.0,-0.2756396532058716,0.026999358211755753,0.006653139367699623,0.010020939526126737,-0.00968474735452608,-0.0018985569744579575,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.385536504210544,-0.8009706409637226,32.95714971256581,2.3850942175737786,-0.22618565804345728,-0.45187751604607107
0.03,0.600895277611588,-0.0012755514227678734,-0.0790380101383588,20.050457445955846,-0.0712155549284168,-2.3443023468317983,20.187165946232057,-5.839293072607835,-1.277605071196024,249.60702222618562,0.03553198985191053,0.6965160452219504,10.083592943543715,0.09591164634439742,0.46281961827499557,-0.09008153308590057,-19.60715893867892,-3.886085290407012,1.0,-0.2465916872024536,0.02601025824725628,0.006300108507275581,0.009310533394750966,-0.014702116300489173,-0.001723503707778407,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.888826379351623,-0.7470166426922147,29.491612168270656,2.214747713749189,-0.3431699279506398,-0.4099792927645233
0.036,0.7212164167302362,-0.0017283589882349116,-0.09280303689793845,20.056475081725395,-0.07955259342425439,-2.244958237756133,20.181881944166193,-5.40077606427821,-1.2223261164613166,249.47636977006013,0.03027153962817651,0.8555825296417373,10.119323420050979,0.11230146798328812,0.441390023994752,-0.10215114263807963,-18.85653308300264,-3.7200074563122847,1.0,-0.2221878170967102,0.025043157984614373,0.005973730236291885,0.008625705126428709,-0.01634394594768701,-0.0015638996435143623,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.506529779329402,-0.6997171319963824,26.57562354069998,2.0507698503709553,-0.3812930625533218,-0.3718186734784675
0.041999999999999996,0.8415721668443892,-0.0022287978246622164,-0.10598470002916434,20.062004432243395,-0.0870993184414515,-2.1498107196887024,20.177048700469427,-4.981929574217979,-1.1629952250916686,249.35689273493296,0.019914971907072327,1.0078082250120788,10.160381048361476,0.12747129315989822,0.418370833301298,-0.11287754712336251,-17.994307694571923,-3.563414513219745,1.0,-0.20011085271835327,0.02414763917505741,0.005661051720380783,0.007969463177317048,-0.01661072918259555,-0.0014162315128052464,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.192503985397982,-0.6563226066849147,23.93620787175509,1.8938402676521666,-0.3873313464532045,-0.3365491762233684
0.047999999999999994,0.9619598356723599,-0.0027723548581045305,-0.11860695741633202,20.067123671335178,-0.09393151713348913,-2.0584540420894637,20.172642578848368,-4.581885411912397,-1.0999543156130522,249.24799902605426,0.004850308344036987,1.1528530136833197,10.206336905236693,0.14147304874001107,0.3953282205347346,-0.12238494766540625,-17.109197600107297,-3.415954987322782,1.0,-0.17950838804244995,0.023337504019141198,0.0053573185577988625,0.0073418525566948615,-0.0162533448940713,-0.00127889947380758,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.9278576341488067,-0.6157375876738651,21.472879834495966,1.7439347821321907,-0.37883230109984306,-0.3037812674663184
0.05399999999999999,1.0823771212823874,-0.003354885556174827,-0.1306917760781199,20.071884954069322,-0.10009633942725724,-1.9706300392494436,20.168638219725036,-4.199814748021455,-1.0335183559830452,249.149055178369,-0.014507922843836204,1.2907670775106146,10.256785238510961,0.15435838266985422,0.3729662238830728,-0.13077942937700338,-16.24169176196328,-3.277244300894102,1.0,-0.1599690318107605,0.022614879657626152,0.005060359835624695,0.006742247779535542,-0.015641965398590578,-0.0011508848168074206,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.7023364537240884,-0.5773885801384496,19.137057884557606,1.6008729048393988,-0.364437564667228,-0.2732649970845442
0.05999999999999999,1.2028219949189722,-0.003972485267354828,-0.14225978920632806,20.076327292540586,-0.1056266520921008,-1.8861521400846522,20.1650104002549,-3.83492689185194,-0.9639807271098927,249.05943222096283,-0.03775138157213844,1.4217722872895528,10.311342296145497,0.16617760007488266,0.3515636311179197,-0.13815456021116726,-15.408429155219594,-3.1468957772042314,1.0,-0.14129897952079773,0.021976178635954857,0.004769256338477135,0.006169713039039513,-0.01495260140197116,-0.0010314551242936907,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.509824021662739,-0.5409503447716913,16.90578470095457,1.4644038408253879,-0.3482509584742246,-0.24481962711994376
0.06599999999999999,1.3232926409471337,-0.004621425183545162,-0.1533306123512948,20.080482776721365,-0.11054824193067944,-1.8048676537617923,20.161734962735547,-3.4864666844705594,-0.8916161946606239,248.9785284834007,-0.06449257523871353,1.5461554976761158,10.36964495853396,0.1769792475030613,0.3311976189806944,-0.14459461010554078,-14.614692245404061,-3.024534689826618,1.0,-0.12340840697288513,0.021415440489649773,0.004483685828745365,0.005623230819994534,-0.014263165048930965,-0.0009200403096171976,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.346167221407214,-0.506215227990441,14.76835645445417,1.3342607393451626,-0.3320858523314997,-0.21830397915950883
0.072,1.4437874240572677,-0.0052981204438900175,-0.1639229925996243,20.084379471487384,-0.1148833382692044,-1.7266397506804985,20.158789193916036,-3.1537118204610053,-0.8166826837685489,248.9057788309069,-0.09437045182371065,1.6642188011219148,10.431349405527918,0.18681001497616462,0.3118560014740517,-0.1501764038486416,-13.860689103654485,-2.909803750408358,1.0,-0.1062556803226471,0.02092595410823822,0.00420358357951045,0.005101770258081898,-0.013604187796739938,-0.0008161403607766717,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.208173133786967,-0.4730301490835507,12.71975189503956,1.2101766748275329,-0.3166504930206215,-0.19359437568413543
0.078,1.5643048691400294,-0.0059991139010877065,-0.17405487871121983,20.088042746690213,-0.11865230441391474,-1.6513391666880968,20.15615193447485,-2.8359699881962195,-0.7394224663256108,248.84065724345098,-0.12705156728870043,1.776258057965562,10.496129893598889,0.19571470294561788,0.29349174721548227,-0.1549704411794113,-13.14461261126425,-2.8023651180695803,1.0,-0.08981797099113464,0.020501090337634087,0.0039289784617722034,0.004604353358622464,-0.012984569350464598,-0.0007193021521602006,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0931304212436608,-0.4412676029810959,10.757168351201102,1.0919000510914916,-0.30214920814664686,-0.17057901414606497
0.084,1.6848436468691568,-0.006721067171535057,-0.18374345663829164,20.091495860353188,-0.12187438756164493,-1.57884089413883,20.1538035576895,-2.532576961901417,-0.6600630859945802,248.78267617818702,-0.16222922625002445,1.8825549059022197,10.563677658271214,0.20373636213054455,0.2760476788742987,-0.15904161734948669,-12.464031661586631,-2.7018995256686664,1.0,-0.07407888770103455,0.02013458137691021,0.0036599342711269855,0.004130065026828927,-0.012404298429957768,-0.000629100094692088,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.9986217661784265,-0.41081556711589245,8.878563255938019,0.9791966645467076,-0.28857912473100583,-0.14915327249980043
0.09000000000000001,1.8054025618354148,-0.007460754910720518,-0.19300517173117038,20.094760224982142,-0.1245680379076308,-1.5090230779329437,20.151725889990832,-2.2428951329944526,-0.5788181653538012,248.73138451151266,-0.19962179720322462,1.9833747351473907,10.633699945036042,0.21091639417265112,0.2594669140089521,-0.1624496848382343,-11.816483301438984,-2.6081051117496505,1.0,-0.059022754430770874,0.019820673515200615,0.0033965189941227436,0.0036780879479611423,-0.01185999544145838,-0.0005451204097221408,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.9224370809826872,-0.3815727855536861,7.0819796596797095,0.8718576799918637,-0.27585933171772475,-0.1292158921865946
0.09600000000000002,1.9259805419295368,-0.008215060427202409,-0.20185574716052487,20.097855556427813,-0.12675103356813114,-1.4417668756711555,20.149902121730754,-1.96631239740471,-0.4958881739887891,248.68636525313937,-0.23897076226306593,2.078967126227663,10.705919155628575,0.21729471930024033,0.24369658377871878,-0.16524966221998297,-11.199687110959854,-2.5206954143879603,1.0,-0.04463231563568115,0.019554088016152382,0.003138766624033451,0.0032476244864417625,-0.01134763087876298,-0.00046697062100221854,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.8625473620781818,-0.3534440594725608,5.365275640548656,0.7696808525660014,-0.26389413950794716,-0.11067115277544201
0.10200000000000002,2.0465766284473337,-0.00898097177845567,-0.21031020262459238,20.10079997079913,-0.12844053081838802,-1.376956615359836,20.148316702807175,-1.7022411555108778,-0.411461164884455,248.6472328984289,-0.2800387698544518,2.169567076587576,10.780072085883155,0.2229098325191861,0.22868879178102,-0.1674921117063665,-10.611603820761243,-2.439398251702719,1.0,-0.030888885259628296,0.019330043469667435,0.002886709291487932,0.002837978831376829,-0.010863099225461203,-0.00039426920560944217,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.8170889399252923,-0.3263438739972496,3.7261430766165105,0.6724897710241957,-0.2525863908202373,-0.09342635148323258
0.10800000000000003,2.1671899667884134,-0.009755578102771814,-0.21838287421446628,20.103610081399353,-0.12965307593445066,-1.3144801139066598,20.14695525867115,-1.4501176029938063,-0.32571352293268296,248.61363129437447,-0.3226077654229991,2.25539642702374,10.85590924800418,0.2277989702662872,0.2144004481753817,-0.16922344298205783,-10.050430087233924,-2.3639536354147115,1.0,-0.017771780490875244,0.019144132857322693,0.002640359103679657,0.0024485002642974166,-0.010403261293466068,-0.0003266501086969638,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.7843630474261847,-0.3001940372034797,2.1620409116354016,0.5801202064614022,-0.24186165146115585,-0.07739281521061915
0.11400000000000003,2.2878197976942696,-0.010536065960812573,-0.22608743625705652,20.106301081760726,-0.1304046091883993,-1.2542289445332828,20.14580449616781,-1.209401079993161,-0.2388106811574938,248.5852312636618,-0.36647727259322554,2.3366651211054723,10.933194267106133,0.2319981576356169,0.20079257778607332,-0.17048617372043043,-9.514562628010705,-2.2941127476750083,1.0,-0.005259424448013306,0.018992409234046936,0.002399694174528122,0.002078547589981671,-0.009965122651812975,-0.0002637641850501189,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.7628171687359653,-0.2749215324994943,0.6703266931664253,0.4924115103807589,-0.23164905984178885,-0.06248619053558659
0.12000000000000004,2.408465449023707,-0.011319715754994502,-0.23343692429394547,20.10888684343996,-0.1307104803345537,-1.196098598162138,20.144852125753307,-0.979573280123575,-0.15090783154215456,248.56172864068637,-0.41146279987925616,2.4135723205865967,11.011703325452169,0.23554227673915867,0.1878297367521109,-0.17131919666967754,-9.00256814470903,-2.229636778452545,1.0,0.006670594215393066,0.018871266518831253,0.0021646786481142044,0.001727517900067364,-0.009546416003320686,-0.00020527234367387847,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.7510457929578673,-0.2504604388952638,-0.7517363444368863,0.4092132782300442,-0.22189483156098636,-0.04862477470217619
0.12600000000000003,2.529126328109513,-0.012103898233722335,-0.24044375894949602,20.11138000964104,-0.13058546196416496,-1.1399886039263674,20.14408678675079,-0.7601375659063784,-0.06215061337379326,248.54284238919055,-0.4573943845761317,2.4863073220813767,11.091224656090686,0.23846512276193174,0.17547955802561988,-0.1717579873618589,-8.513160031933182,-2.170295916957015,1.0,0.018041551113128662,0.018777363126277924,0.0019352711969986558,0.0013948298968453638,-0.009145338072807877,-0.00015086033315621442,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.7477866170443712,-0.22675232273181894,-2.10698258586008,0.33038126281243385,-0.21255611108179764,-0.035732978974123766
0.13200000000000003,2.649801914664946,-0.012886071057596612,-0.24711977047752237,20.113792085653547,-0.1300437614689895,-1.0858026159465441,20.143497977401857,-0.5506183381152557,0.02732421727897132,248.52831284392556,-0.5041152513341735,2.555050342367425,11.171558072265562,0.2407994287026535,0.16371218846319374,-0.17183487005538312,-8.045168480893604,-2.1158686569679164,1.0,0.028876513242721558,0.01870775980234146,0.0017113973153755069,0.001079944537025923,-0.008760223520912214,-0.0001002239258734141,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.7518934915406597,-0.20374226168525428,-3.3982165143420504,0.25578214444571984,-0.20359336923405638,-0.023737784493330295
0.13800000000000004,2.7704917542310876,-0.013663775493609564,-0.2534762233931794,20.116133530967954,-0.12909904946236736,-1.033448370824959,20.1430759899144,-0.35056020240847147,0.11738815555863777,248.51790008047297,-0.5514805945386643,2.6199731524504464,11.252514529468685,0.24257690989909203,0.15249994703622768,-0.17157923866657063,-7.597522798495772,-2.0661409852483223,1.0,0.03919824957847595,0.0186597110080719,0.0014929893659427762,0.000782280537255064,-0.00838979554516094,-5.307977712506231e-05,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.7623477424971719,-0.1813829655751575,-4.628202448391774,0.18527341272200742,-0.1949762095009882,-0.012571284834710589
0.14400000000000004,2.8911954521634975,-0.014434633250772466,-0.25952384094753944,20.118413842440788,-0.12776447190894266,-0.9828377049174716,20.142811850638005,-0.15952739456087137,0.2079203391627886,248.51138241574927,-0.5993564571568598,2.6812396410523602,11.333915706311943,0.243828272100028,0.14181701328131605,-0.17101776977630784,-7.169235247327232,-2.0209059299359797,1.0,0.04902997612953186,0.018630761777162552,0.0012799506075680256,0.0005012972141166779,-0.00803310816895356,-9.16295309207046e-06,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.7782338319667383,-0.15962983318773635,-5.7997525973339705,0.1187228946882784,-0.18668201099559956,-0.002170074527344803
0.15000000000000005,3.0119126680976653,-0.015196343367654935,-0.2652728296687471,20.120641635459577,-0.12605267057862687,-0.9338864922580725,20.142697264238766,0.022896876809858576,0.298806981510305,248.50855501074778,-0.6476187210877313,2.7390062476098036,11.41559360588138,0.24458320868737696,0.13163912579866385,-0.1701746523922476,-6.759385069884562,-1.9799632571579182,1.0,0.05839347839355469,0.018618673210144043,0.0010721933795139194,0.00023645596512223994,-0.007689056672123592,3.1779184226040295e-05,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.798737828197634,-0.1384448353318129,-6.915504911906224,0.05599954769603824,-0.17868453914137877,0.007526221391316243
0.15600000000000006,3.132643110907714,-0.01594667933834363,-0.2707329029380463,20.122824722665534,-0.12397582358905473,-0.8865144692542533,20.142724560698117,0.19711141386762426,0.38994082900624755,248.50922854599258,-0.6961521683508473,2.7934224020783174,11.497390171628718,0.24487044328144258,0.12194362467646251,-0.169071760875082,-6.3671222387236135,-1.94311881131292,1.0,0.06731054186820984,0.018621400122642517,0.0008696064469404519,-1.2778082326558513e-05,-0.007357053355179617,6.998311149616161e-05,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.8231377206321784,-0.11779202547865068,-7.978092622769534,-0.0030262242263505365,-0.17096963999835563,0.01657405094384882
0.16200000000000006,3.253386534094889,-0.016683486328883546,-0.2759133041833195,20.124970182209363,-0.12154565062750335,-0.8406452109935162,20.142886648908313,0.36349746439549185,0.48122065885573584,248.5132280623459,-0.744849637996384,2.844630869011278,11.579156920297269,0.2447177202865076,0.11270890856571049,-0.16772886243791965,-5.991637381374938,-1.9101843504078952,1.0,0.07580241560935974,0.01863715810060501,0.0006720885285176337,-0.0002469488811531117,-0.007036444851750815,0.00010565930415200947,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.8507857137769257,-0.09764100544531708,-8.990080940887866,-0.05848567063152241,-0.16352169088820123,0.025023621216404154
0.16800000000000007,3.37414273157339,-0.017404678520384048,-0.28082282942355546,20.12708442203623,-0.11877344186419611,-0.7962059765668943,20.143176969370714,0.522419491435843,0.5725508110997122,248.5203917818744,-0.7936112611566399,2.8927680559372186,11.660754576499736,0.24415179710410356,0.10391471966551362,-0.16616379963548733,-5.632179033930684,-1.8809774157505244,1.0,0.08388906717300415,0.018664278213977814,0.00047952710883691907,-0.00046658645760703707,-0.0067266588275247475,0.00013901399256456088,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.881115085256587,-0.07796380315355235,-9.953879034978215,-0.11050630553012074,-0.15632700267166846,0.0329240647362278
0.17400000000000007,3.4949115338450274,-0.018108236597324575,-0.2854698489806872,20.129173242293245,-0.11567007677012481,-0.7531275913092819,20.14358945554902,0.6742258301826892,0.6638407487475868,248.53057014414475,-0.8423437548065609,2.9379643219377276,11.74205272323065,0.24319848547231812,0.09554165254079869,-0.16439264311657684,-5.288026424106306,-1.8553208042610563,1.0,0.09159040451049805,0.018701259170770645,0.0002918042882811278,-0.000672222959679657,-0.006427211433478528,0.00017023181967297974,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.9136257739883225,-0.05873510801354548,-10.87188495726393,-0.1592157615278106,-0.14937398713754368,0.04031934407360085
0.18000000000000008,3.615692804512828,-0.01879220533760511,-0.2898623285112915,20.13124188796285,-0.11224604758060146,-0.7113442981763913,20.14411849243882,0.8192493451042119,0.7550046578086936,248.54362477541713,-0.8909598011685171,2.980344207068681,11.822929457661791,0.24188263409826022,0.08757133261235579,-0.16242988308322,-4.958500386230376,-1.8330425959177972,1.0,0.09892508387565613,0.018746789668798447,0.00010881267371587455,-0.0008643802055737929,-0.006137683076188477,0.00019948838129113769,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.9478725017887828,-0.0399337818342616,-11.746344805666963,-0.20473888857199146,-0.14265258890249383,0.04725123181350591
0.18600000000000008,3.736486437109209,-0.019454691372744415,-0.29400784896871585,20.133295102411605,-0.10851148362541975,-0.6707935899471218,20.1447588832228,0.9578081783782142,0.8459610774727584,248.55942765870014,-0.9393774692909025,3.020026701142775,11.903271054452025,0.2402281389335659,0.07998627483804742,-0.16028853115995267,-4.642956070621894,-1.813975964608196,1.0,0.10591089725494385,0.018799647812843323,-6.956770812394097e-05,-0.0010435828691619112,-0.005857662039057874,0.00022693727122197551,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.9834690557365264,-0.021539615091220706,-12.579398749760411,-0.24720091972166328,-0.13615297077938135,0.05375625053164145
0.1920000000000001,3.8572923522214975,-0.020093861038739298,-0.2979136258244101,20.13533716890033,-0.10447615567081965,-0.6314161417703992,20.145505814361954,1.0902061636195408,0.9366325565380553,248.57786026635094,-0.9875196998949911,3.0571254747990744,11.98297163399087,0.23825796949454567,0.07276975684674682,-0.15798031603580795,-4.340776367909042,-1.7979588876309704,1.0,0.11256559193134308,0.018858783071041108,-0.0002434515772620216,-0.0012103456439156515,-0.005586878524605796,0.00025272702848504197,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.020073297554618,-0.003535194261605458,-13.373178475344911,-0.28672446922093053,-0.1298686255743676,0.059869693805587466
0.1980000000000001,3.9781104948593415,-0.020707938282206594,-0.3015865277137889,20.137371955165875,-0.10014950441344979,-0.593155616932511,20.146354825869466,1.2167335682727392,1.026945341259023,248.5988128215233,-1.035313844738745,3.0917490756534556,12.061932840471083,0.23599416062892475,0.06590583632930809,-0.1555157455956733,-4.0513734939096935,-1.7848341791904554,1.0,0.11890532076358795,0.018923238043785096,-0.00041294103721156716,-0.0013651744706024036,-0.005325033899561578,0.00027699259853312095,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.057387145047012,0.014093602003990548,-14.129623815606056,-0.32342985730976664,-0.12379240421672441,0.06562360969136559
0.2040000000000001,4.098940832084375,-0.021295202736423713,-0.30503309392349764,20.139402952200033,-0.09554065294342179,-0.5559585454074362,20.147301784399314,1.3376676454190746,1.1168290883516512,248.62218362989162,-1.0826912435091425,3.12400114789834,12.140063525202876,0.23345784622643437,0.05937931256628876,-0.15290428897270666,-3.7741874441314995,-1.774449183235225,1.0,0.12494604289531708,0.01899213728785515,-0.0005781581858173013,-0.0015085726980630437,-0.005071814486486819,0.0002998547161233903,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0951547487753595,0.03136181087822486,-14.850648836989508,-0.3574366003540982,-0.1179168330811354,0.0710466591824856
0.2100000000000001,4.219783350845575,-0.021853987848641447,-0.308259551235002,20.14143330635586,-0.0906584187926179,-0.5197742057615733,20.148342855139585,1.4532731461976542,1.2062166074151732,248.64787838255583,-1.12958685386062,3.1539806267612702,12.217279435625805,0.2306692596823122,0.05317558295130907,-0.15015444462299923,-3.5086783565416346,-1.7666557814895967,1.0,0.13070231676101685,0.01906469476699829,-0.0007392019615508616,-0.0016410271049064834,-0.004826846257105083,0.0003214277828757197,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.1331534305695836,0.048280449112525624,-15.537999144515823,-0.38886012632711153,-0.11223305751278376,0.07616598646078945
0.2160000000000001,4.340638056029418,-0.022382679118611398,-0.31127182991263336,20.143465855296714,-0.08551133497315117,-0.48455446615569137,20.149474481548772,1.5638029493538739,1.295043619643932,248.67580965308343,-1.1759389128077073,3.1817819312208777,12.293502913191224,0.2276477597772365,0.04728079943578168,-0.14727386108180293,-3.2543360533374472,-1.761310196017403,1.0,0.13618908822536469,0.019140303258895874,-0.0008961776038631797,-0.0017630285964371382,-0.004590139253183443,0.0003418108506618152,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.1711831993739965,0.06486006220601041,-16.193464203894916,-0.417816703168499,-0.10674117326955367,0.08100508580481888
0.22200000000000011,4.461504968654091,-0.022879712380388672,-0.31407557905767663,20.14550314762746,-0.08010765228883518,-0.45025369662680703,20.150693355275628,1.669498457380189,1.3832485495487588,248.705896152739,-1.2216886393265896,3.207495136187977,12.368662594747045,0.2244118378964118,0.04168156295717433,-0.1442694059066943,-3.0106630495188513,-1.758272975735633,1.0,0.1414194405078888,0.019218290348649025,-0.0010491883149370551,-0.001875045080504895,-0.0043612326473797865,0.00036109925386004353,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.2090847032759005,0.08111038389460443,-16.81861032024634,-0.4444170330212881,-0.10143034582798051,0.08558656039537418
0.22800000000000012,4.582384124262681,-0.02334357219016689,-0.3166761810768586,20.14754748079861,-0.07445536120948841,-0.4168286118170716,20.1519964068942,1.7705901976087535,1.4707723231444472,248.73806249987948,-1.266779965978508,3.2312061440982234,12.442693125744531,0.2209791572492245,0.036365144753327416,-0.1411472757319036,-2.7771877480426403,-1.7574087170198789,1.0,0.1464068740606308,0.01929818292438984,-0.00119832344353199,-0.0019775349518276067,-0.004140050917514083,0.00037937494939659506,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.246711021007801,0.09703856131839958,-17.415051731789404,-0.468769466458552,-0.09629871677285452,0.08992983534982563
0.23400000000000012,4.7032755714546735,-0.02377279026919209,-0.31907876552264697,20.149600915299423,-0.06856219495531447,-0.384238189712345,20.153380778590122,1.8672982113643124,1.5575581937445524,248.77223854419307,-1.311159298703776,3.2529968697568656,12.515534879344518,0.2173665528780915,0.03131938154832712,-0.13791305716270957,-2.5534589889496466,-1.758586134611528,1.0,0.15116319060325623,0.019379448269605637,-0.0013436778681352735,-0.002070953023465781,-0.003926241300963319,0.0003967190489275328,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.2839475804267284,0.11265212515344229,-17.984199288517225,-0.49098142544777706,-0.0913379945171137,0.09405412963870878
