t,x,y,z,vx,vy,vz,V,alpha_deg,beta_deg,qbar,yaw_deg,pitch_deg,roll_deg,p,q,r,deltaS_deg,deltaD_deg,throttle,CL,CD,CY,Cl,Cm,Cn,T_N,Ftx_b,Fty_b,Ftz_b,Lthr_b,Mthr_b,Nthr_b,Ftotx_b,Ftoty_b,Ftotz_b,Ltot_b,Mtot_b,Ntot_b,mpc_alpha_cmd_deg,mpc_beta_cmd_deg,mpc_V_ctrl,mpc_alpha_ctrl_deg,mpc_beta_ctrl_deg,mpc_control_update,mpc_horizon,mpc_num_candidates,mpc_pred_dt,mpc_control_period_s,mpc_Q_heading,mpc_Q_pitch,mpc_Q_roll,mpc_Q_alpha,mpc_Q_beta,mpc_deltaS_raw_cmd_deg,mpc_deltaD_raw_cmd_deg,mpc_filter_active,mpc_filter_steady,mpc_filter_alpha,mpc_filter_tau_s,mpc_hold_rule_active,mpc_cmd_change_norm_deg,mpc_improvement_frac,mpc_hold_cost,mpc_p_deg_s,mpc_q_deg_s,mpc_r_deg_s,mpc_V,mpc_alpha_deg,mpc_beta_deg,mpc_heading_to_roll_blend,mpc_e_psi_for_roll_deg,mpc_deadband_inside_scale,mpc_yaw_cmd_deg,mpc_pitch_cmd_deg,mpc_roll_cmd_deg,mpc_heading_err_deg,mpc_pitch_err_deg,mpc_roll_err_deg,mpc_best_cost,mpc_reused,mpc_deltaS_cmd_deg,mpc_deltaD_cmd_deg,psi_cmd_deg,theta_cmd_deg,roll_cmd_deg,hdg_err_deg,pitch_err_deg,roll_err_deg,p_deg_s,q_deg_s,r_deg_s,altitude_m,LD
5.862,92.44163525431563,70.4978765841965,5.4173878607919885,14.100926196273734,18.11057997043542,2.9895766079849433,19.279592542816157,6.2793307730907575,1.1332943348997746,227.66789677792008,42.31149058977229,3.409583840010556,4.8143030749626625,-0.0727494008192156,0.007350237084641527,0.09378637567425611,8.242350724837593,-0.4000296135715849,1.0,0.3640938699245453,0.027631959070563317,-0.0014912057667970657,-2.6556163271180058e-05,6.545739252005096e-06,0.0001257563820611306,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.336181716926643,0.1883959168966948,-39.58919419907143,-0.0057618245040339045,0.00013935837295450795,0.027285048532776024,,0.0,19.279592542816157,6.2793307730907575,1.13329433489977,0.0,4.0,25.0,0.06,0.06,2.5,3.0,1.2,0.25,0.6,8.242350724837593,-0.4000296135715849,0.0,0.0,1.0,0.0,0.0,0.0,0.0,500.64908064404415,-4.168233629046628,0.42113756337050195,5.373563501963286,19.279592542816157,6.2793307730907575,1.13329433489977,0.7110636762784637,5.467019766338078,0.1,50.0,3.0,1.3667549415845195,7.688509410227709,-0.4095838400105558,-3.447548133378149,,1,8.242350724837593,-0.4000296135715849,50.0,3.0,0.0,7.688509410227709,-0.4095838400105558,-4.814303074962652,-4.168233629046628,0.42113756337050195,5.373563501963286,-5.4173878607919885,13.176549262930083
5.868,92.52624011305477,70.60656075542234,5.435323253377144,14.100695638618237,18.117473507399428,2.9888840670742978,19.284076861711235,6.278298572339509,1.1135445418182495,227.7738175001368,42.34404407830057,3.4094277604089376,4.791225831789096,-0.07276134100179962,0.007575869150258082,0.09467685859549366,8.242350724837593,-0.4000296135715849,1.0,0.36403873562812805,0.02762928431212902,-0.0014618857530876994,1.2198861762472736e-05,1.789438646579902e-05,0.00012383651970867068,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.335881410606012,0.18481779117164118,-39.601656079482765,0.0026479879910935034,0.00038114759488179896,0.026881001148496033,,0.0,19.284076861711238,6.2782985723395095,1.1135445418182501,0.0,4.0,25.0,0.06,0.06,2.5,3.0,1.2,0.25,0.6,8.242350724837593,-0.4000296135715849,0.0,0.0,1.0,0.0,0.0,0.0,0.0,500.64908064404415,-4.168917751115307,0.4340653284531494,5.4245844150786775,19.284076861711238,6.2782985723395095,1.1135445418182501,0.7069944902124305,5.412718653950738,0.1,50.0,3.0,1.3531796634876845,7.655955921699444,-0.4094277604089376,-3.438046168301412,,1,8.242350724837593,-0.4000296135715849,50.0,3.0,0.0,7.655955921699444,-0.4094277604089376,-4.791225831789092,-4.168917751115307,0.4340653284531494,5.4245844150786775,-5.435323253377144,13.175829366970543
5.8740000000000006,92.61084362905893,70.71528622303678,5.453254427104387,14.100478619367243,18.124345421997447,2.988170271188471,19.288556725063668,6.277289639501471,1.0934090849825533,227.87965757829932,42.376907505036215,3.409339098746362,4.768173652043214,-0.07271051185280879,0.00781496805580586,0.09555336253323202,8.242350724837593,-0.4000296135715849,1.0,0.36398571729660034,0.027626687784790993,-0.0014319824986159801,5.056030739789387e-05,2.8104573946862734e-05,0.00012188304753155756,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.335612824657559,0.18116512775567917,-39.61432714464678,0.010980147256651985,0.0005989011328179614,0.026469257780694644,,0.0,19.288556725063668,6.277289639501471,1.0934090849825502,0.0,4.0,25.0,0.06,0.06,2.5,3.0,1.2,0.25,0.6,8.242350724837593,-0.4000296135715849,0.0,0.0,1.0,0.0,0.0,0.0,0.0,500.64908064404415,-4.1660054554018915,0.4477646866272342,5.474804391437683,19.288556725063668,6.277289639501471,1.0934090849825502,0.7028865618704714,5.358169274605679,0.1,50.0,3.0,1.3395423186514197,7.623092494963771,-0.4093390987463619,-3.4286313333917917,,1,8.242350724837593,-0.4000296135715849,50.0,3.0,0.0,7.623092494963771,-0.4093390987463619,-4.7681736520432025,-4.1660054554018915,0.4477646866272342,5.474804391437683,-5.453254427104387,13.17514861470224
5.880000000000001,92.69544588356584,70.82405285712817,5.471181253429302,14.100275138060399,18.13119565816778,2.9874348800267865,19.293032058864725,6.276306816645723,1.0728950270939377,227.985415189934,42.410076344385885,3.409322852049526,4.7451677810660895,-0.07259752348726899,0.008066103435391103,0.09641562656101543,8.053541336483752,-0.42265216122713223,1.0,0.3659127950668335,0.027617480729818344,-0.0013865435030311346,0.0001359542949691591,-0.0017434776632072008,0.00012022369149613797,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.359613365050512,0.17626997632037916,-39.84071841507104,0.029538803355284766,-0.03717029630224344,0.026121013555007115,,0.0,19.293032058864725,6.2763068166457225,1.0728950270939355,1.0,4.0,25.0,0.06,0.06,2.5,3.0,1.2,0.25,0.6,8.053541336483752,-0.42265216122713223,0.0,0.0,1.0,0.0,0.0,0.1901598401160953,0.0009049710739785779,450.60710961613296,-4.159531698922379,0.4621536839638845,5.524208481055624,19.293032058864725,6.2763068166457225,1.0728950270939355,0.6987404569517643,5.303386723352812,0.1,50.0,3.0,1.325846680838203,7.589923655614115,-0.409322852049526,-3.419321100227876,450.19932321620126,0,8.053541336483752,-0.42265216122713223,50.0,3.0,0.0,7.589923655614115,-0.409322852049526,-4.745167781066101,-4.159531698922379,0.4621536839638845,5.524208481055624,-5.471181253429302,13.249318380867404
5.886000000000001,92.78004694599088,70.93286061559616,5.489102652335356,14.100081266707612,18.138053241167608,2.9863635657696,19.297503667039198,6.274094693782116,1.0520052906378514,228.09110926487716,42.4435200231811,3.409063470940255,4.722240845287429,-0.07234643426493673,0.00647534990122765,0.09726757586290895,8.053541336483752,-0.42265216122713223,1.0,0.3657713532447815,0.027611471836566925,-0.0013555610785260797,0.0001724964629095556,-0.0016469043813565221,0.00011828242712615811,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.357831351570923,0.17243898033520075,-39.84388818499564,0.03749569881955078,-0.03512766744364483,0.02571114901928927,,0.0,19.297503667039198,6.274094693782116,1.0520052906378565,0.0,4.0,25.0,0.06,0.06,2.5,3.0,1.2,0.25,0.6,8.053541336483752,-0.42265216122713223,0.0,0.0,1.0,0.0,0.0,0.1901598401160953,0.0009049710739785779,450.60710961613296,-4.145145346201518,0.3710102202107988,5.573021580413239,19.297503667039198,6.274094693782116,1.0520052906378565,0.6945599971023633,5.248428710803405,0.1,50.0,3.0,1.3121071777008513,7.556479976818906,-0.40906347094025497,-3.410133667586564,,1,8.053541336483752,-0.42265216122713223,50.0,3.0,0.0,7.556479976818906,-0.40906347094025497,-4.722240845287416,-4.145145346201518,0.3710102202107988,5.573021580413239,-5.489102652335356,13.247079163682123
5.892000000000001,92.86464688624598,71.04170944847843,5.5070176087436655,14.099901132212544,18.14488705886347,2.985288462489558,19.30197039379037,6.271348010952622,1.0307527620091588,228.1967124131905,42.47721080005277,3.4082667729192826,4.699424855491846,-0.07203581193360481,0.004992797777527527,0.09810836977392653,8.053541336483752,-0.42265216122713223,1.0,0.36559057235717773,0.02760395047545433,-0.001324059208855033,0.0002087423885804025,-0.0015412992704774804,0.0001163290913365084,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.355371716110391,0.1685287497886904,-39.842770505805014,0.04539551345500431,-0.0328903826828613,0.025298258139557744,,0.0,19.30197039379037,6.271348010952622,1.0307527620091606,0.0,4.0,25.0,0.06,0.06,2.5,3.0,1.2,0.25,0.6,8.053541336483752,-0.42265216122713223,0.0,0.0,1.0,0.0,0.0,0.1901598401160953,0.0009049710739785779,450.60710961613296,-4.127347997593685,0.28606624061462466,5.621195522954845,19.30197039379037,6.271348010952622,1.0307527620091606,0.6903486499934033,5.193347368368522,0.1,50.0,3.0,1.2983368420921304,7.522789199947226,-0.4082667729192826,-3.401088013399715,,1,8.053541336483752,-0.42265216122713223,50.0,3.0,0.0,7.522789199947226,-0.4082667729192826,-4.699424855491856,-4.127347997593685,0.28606624061462466,5.621195522954845,-5.5070176087436655,13.24413955467222
5.8980000000000015,92.94924578763144,71.15059921199092,5.524926118776269,14.099735021429014,18.151696727103925,2.9842157465327985,19.30643248018523,6.268123372702736,1.0091438344099908,228.30223025607012,42.51114837845428,3.406971791203191,4.676739872638704,-0.07166610307746825,0.0036270140991042235,0.09893770014211206,8.053541336483752,-0.42265216122713223,1.0,0.36537471413612366,0.027595102910995484,-0.001292034750804305,0.0002446767976251774,-0.0014284047898096078,0.00011435919050979631,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.352304307365788,0.16454107440253765,-39.83782205953256,0.05323482643602328,-0.030495378094745524,0.024881360706213034,,0.0,19.30643248018523,6.268123372702736,1.0091438344099912,0.0,4.0,25.0,0.06,0.06,2.5,3.0,1.2,0.25,0.6,8.053541336483752,-0.42265216122713223,0.0,0.0,1.0,0.0,0.0,0.1901598401160953,0.0009049710739785779,450.60710961613296,-4.106165240488451,0.2078126001131165,5.668712652873906,19.30643248018523,6.268123372702736,1.0091438344099912,0.6861064526932168,5.138149420804588,0.1,50.0,3.0,1.284537355201147,7.488851621545734,-0.40697179120319094,-3.3922025174375676,,1,8.053541336483752,-0.42265216122713223,50.0,3.0,0.0,7.488851621545734,-0.40697179120319094,-4.676739872638706,-4.106165240488451,0.2078126001131165,5.668712652873906,-5.524926118776269,13.240563563563928
5.904000000000002,93.03384373505011,71.25952976028168,5.542828213595297,14.09958318151988,18.158481941112353,2.9831509205835216,19.310890156070556,6.2644780359422585,0.9871850380239694,228.40766815464144,42.54533251537915,3.4052202037630717,4.654205821420906,-0.07123777979223056,0.0023849299355943633,0.09975521566577598,8.053541336483752,-0.42265216122713223,1.0,0.36512771248817444,0.027585070704221726,-0.0012594998115673661,0.0002802795203730715,-0.0013095943055472098,0.00011237042667490191,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.348700485981379,0.16047934849938114,-39.829464328627026,0.061009146070958586,-0.027971775143865348,0.02445995257141771,,0.0,19.31089015607055,6.26447803594226,0.9871850380239686,0.0,4.0,25.0,0.06,0.06,2.5,3.0,1.2,0.25,0.6,8.053541336483752,-0.42265216122713223,0.0,0.0,1.0,0.0,0.0,0.1901598401160953,0.0009049710739785779,450.60710961613296,-4.081624123977154,0.13664641974396427,5.715552842066276,19.31089015607055,6.26447803594226,0.9871850380239686,0.6818334355776052,5.082841542127693,0.1,50.0,3.0,1.2707103855319233,7.454667484620842,-0.40522020376307166,-3.383495435888989,,1,8.053541336483752,-0.42265216122713223,50.0,3.0,0.0,7.454667484620842,-0.40522020376307166,-4.654205821420902,-4.081624123977154,0.13664641974396427,5.715552842066276,-5.542828213595297,13.236424745951219
5.910000000000002,93.11844081477886,71.36850094591772,5.560723955387092,14.099445822586066,18.165242478174655,2.982098814956905,19.315343644251165,6.260469371159848,0.9648830560966368,228.51303130850226,42.579762958954845,3.4030557907338546,4.631842475203038,-0.07075135804599204,0.0012718872169597416,0.1005605208297992,8.053541336483752,-0.42265216122713223,1.0,0.36485418677330017,0.027574025218486786,-0.0012264554388821125,0.0003155350250955732,-0.0011865292961957864,0.00011035920535707991,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.344636709776202,0.1563457627122351,-39.818194108126555,0.06871498341036986,-0.025354906159095518,0.02403324627114347,,0.0,19.315343644251165,6.260469371159847,0.9648830560966356,0.0,4.0,25.0,0.06,0.06,2.5,3.0,1.2,0.25,0.6,8.053541336483752,-0.42265216122713223,0.0,0.0,1.0,0.0,0.0,0.1901598401160953,0.0009049710739785779,450.60710961613296,-4.053754210854303,0.07287376954843325,5.761693429184898,19.315343644251165,6.260469371159847,0.9648830560966356,0.6775296301306426,5.0274304579010085,0.1,50.0,3.0,1.2568576144752521,7.420237041045141,-0.40305579073385456,-3.3749848607277784,,1,8.053541336483752,-0.42265216122713223,50.0,3.0,0.0,7.420237041045141,-0.40305579073385456,-4.63184247520303,-4.053754210854303,0.07287376954843325,5.761693429184898,-5.560723955387092,13.2318072491167
5.916000000000002,93.20303711421849,71.47751262036034,5.578613433137239,14.099323109927429,18.17197819200854,2.981063540311185,19.31979314897057,6.256154157593543,0.9422447301626051,228.6183244828938,42.614439388766556,3.4005238673097806,4.609669445455033,-0.07020736614633374,0.0002915520098482106,0.10135320836613729,8.053541336483752,-0.42265216122713223,1.0,0.36455798149108887,0.0275621266412735,-0.0011929143220186234,0.0003504165887300845,-0.001060564324055838,0.00010832477310801524,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.340181027716785,0.15214353588153234,-39.80442503245165,0.0763464056773185,-0.022673607370938872,0.023601071805930705,,0.0,19.31979314897057,6.256154157593544,0.9422447301626061,0.0,4.0,25.0,0.06,0.06,2.5,3.0,1.2,0.25,0.6,8.053541336483752,-0.42265216122713223,0.0,0.0,1.0,0.0,0.0,0.1901598401160953,0.0009049710739785779,450.60710961613296,-4.022585770914579,0.01670469967285908,5.807111079489693,19.31979314897057,6.256154157593544,0.9422447301626061,0.6731950764041805,4.971923039967005,0.1,50.0,3.0,1.2429807599917513,7.385560611233444,-0.4005238673097806,-3.366688685463288,,1,8.053541336483752,-0.42265216122713223,50.0,3.0,0.0,7.385560611233444,-0.4005238673097806,-4.60966944545504,-4.022585770914579,0.01670469967285908,5.807111079489693,-5.578613433137239,13.226772601253986
5.922000000000002,93.28763272164859,71.58656463441719,5.596496758586621,14.099215170274814,18.178689010187774,2.9800485675705284,19.32423886314151,6.251588290913426,0.9192770695979385,228.72355217934606,42.649361364741544,3.397670753027124,4.587706169680119,-0.06960637426764,-0.0005538687324475025,0.10213283717281522,8.053541336483752,-0.42265216122713223,1.0,0.36424338817596436,0.027549523984193802,-0.0011588744819164276,0.0003849179210404679,-0.0009332159439142899,0.00010626260300915619,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.335407383766906,0.14787429316778167,-39.78861979828968,0.0839019238705652,-0.01996023304868323,0.023162436302946208,,0.0,19.32423886314151,6.251588290913426,0.919277069597939,0.0,4.0,25.0,0.06,0.06,2.5,3.0,1.2,0.25,0.6,8.053541336483752,-0.42265216122713223,0.0,0.0,1.0,0.0,0.0,0.1901598401160953,0.0009049710739785779,450.60710961613296,-3.988151472743789,-0.03173434077350249,5.851780519699159,19.32423886314151,6.251588290913426,0.919277069597939,0.6688298294073078,4.916326384454684,0.1,50.0,3.0,1.229081596113671,7.350638635258463,-0.39767075302712396,-3.358624573566459,,1,8.053541336483752,-0.42265216122713223,50.0,3.0,0.0,7.350638635258463,-0.39767075302712396,-4.587706169680132,-3.988151472743789,-0.03173434077350249,5.851780519699159,-5.596496758586621,13.221404057106195
5.928000000000003,93.37222772597742,71.69565683867181,5.6143740622420175,14.099122085998241,18.185374929337613,2.979056687361423,19.3286809591383,6.246826157887743,0.8959872543687346,228.82871841734524,42.684528277273856,3.39454326404412,4.565971900240023,-0.06894897616112249,-0.001263618791637891,0.10289896656380473,8.053541336483752,-0.42265216122713223,1.0,0.36391448974609375,0.027536412824988366,-0.0011243487242609262,0.00041903577400379823,-0.0008056265815968435,0.000104174483410227,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.330381046592775,0.1435410284394697,-39.77121987715763,0.09138071043690292,-0.0172391911810306,0.02271772219461533,,0.0,19.3286809591383,6.246826157887743,0.8959872543687356,0.0,4.0,25.0,0.06,0.06,2.5,3.0,1.2,0.25,0.6,8.053541336483752,-0.42265216122713223,0.0,0.0,1.0,0.0,0.0,0.1901598401160953,0.0009049710739785779,450.60710961613296,-3.950485335780443,-0.07240002367427212,5.895676500363786,19.3286809591383,6.246826157887743,0.8959872543687356,0.6644339653407698,4.860647885069214,0.1,50.0,3.0,1.2151619712673034,7.3154717227261585,-0.39454326404412,-3.3508099289727227,,1,8.053541336483752,-0.42265216122713223,50.0,3.0,0.0,7.3154717227261585,-0.39454326404412,-4.565971900240015,-3.950485335780443,-0.07240002367427212,5.895676500363786,-5.6143740622420175,13.215755155146919
5.934000000000003,93.45682221647957,71.80478908388892,5.632245489393039,14.09904389856883,18.1920360135615,2.9780900422230223,19.333119592232663,6.2419202728662615,0.8723826356815624,228.9338268151369,42.71993931034922,3.3911882520022,4.5444856962850295,-0.068235780542366,-0.0018382541535726178,0.10365113592826815,8.053541336483752,-0.42265216122713223,1.0,0.36357495188713074,0.027522893746495247,-0.0010893422877416015,0.00045272874676525565,-0.0006790607402208952,0.00010205400121641967,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.3251712321639735,0.13914587610688559,-39.75262118488916,0.09877361305440004,-0.014537547971684854,0.02226552322737883,,0.0,19.333119592232663,6.2419202728662615,0.872382635681563,0.0,4.0,25.0,0.06,0.06,2.5,3.0,1.2,0.25,0.6,8.053541336483752,-0.42265216122713223,0.0,0.0,1.0,0.0,0.0,0.1901598401160953,0.0009049710739785779,450.60710961613296,-3.9096222368584748,-0.10532420467210449,5.938772630426577,19.333119592232663,6.2419202728662615,0.872382635681563,0.6600075862063477,4.804895283212131,0.1,50.0,3.0,1.2012238208030328,7.280060689650782,-0.3911882520022001,-3.343261875482,,1,8.053541336483752,-0.42265216122713223,50.0,3.0,0.0,7.280060689650782,-0.3911882520022001,-4.544485696285022,-3.9096222368584748,-0.10532420467210449,5.938772630426577,-5.632245489393039,13.20991009288143
5.940000000000003,93.54141628256484,71.91396122140732,5.65011119639076,14.098980610196508,18.19867238926954,2.9771501708469663,19.337554900823157,6.236920956067778,0.8484707443581974,229.0388805946892,42.755593396802325,3.3876521491128853,4.523266411777798,-0.06746742790121679,-0.0022796144283273997,0.10438886635625377,7.851560956455247,0.2841056656515478,1.0,0.3656555712223053,0.02737698343873024,-0.001546346815302968,-0.0013066833668056426,-0.002761842437050899,4.5491307647423645e-05,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.362144492432051,0.18907547056444848,-39.99497683814708,-0.28521507473049545,-0.059153532037122446,0.009929572105877874,,0.0,19.337554900823157,6.236920956067777,0.8484707443581941,1.0,4.0,25.0,0.06,0.06,2.5,3.0,1.2,0.25,0.6,7.851560956455247,0.2841056656515478,0.0,0.0,1.0,0.0,0.0,0.7350528550864446,0.0044032797668074435,402.52081453707854,-3.8655988733428956,-0.1306122856602879,5.981041470368534,19.337554900823157,6.236920956067777,0.8484707443581941,0.6555508253997075,4.749076728257318,0.1,50.0,3.0,1.1872691820643295,7.24440660319766,-0.38765214911288526,-3.335997229713456,400.74840277870857,0,7.851560956455247,0.2841056656515478,50.0,3.0,0.0,7.24440660319766,-0.38765214911288526,-4.523266411777797,-3.8655988733428956,-0.1306122856602879,5.981041470368534,-5.65011119639076,13.356313417095182
5.946000000000003,93.62600987426096,72.02317343141273,5.667970198948433,14.098885804255394,18.20539314060484,2.9758583659244864,19.342008387696257,6.230332545096277,0.8245129726368728,229.14438918769883,42.791390160612806,3.3835880080458316,4.501827232066069,-0.069536507626461,-0.00489205479700062,0.10471898133665404,7.851560956455247,0.2841056656515478,1.0,0.36519235372543335,0.02735877049446106,-0.0015112007968127728,-0.0012210838966907618,-0.002529068636820894,4.368747172467021e-05,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.354822396233916,0.18463494419297583,-39.96306207006812,-0.26665371104239516,-0.05419290275260138,0.00954023428939971,,0.0,19.342008387696257,6.230332545096277,0.8245129726368754,0.0,4.0,25.0,0.06,0.06,2.5,3.0,1.2,0.25,0.6,7.851560956455247,0.2841056656515478,0.0,0.0,1.0,0.0,0.0,0.7350528550864446,0.0044032797668074435,402.52081453707854,-3.9841484090754773,-0.28029409301486424,5.999955665499512,19.342008387696257,6.230332545096277,0.8245129726368754,0.6510762299233974,4.693354517216912,0.1,50.0,3.0,1.173338629304228,7.208609839387179,-0.3835880080458316,-3.328488602761837,,1,7.851560956455247,0.2841056656515478,50.0,3.0,0.0,7.208609839387179,-0.3835880080458316,-4.501827232066063,-3.9841484090754773,-0.28029409301486424,5.999955665499512,-5.667970198948433,13.34827359290026
5.9520000000000035,93.71060294348673,72.13242588438179,5.685821598066102,14.098806626444238,18.21208654746903,2.9746170950100153,19.34645853146167,6.223056565102704,0.800288237499532,229.24984284710925,42.827233162420214,3.3786776298385934,4.4797004485739045,-0.07146782358007686,-0.0072447775317909455,0.10504023706351602,7.851560956455247,0.2841056656515478,1.0,0.3646783232688904,0.02733866882801056,-0.0014756894670426846,-0.0011374598047737207,-0.0022885601330364246,4.1884083971797554e-05,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.346625908248991,0.1801385566096858,-39.92556591974297,-0.24850664485928292,-0.049061852812152376,0.00915062944391822,,0.0,19.346458531461668,6.223056565102706,0.8002882374995328,0.0,4.0,25.0,0.06,0.06,2.5,3.0,1.2,0.25,0.6,7.851560956455247,0.2841056656515478,0.0,0.0,1.0,0.0,0.0,0.7350528550864446,0.0044032797668074435,402.52081453707854,-4.094804662123949,-0.41509517608282676,6.0183622627931115,19.346458531461668,6.223056565102706,0.8002882374995328,0.6465958546974733,4.637881303890595,0.1,50.0,3.0,1.1594703259726487,7.172766837579786,-0.37867762983859343,-3.3202301226012594,,1,7.851560956455247,0.2841056656515478,50.0,3.0,0.0,7.172766837579786,-0.37867762983859343,-4.479700448573908,-4.094804662123949,-0.41509517608282676,6.0183622627931115,-5.685821598066102,13.339286033387607
5.958000000000004,93.79519558703868,72.24171841346455,5.703665720892907,14.098744072001102,18.21875170753421,2.97343411396303,19.350905795012594,6.215205372324932,0.7758029066728398,229.35525249106436,42.86312706859603,3.3730119330792676,4.456932655621997,-0.07326445737708409,-0.009331178490499588,0.10535236970906774,7.851560956455247,0.2841056656515478,1.0,0.3641217350959778,0.027316972737312317,-0.001439803745597601,-0.0010557866330001995,-0.002043132878969552,4.007111590673321e-05,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.337701725235004,0.17558865722618633,-39.88337998145215,-0.23076914992839423,-0.04382055497800056,0.008758566423787287,,0.0,19.350905795012594,6.215205372324933,0.7758029066728416,0.0,4.0,25.0,0.06,0.06,2.5,3.0,1.2,0.25,0.6,7.851560956455247,0.2841056656515478,0.0,0.0,1.0,0.0,0.0,0.7350528550864446,0.0044032797668074435,402.52081453707854,-4.197744196023028,-0.5346371453888807,6.036246146031478,19.350905795012594,6.215205372324933,0.7758029066728416,0.6421091164254946,4.582651172024825,0.1,50.0,3.0,1.1456627930062062,7.136872931403957,-0.3730119330792676,-3.311269862615802,,1,7.851560956455247,0.2841056656515478,50.0,3.0,0.0,7.136872931403957,-0.3730119330792676,-4.4569326556219835,-4.197744196023028,-0.5346371453888807,6.036246146031478,-5.703665720892907,13.329505381049161
5.964000000000004,93.87978790743597,72.35105084685107,5.721502937084715,14.098699052765785,18.22538786880306,2.972315841101688,19.355350613088863,6.206889127847757,0.7510634613025028,229.46062838030468,42.89907648654951,3.366683581880782,4.433569442676036,-0.07492947973782277,-0.011147593486818257,0.10565498271752827,7.851560956455247,0.2841056656515478,1.0,0.36353087425231934,0.027293998872041703,-0.0014035485219210386,-0.000976034824825828,-0.001795486709087425,3.8241845565300506e-05,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.328192547310412,0.17098883422922287,-39.83740101060748,-0.21343537070699214,-0.0385268004610159,0.00836257301188611,,0.0,19.355350613088866,6.206889127847756,0.7510634613025028,0.0,4.0,25.0,0.06,0.06,2.5,3.0,1.2,0.25,0.6,7.851560956455247,0.2841056656515478,0.0,0.0,1.0,0.0,0.0,0.7350528550864446,0.0044032797668074435,402.52081453707854,-4.293142950088263,-0.6387100585222114,6.0535845942420226,19.355350613088866,6.206889127847756,0.7510634613025028,0.6376154391813103,4.527658464621622,0.1,50.0,3.0,1.1319146161554055,7.100923513450482,-0.3666835818807819,-3.3016548265206325,,1,7.851560956455247,0.2841056656515478,50.0,3.0,0.0,7.100923513450482,-0.3666835818807819,-4.433569442676031,-4.293142950088263,-0.6387100585222114,6.0535845942420226,-5.721502937084715,13.319077060001568
5.970000000000004,93.96438001239844,72.46042300864657,5.739333650770223,14.09867239006049,18.23199441912452,2.9712673566663534,19.359793380822076,6.198214811005974,0.7260765284906516,229.5659798457249,42.935085836534135,3.359786000104997,4.409655393882846,-0.07646592297583786,-0.012693172308075462,0.1059475722240267,7.851560956455247,0.2841056656515478,1.0,0.3629133701324463,0.027270082508325577,-0.0013669213512912393,-0.0008981853612123215,-0.0015481125964187366,3.639156926230904e-05,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.31822857112041,0.16634148089089326,-39.788456333854356,-0.19650174081089267,-0.033234002153687756,0.00796161574180174,,0.0,19.359793380822076,6.198214811005974,0.7260765284906495,0.0,4.0,25.0,0.06,0.06,2.5,3.0,1.2,0.25,0.6,7.851560956455247,0.2841056656515478,0.0,0.0,1.0,0.0,0.0,0.7350528550864446,0.0044032797668074435,402.52081453707854,-4.381174663087942,-0.727265201885054,6.070348738094199,19.359793380822076,6.198214811005974,0.7260765284906495,0.6331142704332322,4.472897976276095,0.1,50.0,3.0,1.1182244940690238,7.064914163465858,-0.35978600010499706,-3.2914308998138324,,1,7.851560956455247,0.2841056656515478,50.0,3.0,0.0,7.064914163465858,-0.35978600010499706,-4.4096553938828436,-4.381174663087942,-0.727265201885054,6.070348738094199,-5.739333650770223,13.308114121827412
