t,x,y,z,vx,vy,vz,V,alpha_deg,beta_deg,qbar,yaw_deg,pitch_deg,roll_deg,p,q,r,deltaS_deg,deltaD_deg,throttle,CL,CD,CY,Cl,Cm,Cn,T_N,Ftx_b,Fty_b,Ftz_b,Lthr_b,Mthr_b,Nthr_b,Ftotx_b,Ftoty_b,Ftotz_b,Ltot_b,Mtot_b,Ntot_b,mpc_alpha_cmd_deg,mpc_beta_cmd_deg,mpc_V_ctrl,mpc_alpha_ctrl_deg,mpc_beta_ctrl_deg,mpc_control_update,mpc_horizon,mpc_num_candidates,mpc_pred_dt,mpc_control_period_s,mpc_Q_heading,mpc_Q_pitch,mpc_Q_roll,mpc_Q_alpha,mpc_Q_beta,mpc_p_deg_s,mpc_q_deg_s,mpc_r_deg_s,mpc_V,mpc_alpha_deg,mpc_beta_deg,mpc_yaw_cmd_deg,mpc_pitch_cmd_deg,mpc_roll_cmd_deg,mpc_heading_err_deg,mpc_pitch_err_deg,mpc_roll_err_deg,mpc_best_cost,mpc_reused,mpc_deltaS_cmd_deg,mpc_deltaD_cmd_deg,psi_cmd_deg,theta_cmd_deg,roll_cmd_deg,hdg_err_deg,pitch_err_deg,roll_err_deg,p_deg_s,q_deg_s,r_deg_s,altitude_m,LD
7.872000000000076,104.43194503582566,117.0722571050931,11.19368180832047,13.041205078073412,20.50997437191943,2.871341650262771,20.282790024487458,5.5333366484037825,-2.1144220143185812,251.97733734618686,52.03606559525763,3.077961588274379,-0.2306951641581803,0.010805260804185375,-0.006606835742466818,-0.05725945363985391,6.6147960972133815,1.7458622194952742,1.0,0.3282758593559265,0.025416677941679955,0.0018756415229290724,-0.000765106696080355,0.0010772706968146376,-0.0002953973505716629,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.751636163272588,-0.253238519203938,-39.52581038999931,-0.18372843930505497,0.02538393221924204,-0.07093506627692593,,0.0,20.28279002448746,5.533336648403782,-2.1144220143185812,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,0.6190958406179559,-0.37854380397953036,-3.2807250307886284,20.28279002448746,5.533336648403782,-2.1144220143185812,50.0,3.0,-0.9162295178659378,-2.0360655952576394,-0.07796158827437916,-0.6855343537077658,,1,6.6147960972133815,1.7458622194952742,50.0,3.0,0.0,-2.0360655952576394,-0.07796158827437916,0.2306951641581918,0.6190958406179559,-0.37854380397953036,-3.2807250307886284,-11.19368180832047,12.915765786117861
7.8780000000000765,104.51020098134074,117.19532511553616,11.210907665408017,13.044108813569059,20.512696038386533,2.8706169272815627,20.286707149108068,5.528818311401779,-2.095414564641772,252.07467325912435,52.01595510519294,3.0758361537451226,-0.22829830327643116,0.00941492437753709,-0.005277247503021056,-0.059615028537701426,6.6147960972133815,1.7458622194952742,1.0,0.32794320583343506,0.025404693682789803,0.0018465028842911124,-0.000778509074547989,0.001145779227411994,-0.0002926930404666259,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.746659540305631,-0.24938648215305131,-39.50122852076341,-0.18701902682793808,0.027008640717004172,-0.0703128189214247,,0.0,20.286707149108068,5.528818311401779,-2.0954145646417746,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,0.539435431267709,-0.30236400936905866,-3.4156895307622515,20.286707149108068,5.528818311401779,-2.0954145646417746,50.0,3.0,-0.9071797973368249,-2.015955105192944,-0.07583615374512265,-0.6788814940603913,,1,6.6147960972133815,1.7458622194952742,50.0,3.0,0.0,-2.015955105192944,-0.07583615374512265,0.22829830327643208,0.539435431267709,-0.30236400936905866,-3.4156895307622515,-11.210907665408017,12.908764416852522
7.884000000000077,104.58847432666771,117.31840946057139,11.228129278858825,13.04700508822345,20.515419211592523,2.8699259030551514,20.290622123542423,5.524845572348014,-2.075632241093365,252.17197452323842,51.99503545808903,3.074177978171045,-0.226426470529556,0.007999184356887115,-0.0038770976134250043,-0.06194896655022588,6.6147960972133815,1.7458622194952742,1.0,0.3276507556438446,0.025394054253697396,0.0018161662155762315,-0.0007927405913899144,0.0011994536390047285,-0.0002898820950689153,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.742371489305556,-0.24540600128709544,-39.48142663865722,-0.19051133308538526,0.028284783298737234,-0.06966443369871579,,0.0,20.290622123542427,5.524845572348013,-2.0756322410933654,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,0.45831950319670134,-0.22214133000949673,-3.549414328525054,20.290622123542427,5.524845572348013,-2.0756322410933654,50.0,3.0,-0.8977659561400657,-1.9950354580890348,-0.07417797817104521,-0.6713394856105026,,1,6.6147960972133815,1.7458622194952742,50.0,3.0,0.0,-1.9950354580890348,-0.07417797817104521,0.22642647052956022,0.45831950319670134,-0.22214133000949673,-3.549414328525054,-11.228129278858825,12.90265636083448
7.890000000000077,104.66676502834123,117.44151014877254,11.245346829102742,13.049894333735589,20.518143731993845,2.8692613119756527,20.294534787399826,5.5214191578647585,-2.05508452098041,252.2692371201513,51.973314195133995,3.0730082059677195,-0.2250883783178098,0.006556561535845773,-0.0024237587320734373,-0.06426047361443288,6.6147960972133815,1.7458622194952742,1.0,0.3273986876010895,0.025384780143499375,0.0017846417613327503,-0.0008077540464992334,0.001238826335706343,-0.000286965639149673,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.738770491921573,-0.24129767894938167,-39.46643152821569,-0.19419423672779623,0.02922451372397678,-0.06899015053318935,,0.0,20.294534787399826,5.5214191578647585,-2.0550845209804094,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,0.3756633041217758,-0.13887114590578764,-3.6818539276187905,20.294534787399826,5.5214191578647585,-2.0550845209804094,50.0,3.0,-0.8879913878102912,-1.9733141951339803,-0.07300820596771951,-0.6629030094924815,,1,6.6147960972133815,1.7458622194952742,50.0,3.0,0.0,-1.9733141951339803,-0.07300820596771951,0.22508837831782103,0.3756633041217758,-0.13887114590578764,-3.6818539276187905,-11.245346829102742,12.897440346156825
7.896000000000077,104.74507304547072,117.56462718769515,11.262560452949984,13.052776977194874,20.520869419827633,2.8686159059082335,20.298444963980025,5.518534010734601,-2.033781241616936,252.36645662288223,51.950799138492314,3.0723420900207516,-0.22429324576816062,0.005085663991048753,-0.000933947186948848,-0.06654876654406797,6.6147960972133815,1.7458622194952742,1.0,0.3271864950656891,0.025376863901615143,0.0017519459361210465,-0.0008235213622024099,0.001264562124989532,-0.0002839435718122607,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.735846708381536,-0.23706251370645492,-39.45618761900402,-0.1980611972300546,0.029843129980448288,-0.0682899149434472,,0.0,20.298444963980025,5.518534010734601,-2.0337812416169343,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,0.29138708270875163,-0.05351123210028467,-3.812963454776508,20.298444963980025,5.518534010734601,-2.0337812416169343,50.0,3.0,-0.8778596123215351,-1.9507991384923002,-0.07234209002075165,-0.6535663665533775,,1,6.6147960972133815,1.7458622194952742,50.0,3.0,0.0,-1.9507991384923002,-0.07234209002075165,0.22429324576816612,0.29138708270875163,-0.05351123210028467,-3.812963454776508,-11.262560452949984,12.893102013478698
7.902000000000077,104.82339833970285,117.68776058373952,11.27977024406323,13.055653437575574,20.523596070055735,2.8679825569074655,20.302352458457232,5.516179837404604,-2.011732591064477,252.4636281502975,51.92749838048545,3.0721892464848115,-0.2240507721713875,0.0035851552808559006,0.0005764115003955581,-0.06881311307264051,6.6147960972133815,1.7458622194952742,1.0,0.3270133435726166,0.025370251511335373,0.001718098297715187,-0.0008399944926107942,0.0012773871010327417,-0.0002808232280092253,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.733588740504344,-0.23270179331424792,-39.45059941807301,-0.20210085854094226,0.030157401355287192,-0.06756546141451916,,0.0,20.30235245845724,5.516179837404603,-2.0117325910644768,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,0.20541426649208241,0.03302594623546886,-3.9427009542188136,20.30235245845724,5.516179837404603,-2.0117325910644768,50.0,3.0,-0.8673742712184506,-1.9274983804854458,-0.07218924648481151,-0.6433234990470567,,1,6.6147960972133815,1.7458622194952742,50.0,3.0,0.0,-1.9274983804854458,-0.07218924648481151,0.22405077217138114,0.20541426649208241,0.03302594623546886,-3.9427009542188136,-11.27977024406323,12.889637433294965
7.908000000000078,104.90174087518257,117.81091034200708,11.296976253730246,13.058524127866113,20.52632345377174,2.8673542805994985,20.306257061242928,5.514341456073819,-1.9889490916904764,252.56074645033297,51.90342026580234,3.0725539355606233,-0.22437111579610702,0.002053760272460562,0.0020922369768681236,-0.07105279808432549,6.6147960972133815,1.7458622194952742,1.0,0.326878160238266,0.025364913170337677,0.0016831164248287678,-0.0008571542440570786,0.0012780646672476558,-0.00027760442882138414,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.731976453383855,-0.22821623356834903,-39.44954296991887,-0.2063087904641267,0.030185004960952947,-0.06681671861827788,,0.0,20.306257061242928,5.514341456073819,-1.9889490916904755,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,0.11767179574362824,0.11987634851575393,-4.0710254528270715,20.306257061242928,5.514341456073819,-1.9889490916904755,50.0,3.0,-0.8565391196110526,-1.903420265802339,-0.07255393556062328,-0.6321680038149395,,1,6.6147960972133815,1.7458622194952742,50.0,3.0,0.0,-1.903420265802339,-0.07255393556062328,0.22437111579611724,0.11767179574362824,0.11987634851575393,-4.0710254528270715,-11.296976253730246,12.887020666821165
7.914000000000078,104.98010061851069,117.93407646614655,11.314178492028864,13.061389454165813,20.529051316304347,2.8667243329705583,20.31015855002543,5.51299937826993,-1.9654415923803,252.65780595039234,51.87857338305579,3.0734353683358338,-0.22526487211551324,0.0004902623394902723,0.0035994221374048598,-0.07326714192071052,6.6147960972133815,1.7458622194952742,1.0,0.3267795443534851,0.02536081162571907,0.0016470174305140972,-0.000874957896247294,0.0012674624565577317,-0.0002742922819280429,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.73098410156131,-0.22360628858495468,-39.45285472215598,-0.21067489007366613,0.02994610857271729,-0.06604488809243568,,0.0,20.31015855002543,5.51299937826993,-1.9654415923803046,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,0.028089962907002552,0.20623169715925635,-4.19789800904274,20.31015855002543,5.51299937826993,-1.9654415923803046,50.0,3.0,-0.8453580223751075,-1.8785733830557945,-0.07343536833583375,-0.6200931502596063,,1,6.6147960972133815,1.7458622194952742,50.0,3.0,0.0,-1.8785733830557945,-0.07343536833583375,0.2252648721155026,0.028089962907002552,0.20623169715925635,-4.19789800904274,-11.314178492028864,12.885216339925387
7.920000000000078,105.05847753870673,118.05725895820731,11.331376929379932,13.064249817124258,20.531779379178236,2.8660862436966785,20.314056693561188,5.512130261166863,-1.9412212514922706,252.7548008513961,51.85296654968995,3.0748280642667525,-0.2267430539094905,-0.0011065114351937872,0.005084930530313843,-0.07545550887125861,6.6147960972133815,1.7458622194952742,1.0,0.32671573758125305,0.025357874234318734,0.0016098232008516788,-0.0008933854506776175,0.0012465456808150401,-0.0002708924352747339,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.730583593280551,-0.21887290869014134,-39.46032756446244,-0.21519451097108683,0.029463218195234266,-0.06525130344410436,,0.0,20.314056693561188,5.512130261166863,-1.941221251492267,1.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,-0.0633984352195675,0.2913450585042027,-4.32328219933506,20.314056693561188,5.512130261166863,-1.941221251492267,50.0,3.0,-0.8338349473604723,-1.8529665496899383,-0.07482806426675248,-0.6070918934509848,30.081943229695153,0,6.6147960972133815,1.7458622194952742,50.0,3.0,0.0,-1.8529665496899383,-0.07482806426675248,0.22674305390950167,-0.0633984352195675,0.2913450585042027,-4.32328219933506,-11.331376929379932,12.884192679648354
7.926000000000078,105.13687160717957,118.18045781849372,11.348571498370037,13.067105611542086,20.534507338617942,2.8654338906418477,20.317951253407436,5.511707484177203,-1.9162995233012448,252.8517251707025,51.82660879823836,3.0767222166260293,-0.228817071960981,-0.0027376802115767467,0.006536812460499642,-0.07761727817157177,6.6147960972133815,1.7458622194952742,1.0,0.3266846239566803,0.02535604139149189,0.0015715544577687979,-0.0009124054626044576,0.001216302168734588,-0.0002674057302500149,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.7307390771653886,-0.21401665319036783,-39.47171130750635,-0.21986024039679863,0.028759410024668326,-0.06443614220417813,,0.0,20.317951253407436,5.511707484177203,-1.9162995233012423,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,-0.15685752177982984,0.37453176545515665,-4.447142456523953,20.317951253407436,5.511707484177203,-1.9162995233012423,50.0,3.0,-0.8219739592072657,-1.826608798238368,-0.0767222166260293,-0.5931568872462947,,1,6.6147960972133815,1.7458622194952742,50.0,3.0,0.0,-1.826608798238368,-0.0767222166260293,0.22881707196097523,-0.15685752177982984,0.37453176545515665,-4.447142456523953,-11.348571498370037,12.883896934570311
7.9320000000000785,105.21528279769448,118.30367304541704,11.365762095945964,13.069957229602347,20.53723486859614,2.864761514462683,20.32184198891553,5.511701588237887,-1.8906881512859837,252.94857286625083,51.799509370543895,3.0791040905116587,-0.23149871642454675,-0.004404312157872558,0.007944319089395859,-0.07975186493995748,6.6147960972133815,1.7458622194952742,1.0,0.3266841471195221,0.025355231140851975,0.0015322247054427862,-0.0009319942584748336,0.0011777575653484631,-0.0002638361992813653,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.73141628830429,-0.20903729210974065,-39.48676226518742,-0.22466652657351363,0.027858691010291085,-0.06360035154497928,,0.0,20.32184198891553,5.511701588237887,-1.8906881512859848,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,-0.25234849830425393,0.45517595492759605,-4.569445269356924,20.32184198891553,5.511701588237887,-1.8906881512859848,50.0,3.0,-0.8097792167447494,-1.7995093705438876,-0.07910409051165868,-0.5782805003202043,,1,6.6147960972133815,1.7458622194952742,50.0,3.0,0.0,-1.7995093705438876,-0.07910409051165868,0.23149871642453945,-0.25234849830425393,0.45517595492759605,-4.569445269356924,-11.365762095945964,12.884289845544867
7.938000000000079,105.2937110863551,118.42690463535783,11.382948585718072,13.072805057910204,20.539961617332818,2.8640637660555455,20.32572865464139,5.5120808155753656,-1.8643991514634601,253.0453377720425,51.771677703633536,3.0819564278048186,-0.23480013812548736,-0.006107439712001281,0.009297850842872811,-0.08185871208223415,6.6147960972133815,1.7458622194952742,1.0,0.32671189308166504,0.025355370839238167,0.0014918630477041006,-0.0009521186137936777,0.001131842821389634,-0.0002601895256469223,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.732574168439724,-0.203936284810168,-39.50519354516001,-0.22960550494382598,0.026782864934639234,-0.06274527832117553,,0.0,20.32572865464139,5.5120808155753656,-1.864399151463456,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,-0.3499305191282684,0.5327276118387673,-4.690158718688576,20.32572865464139,5.5120808155753656,-1.864399151463456,50.0,3.0,-0.7972549666350943,-1.771677703633543,-0.0819564278048186,-0.5624548285096012,,1,6.6147960972133815,1.7458622194952742,50.0,3.0,0.0,-1.771677703633543,-0.0819564278048186,0.23480013812547895,-0.3499305191282684,0.5327276118387673,-4.690158718688576,-11.382948585718072,12.885313141469378
7.944000000000079,105.37215645158082,118.55015258251882,11.400130800500573,13.075649481516542,20.54268721073199,2.8633357373786215,20.32961100684346,5.512811589545506,-1.8374448029518309,253.14201375986212,51.74312342062213,3.085258840544652,-0.23873383198798276,-0.007848050579937472,0.010588981192313145,-0.08393728888672529,6.6147960972133815,1.7458622194952742,1.0,0.3267654478549957,0.025356376667618752,0.001450480311177671,-0.0009727724638629255,0.0010796431013312465,-0.00025646859100564876,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.734171878671238,-0.1987129422845904,-39.52671769143431,-0.23467585015208067,0.025557420296262554,-0.061871595740438136,,0.0,20.32961100684346,5.512811589545506,-1.83744480295183,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,-0.4496601756356152,0.6067039316629496,-4.809252396979708,20.32961100684346,5.512811589545506,-1.83744480295183,50.0,3.0,-0.7844055392799633,-1.7431234206221404,-0.08525884054465216,-0.545671707291973,,1,6.6147960972133815,1.7458622194952742,50.0,3.0,0.0,-1.7431234206221404,-0.08525884054465216,0.23873383198798592,-0.4496601756356152,0.6067039316629496,-4.809252396979708,-11.400130800500573,12.886914094169065
7.950000000000079,105.45061887409078,118.67341687878351,11.41730854504652,13.078490883380173,20.545411250429133,2.8625729847652623,20.333488802605267,5.513859008306645,-1.8098376390268847,253.2385947174752,51.71385632233467,3.0889882386171883,-0.2433126203003599,-0.009627077257084941,0.011810564415498269,-0.08598709113554347,6.6147960972133815,1.7458622194952742,1.0,0.3268420994281769,0.025358161081671715,0.0014081066474318504,-0.000993902056010907,0.001022174760669595,-0.0002526765894832811,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.736164606983463,-0.19336883486548861,-39.55101096909041,-0.23986472503331385,0.024206255805166135,-0.0609800536101292,,0.0,20.333488802605267,5.513859008306645,-1.809837639026885,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,-0.5515908958773481,0.6766954946754448,-4.926697414673414,20.333488802605267,5.513859008306645,-1.809837639026885,50.0,3.0,-0.7712353450505987,-1.7138563223346637,-0.0889882386171883,-0.5279227247502263,,1,6.6147960972133815,1.7458622194952742,50.0,3.0,0.0,-1.7138563223346637,-0.0889882386171883,0.24331262030037237,-0.5515908958773481,0.6766954946754448,-4.926697414673414,-11.41730854504652,12.889030019783679
7.9560000000000795,105.52909833690282,118.79669751358148,11.434481598842762,13.081329645886282,20.54813331661506,2.8617715335211718,20.33736180313381,5.515187266275265,-1.7815904323316543,253.33507463083424,51.683886378233325,3.0931192385034634,-0.24854963036421232,-0.011445417704725867,0.012956558151326044,-0.08800764029626498,6.6147960972133815,1.7458622194952742,1.0,0.3269392251968384,0.02536064398765564,0.001364757539704442,-0.0010155089648282013,0.0009604876176504776,-0.00024881950174094215,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.738507094136735,-0.18790381657020927,-39.57775998943073,-0.24517262954156102,0.02275410005828118,-0.06007207581212059,,0.0,20.337361803133806,5.515187266275265,-1.7815904323316536,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,-0.655774129245102,0.7423560990868066,-5.042466353881458,20.337361803133806,5.515187266275265,-1.7815904323316536,50.0,3.0,-0.7577488702049963,-1.6838863782333249,-0.09311923850346338,-0.5091992398407967,,1,6.6147960972133815,1.7458622194952742,50.0,3.0,0.0,-1.6838863782333249,-0.09311923850346338,0.2485496303642094,-0.655774129245102,0.7423560990868066,-5.042466353881458,-11.434481598842762,12.8915979166766
7.96200000000008,105.60759482533207,118.91999447375791,11.451649719018093,13.084166153560274,20.550852968369195,2.8609279040498734,20.341229776829646,5.516760127879594,-1.7527161882433004,253.43144766069094,51.65322371745258,3.097624563994421,-0.25445828141736815,-0.013303919152387541,0.014022153916400657,-0.08999848131140248,6.6147960972133815,1.7458622194952742,1.0,0.3270542025566101,0.025363713626861573,0.0013204584829509258,-0.0010375499075237207,0.0008955455484784811,-0.00024489986739770973,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.741157494958317,-0.18231912937017108,-39.60665053982221,-0.25058922965500674,0.021223683190706426,-0.05914825751396672,,0.0,20.341229776829646,5.516760127879594,-1.7527161882432993,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,-0.7622584184150696,0.8034102390925959,-5.156533141730376,20.341229776829646,5.516760127879594,-1.7527161882432993,50.0,3.0,-0.7439506728536657,-1.6532237174525903,-0.0976245639944211,-0.4894923914363005,,1,6.6147960972133815,1.7458622194952742,50.0,3.0,0.0,-1.6532237174525903,-0.0976245639944211,0.2544582814173566,-0.7622584184150696,0.8034102390925959,-5.156533141730376,-11.451649719018093,12.89457085693641
7.96800000000008,105.68610832700676,119.0433077434536,11.468812643240891,13.087000792107581,20.553569744337324,2.8600390946263365,20.345092498410413,5.518541288391819,-1.72322813230123,253.52770812093632,51.62187862343232,3.102475455712636,-0.26105226463849357,-0.0152033909723778,0.015003689985522409,-0.09195917785007109,6.6147960972133815,1.7458622194952742,1.0,0.32718411087989807,0.025367295493483544,0.0012752299662679434,-0.0010600096274007824,0.0008282962174164533,-0.00024092051168037796,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.744065921024563,-0.1766152408306711,-39.63733254220388,-0.25611094628425873,0.01963738609202561,-0.05820926398286397,,0.0,20.345092498410413,5.518541288391818,-1.7232281323012264,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,-0.8710901370045447,0.8596481132931333,-5.268872778301997,20.345092498410413,5.518541288391818,-1.7232281323012264,50.0,3.0,-0.7298453805445518,-1.6218786234323375,-0.10247545571263617,-0.46879311590606676,,1,6.6147960972133815,1.7458622194952742,50.0,3.0,0.0,-1.6218786234323375,-0.10247545571263617,0.2610522646384936,-0.8710901370045447,0.8596481132931333,-5.268872778301997,-11.468812643240891,12.897871235975726
7.97400000000008,105.76463883187401,119.166637303976,11.485970092680247,13.089833949442752,20.556283161895912,2.859102596557014,20.348949749519797,5.520494793304761,-1.6931397053671517,253.6238504939451,51.58986152856386,3.107642048260133,-0.26834552817146057,-0.01714459711480096,0.015898537323596387,-0.093889308371039,6.6147960972133815,1.7458622194952742,1.0,0.3273265063762665,0.02537129831790924,0.0012290889862924814,-0.0010828623751295366,0.0007596335863412012,-0.00023688568160157162,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.747190172939141,-0.1707925196083675,-39.66951256929143,-0.2617316580540094,0.018016350423063654,-0.057256105336023634,,0.0,20.348949749519797,5.520494793304761,-1.6931397053671535,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,-0.9823130561302632,0.9109190890732886,-5.379461111062844,20.348949749519797,5.520494793304761,-1.6931397053671535,50.0,3.0,-0.7154376878537363,-1.5898615285638584,-0.10764204826013302,-0.4470921596822848,,1,6.6147960972133815,1.7458622194952742,50.0,3.0,0.0,-1.5898615285638584,-0.10764204826013302,0.26834552817146573,-0.9823130561302632,0.9109190890732886,-5.379461111062844,-11.485970092680247,12.901448805448451
7.98000000000008,105.84318633222661,119.28998313368584,11.503121774961752,13.092666019834477,20.5589927217862,2.8581164122709772,20.35280132562919,5.522585456175657,-1.662464553737554,253.7198696028267,51.55718300714281,3.1130937383561523,-0.27635225883208137,-0.019128253604558346,0.01670519768065502,-0.09578847629474081,6.6147960972133815,1.7458622194952742,1.0,0.32747870683670044,0.025375645731687546,0.0011820645304396749,-0.001106079285828182,0.0006904098765691739,-0.00023279941326590655,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.750483856286026,-0.16485274599671523,-39.702868272974605,-0.2674444804386904,0.01638075992598993,-0.05628974244890067,,0.0,20.352801325629194,5.522585456175656,-1.6624645537375564,1.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,-1.0959682009970972,0.9571373230332643,-5.488275417677582,20.352801325629194,5.522585456175656,-1.6624645537375564,50.0,3.0,-0.700732353214265,-1.557183007142811,-0.11309373835615233,-0.4243800943821725,22.346187942640157,0,6.6147960972133815,1.7458622194952742,50.0,3.0,0.0,-1.557183007142811,-0.11309373835615233,0.2763522588320768,-1.0959682009970972,0.9571373230332643,-5.488275417677582,-11.503121774961752,12.905236394743845
7.986000000000081,105.92175082273519,119.41334520788442,11.520267386992227,13.095497401954562,20.561697903879825,2.8570789629449647,20.356647027566687,5.524778948485979,-1.6312165223806534,253.81576040052556,51.523853769494984,3.1187995346577617,-0.28508686362647456,-0.021155033663212898,0.017423061273757885,-0.09765630258038063,6.6147960972133815,1.7458622194952742,1.0,0.32763805985450745,0.025380229701399803,0.0011341716162860394,-0.0011296321305930594,0.0006214876397880115,-0.00022866081915981972,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.753905232948364,-0.15879624290034303,-39.73708004678521,-0.27324267160397403,0.014751074342634186,-0.05530994686348044,,0.0,20.356647027566687,5.524778948485979,-1.6312165223806527,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,-1.2120941443592805,0.998267877184155,-5.595293980708341,20.356647027566687,5.524778948485979,-1.6312165223806527,50.0,3.0,-0.685734196272746,-1.5238537694949912,-0.11879953465776172,-0.4006473326462583,,1,6.6147960972133815,1.7458622194952742,50.0,3.0,0.0,-1.5238537694949912,-0.11879953465776172,0.28508686362647495,-1.2120941443592805,0.998267877184155,-5.595293980708341,-11.520267386992227,12.909184184272261
7.992000000000081,106.00033230048564,119.53672349871094,11.537406617740011,13.098328502503358,20.56439817402704,2.855989168703172,20.36048667237808,5.527042346871603,-1.5994096457232982,253.91151824085233,51.489884659752725,3.124728380822076,-0.2945639530324157,-0.023225561726615048,0.018052492593852092,-0.09949240822729404,6.6147960972133815,1.7458622194952742,1.0,0.3278021812438965,0.02538498317182064,0.0010854388820007443,-0.0011534976111012792,0.000553580725171709,-0.00022447646227934196,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.757411534038213,-0.15262504481870337,-39.77186062704665,-0.2791206722249917,0.013144253700996596,-0.054318292857389025,,0.0,20.36048667237808,5.527042346871603,-1.599409645723298,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,-1.3307266637556194,1.0343316353189012,-5.700495085016617,20.36048667237808,5.527042346871603,-1.599409645723298,50.0,3.0,-0.6704480968887296,-1.4898846597527324,-0.12472838082207582,-0.3758841438563252,,1,6.6147960972133815,1.7458622194952742,50.0,3.0,0.0,-1.4898846597527324,-0.12472838082207582,0.2945639530324229,-1.3307266637556194,1.0343316353189012,-5.700495085016617,-11.537406617740011,12.913232166637128
7.998000000000081,106.07893076502937,119.660117975049,11.554539150948708,13.10115973600324,20.567092981152012,2.854846377823907,20.364320087883698,5.5293442466955325,-1.5670581464979758,254.0071387430924,51.45528665364516,3.1308494687072694,-0.3047983224923226,-0.025340409431323884,0.01859475307858883,-0.10129642849902668,6.6147960972133815,1.7458622194952742,1.0,0.3279687762260437,0.025389824186563492,0.0010358854196965694,-0.001177647184077276,0.0004874093839977038,-0.00022025007842779162,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.76096376489444,-0.14634023510617486,-39.806932940976395,-0.28507164446754124,0.011577435739613574,-0.05331567289460395,,0.0,20.364320087883698,5.5293442466955325,-1.5670581464979738,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,-1.4518985115483651,1.0654008724910342,-5.803857832742941,20.364320087883698,5.5293442466955325,-1.5670581464979738,50.0,3.0,-0.6548789941403158,-1.455286653645146,-0.13084946870726943,-0.3500806716479872,,1,6.6147960972133815,1.7458622194952742,50.0,3.0,0.0,-1.455286653645146,-0.13084946870726943,0.3047983224923314,-1.4518985115483651,1.0654008724910342,-5.803857832742941,-11.554539150948708,12.917331518963708
