case,pitch_err_rms_deg,pitch_err_mean_abs_deg,pitch_err_final_mean_deg,pitch_settling_time_s,heading_err_rms_deg,heading_err_mean_abs_deg,heading_err_final_mean_deg,heading_settling_time_s,roll_err_rms_deg,roll_err_mean_abs_deg,roll_settling_time_s,max_abs_p_deg_s,max_abs_q_deg_s,max_abs_r_deg_s,r_rms_deg_s,q_rms_deg_s,p_rms_deg_s,deltaS_rms_deg,deltaD_rms_deg,deltaS_mean_abs_deg,deltaD_mean_abs_deg,deltaS_max_abs_deg,deltaD_max_abs_deg,deltaS_total_variation_deg,deltaD_total_variation_deg,deltaS_max_rate_deg_s,deltaD_max_rate_deg_s,deltaS_sat_frac,deltaD_sat_frac,ctrl_q_cmd_saturated_mean,ctrl_phi_cmd_saturated_mean,ctrl_deltaS_saturated_mean,ctrl_deltaD_saturated_mean,ctrl_K_PSI_mean,ctrl_K_PSI_min,ctrl_K_PSI_max,ctrl_K_PHI_mean,ctrl_K_PHI_min,ctrl_K_PHI_max,ctrl_K_P_mean,ctrl_K_P_min,ctrl_K_P_max,ctrl_K_R_mean,ctrl_K_R_min,ctrl_K_R_max,ctrl_K_THETA_mean,ctrl_K_THETA_min,ctrl_K_THETA_max,ctrl_K_Q_mean,ctrl_K_Q_min,ctrl_K_Q_max,ctrl_K_QD_mean,ctrl_K_QD_min,ctrl_K_QD_max,ctrl_vel_scale_mean,ctrl_vel_scale_min,ctrl_vel_scale_max,ctrl_aero_scale_mean,ctrl_aero_scale_min,ctrl_aero_scale_max,ctrl_roll_damp_scale_mean,ctrl_roll_damp_scale_min,ctrl_roll_damp_scale_max,ctrl_pitch_damp_scale_mean,ctrl_pitch_damp_scale_min,ctrl_pitch_damp_scale_max,ctrl_yaw_accel_damp_scale_mean,ctrl_yaw_accel_damp_scale_min,ctrl_yaw_accel_damp_scale_max,ctrl_roll_accel_damp_scale_mean,ctrl_roll_accel_damp_scale_min,ctrl_roll_accel_damp_scale_max,ctrl_pitch_accel_damp_scale_mean,ctrl_pitch_accel_damp_scale_min,ctrl_pitch_accel_damp_scale_max
sim_out_20cross_noSched,3.6487553908288493,3.114480014894101,2.93520743069822,,44.67907671056855,42.68169081032833,50.10289942801465,,3.040984203783214,1.3670687536412287,11.1540000000002,108.44453491672517,46.360513713607936,175.37887327500167,26.15768022785811,5.34407770999476,14.258419361417076,2.061636743657232,2.477698823651069,0.7861951466149998,1.1824346137592907,13.675419166407533,10.0,131.7295317765511,216.27765767790444,120.00000000000193,120.00000000000193,0.0,0.024678663239074552,0.0,0.1299057412167952,0.0,0.028449014567266496,0.8,0.8,0.8,0.8,0.8,0.8,0.14999999999999997,0.15,0.15,-0.019999999999999997,-0.02,-0.02,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0078799131394582,1.0,1.7375685932762086
sim_out_20cross_withSched,3.7721157771563965,3.201223676699681,2.9436070688458322,,44.08545070567719,41.85200470780704,50.110934206722554,,3.552787437386905,1.505306774230719,11.232000000000204,74.27558430779784,28.588627105582052,185.60887035015853,28.089222396988063,3.773708395562586,11.810808794452448,1.3540094762285841,2.6546094814332295,0.6074336046177591,1.2558812208411088,7.003723338730314,10.0,97.40905065856369,212.97054933601845,120.00000000000003,120.00000000000433,0.0,0.026906598114824334,0.0,0.10248500428449014,0.0,0.033419023136246784,0.8017724680523738,0.52,0.8800000000000001,0.6783046577455734,0.52,0.7162910485096938,0.12726673377903086,0.1124999999999999,0.3374999999999999,-0.019816740639933807,-0.045,-0.015,3.5597808438356906,1.95,3.78,0.8780547624406284,0.65,0.9414552781548752,0.0,0.0,0.0,0.7257863742326294,0.6553403093759905,0.7472601548670176,1.009721693179015,0.6,1.05,1.1312598558136084,1.0,3.0,1.0159623052664215,1.0,2.3928844400214557,1.0,1.0,1.0,1.0,1.0,1.0,1.0016451821094194,1.0,1.373486098799782
