t,x,y,z,vx,vy,vz,V,alpha_deg,beta_deg,qbar,yaw_deg,pitch_deg,roll_deg,p,q,r,deltaS_deg,deltaD_deg,throttle,CL,CD,CY,Cl,Cm,Cn,T_N,Ftx_b,Fty_b,Ftz_b,Lthr_b,Mthr_b,Nthr_b,Ftotx_b,Ftoty_b,Ftotz_b,Ltot_b,Mtot_b,Ntot_b,ctrl_K_PSI,ctrl_K_PHI,ctrl_K_P,ctrl_K_R,ctrl_K_THETA,ctrl_K_Q,ctrl_K_QD,ctrl_V,ctrl_alpha_deg,ctrl_beta_deg,ctrl_vel_scale,ctrl_aero_scale,ctrl_pitch_err_scale,ctrl_roll_err_scale,ctrl_heading_err_scale,ctrl_roll_damp_scale,ctrl_pitch_damp_scale,ctrl_p_dot_deg_s2,ctrl_q_dot_deg_s2,ctrl_r_dot_deg_s2,ctrl_roll_accel_damp_scale,ctrl_pitch_accel_damp_scale,ctrl_yaw_accel_damp_scale,ctrl_e_psi_deg,ctrl_e_phi_deg_pre,ctrl_e_phi_deg,ctrl_e_theta_deg,ctrl_phi_cmd_deg,ctrl_q_cmd_deg_s,ctrl_deltaS_unsmoothed_deg,ctrl_deltaD_unsmoothed_deg,ctrl_deltaS_final_deg,ctrl_deltaD_final_deg,ctrl_q_cmd_raw_deg_s,ctrl_phi_cmd_raw_deg,ctrl_deltaS_raw_no_clamp_deg,ctrl_deltaD_raw_no_clamp_deg,ctrl_q_cmd_saturated,ctrl_phi_cmd_saturated,ctrl_deltaS_saturated,ctrl_deltaD_saturated,ctrl_use_derivative_damping
0.0,0.0,0.0,0.0,20.0,0.0,-3.0,28.442925306655784,1.4851757947952873,-20.0,495.5125000000001,0.0,0.0,10.0,0.0,0.0,0.0,0.72,-0.72,1.0,0.08115673065185547,0.022639548529982567,0.030911972746253014,0.025674622505903244,0.0007056184113025665,-0.007010092027485371,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.701773568380805,-1.5818323227517355,-19.256322098774355,12.124157854386933,0.03269618553435993,-3.3103295791581857,0.52,0.52,0.11249999999999999,-0.03,1.9500000000000002,0.65,0.0,28.442925306655784,1.4851757947952873,-45.29966564687365,0.6553403093759905,0.6,1.0510455533232195,0.6666762554450563,0.55,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,20.0,16.0,3.0,26.0,5.8500000000000005,3.8025000000000007,8.32,0.72,0.72,5.8500000000000005,26.0,3.8025000000000007,8.32,0.0,0.0,0.0,0.0,
0.006,0.11997889258702978,8.345255311411834e-06,-0.0179118677096137,19.992973201602798,0.0028366310706511248,-2.9709435805965163,28.432939102434442,1.581376704709209,-20.0,495.1646159266817,-0.018569579505395596,0.0033418558609090068,10.015451967588946,0.08939826689792531,-0.0002648844044175771,-0.10946739623781873,1.44,-1.44,1.0,0.08237576484680176,0.023106673856377602,0.031252894550561905,0.025830578317545063,0.0032376792680345796,-0.007011061965039078,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.809783039787106,-1.5822741333034913,-19.538432307656343,12.189240137358023,0.14991876554465913,-3.3084632043143745,0.52,0.52,0.11250628114353023,-0.03091963924066149,1.9500000000000002,0.65,0.0,28.432939102434446,1.5813767047092082,-45.27825783278602,0.655616521074103,0.6,1.0514301568450715,0.6670538630548577,0.55,1.0000558323869353,1.0,170.7381129678405,-0.505891947732121,-209.067326623776,1.0,1.0,1.0,50.018569579505396,19.984548032411055,15.994204213753859,2.996658144139091,26.009656181342805,5.843483381071228,3.808129090677075,7.546784297481235,1.44,1.44,5.843483381071228,26.009656181342805,3.808129090677075,7.546784297481235,0.0,0.0,0.0,0.0,
0.012,0.23991515253288415,3.4068472677773326e-05,-0.03565123132641505,19.985791965636015,0.0058108521244176325,-2.9425964003707805,28.422849149059317,1.7063756113293227,-20.0,494.8132416719865,-0.0739971028161202,0.014149886295764911,10.061729232117173,0.17942702542708747,0.005186185880045886,-0.2186430317190141,2.16,-2.16,1.0,0.08530715107917786,0.023639906321763993,0.031581390649080276,0.026090818649992173,0.005164182622975622,-0.006987341927478605,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.9138152240614446,-1.5872422569045885,-20.226080121534707,12.303308674036856,0.23895464417889478,-3.29493013224538,0.52,0.52,0.12322780487683484,-0.04112225380428515,1.9500000000000002,0.65,0.0,28.422849149059314,1.706375611329322,-45.21849076400054,0.6558958192502913,0.6,1.0526718573844192,0.6681897804209718,0.55,1.0953582655718652,1.0,308.5327536583859,10.006063812778757,-375.7639659233947,1.0,1.0,1.0,50.07399710281612,19.938270767882827,15.976749261347212,2.985850113704235,26.038478493464385,5.822407721723259,3.5914197533670884,6.525925346381832,2.16,2.16,5.822407721723259,26.038478493464385,3.5914197533670884,6.525925346381832,0.0,0.0,0.0,0.0,
0.018000000000000002,0.35980786711975987,7.835805375991625e-05,-0.05322413927707695,19.97846130101829,0.009043777738474227,-2.9155558819335647,28.412632977908604,1.8601130580745768,-20.0,494.4575990516205,-0.16577264554499743,0.03428571824339993,10.13908900190683,0.2704501271080852,0.015583501766903306,-0.327094000717231,2.88,-2.88,1.0,0.08997344970703125,0.02423730318725109,0.031895846128463745,0.026454080086282018,0.006502849554584128,-0.006937465073802021,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-5.011248047265836,-1.5990035649019498,-21.323791529993876,12.465641141126923,0.3006805477267916,-3.2690590546734795,0.52,0.52,0.15084375534455802,-0.057798519130873596,1.9500000000000002,0.65,0.0,28.412632977908608,1.8601130580745768,-45.12034397347411,0.656178833564248,0.6,1.0549763216369799,0.6701053209545721,0.55,1.340833380840516,1.0,420.6675217437527,27.86226166959803,-507.7372663287812,1.0,1.0,1.0,50.16577264554499,19.860910998093168,15.947112773776565,2.9657142817566,26.086201775683396,5.783142849425371,3.178678079295648,4.871868317384911,2.88,2.88,5.783142849425371,26.086201775683396,3.178678079295648,4.871868317384911,0.0,0.0,0.0,0.0,
0.024,0.4796561629211167,0.00014313295747131545,-0.07064023629833384,19.970989398142493,0.012657818413215017,-2.8904221974217372,28.40226761200427,2.042231680730731,-20.0,494.0968933711429,-0.29325552558984846,0.06538938263690552,10.247893287364843,0.362825864244309,0.030210546191385634,-0.43433911753632776,2.5945100416992997,-2.4542026785041946,1.0,0.1016928106546402,0.024104090531468392,0.03154405578970909,0.02512659495429262,0.0013808964143635356,-0.006687540091943152,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.836322065153306,-1.6662726737585674,-24.077702612503966,11.8314688000392,0.06380368989905673,-3.148991022889047,0.52,0.52,0.18998980963683273,-0.07500690503600355,1.9500000000000002,0.65,0.0,28.40226761200427,2.042231680730731,-44.983914217713405,0.6564662098539856,0.6,1.0585129640338262,0.6728343614212848,0.55,1.6887983078829576,1.0,512.9586796388531,50.22540641145174,-611.012898633749,1.0,1.004155399903701,1.0,50.29325552558984,19.752106712635157,15.904599585941877,2.9346106173630946,26.15249287330672,5.722490703858035,2.5945100416992997,2.4542026785041946,2.5945100416992997,2.4542026785041946,5.722490703858035,26.15249287330672,2.5945100416992997,2.4542026785041946,0.0,0.0,0.0,0.0,
0.03,0.5994604017224368,0.00023181288868951433,-0.087918147128901,19.963779102012463,0.01702565773936073,-2.8695544109258897,28.392007363246805,2.243677158513562,-20.0,493.7399752952298,-0.4556240333051031,0.10655243541058042,10.387529400207104,0.4506697964611158,0.03517508479189458,-0.5373109674597277,2.3574452514333513,-1.7342026785041946,1.0,0.11286617815494537,0.02380839002609253,0.031019125133752823,0.02323151892464317,-0.00292279511857642,-0.006415563571766353,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.592910980632626,-1.7478787014973949,-26.699029642428727,10.931224089667555,-0.13494886452910487,-3.0187420500557374,0.52,0.52,0.23192731684776333,-0.08697482686125829,1.9500000000000002,0.65,0.0,28.392007363246805,2.243677158513562,-44.809564901396946,0.6567508991291374,0.6,1.0631494564946897,0.6763954593172773,0.55,2.0615761497578964,1.0,578.136496106293,49.66189543045964,-685.4720658825102,1.0,1.0037139669942756,1.0,50.4556240333051,19.612470599792896,15.84939509711155,2.8934475645894198,26.236924497318654,5.642222750949369,2.3574452514333513,-0.42459713602169913,2.3574452514333513,1.7342026785041946,5.642222750949369,26.236924497318654,2.3574452514333513,-0.42459713602169913,0.0,0.0,0.0,0.0,
0.036,0.7192224459410752,0.00034885439042184964,-0.1050827685884324,19.9569280414733,0.022122985037574386,-2.8527024257183977,28.38190370653821,2.4596085722733116,-20.0,493.38863052941457,-0.6518511483640917,0.15488830367645312,10.556027005902745,0.532002942545219,0.032837287564139075,-0.6357820409913253,2.3832443828364105,-1.0142026785041947,1.0,0.12234032154083252,0.023543845986127854,0.03049010969698429,0.02127267283450031,-0.00523446380730356,-0.006166291947179067,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.347514009349579,-1.8327406325684437,-28.917879224665388,10.002397256391209,-0.24150932785495943,-2.8993865573178645,0.52,0.52,0.2700922787571643,-0.09,1.9500000000000002,0.65,0.0,28.38190370653821,2.4596085722733116,-44.598503719847145,0.6570314647413894,0.6,1.0685281765942447,0.6807785433545965,0.55,2.400820255619238,1.0,617.8440637230374,35.26465252744189,-736.4435499554392,1.0,1.0,1.0,50.6518511483641,19.443972994097255,15.782935591246588,2.845111696323547,26.338962597149333,5.547967807830917,2.3832443828364105,-3.304184067172623,2.3832443828364105,1.0142026785041947,5.547967807830917,26.338962597149333,2.3832443828364105,-3.304184067172623,0.0,0.0,0.0,0.0,
0.041999999999999996,0.8389444511615438,0.0004984086745964953,-0.1221563337878494,19.950436409916552,0.027873371727917946,-2.8392362301934457,28.37194066983614,2.687123107448927,-20.0,493.04229814077996,-0.880735966784371,0.20878008379912763,10.751035090509333,0.6065975784747828,0.028067363591376356,-0.7302070640064392,2.4925792844853474,-0.2942026785041947,1.0,0.13173025846481323,0.023318303872942925,0.0299582090228796,0.019390381361156124,-0.007081684350236749,-0.0059238239337713605,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.094460763388655,-1.9260350346131236,-31.114258172720596,9.110945113288425,-0.3265076150062568,-2.783423065081852,0.52,0.52,0.3007838948451964,-0.09,1.9500000000000002,0.65,0.0,28.37194066983614,2.687123107448927,-44.35202004958746,0.6573083407656863,0.6,1.0744387848276962,0.6859653478557146,0.55,2.6736346208461903,1.0,636.7405114143946,19.101838280700896,-769.4933499374076,1.0,1.0,1.0,50.88073596678436,19.248964909490667,15.706947612218535,2.7912199162008724,26.45798270272787,5.442878836591702,2.4925792844853474,-6.051676681407364,2.4925792844853474,0.2942026785041947,5.442878836591702,26.45798270272787,2.4925792844853474,-6.051676681407364,0.0,0.0,0.0,0.0,
0.047999999999999994,0.9586286029518395,0.0006844542061018319,-0.13915897342969505,19.944313947798133,0.03429532595275994,-2.8290828300729625,28.362100268474844,2.9227828887360383,-20.0,492.7003481289003,-1.1409965293225626,0.2677015536514833,10.970205300444292,0.6747082064768537,0.022217410233231642,-0.8207712911038644,2.6357617859980342,0.4257973214958053,1.0,0.14133548736572266,0.023132246111631394,0.029425637796521187,0.01761227556440645,-0.008837029478673474,-0.005686862656098957,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-3.8323047676140716,-2.0289920478370154,-33.358257966261554,8.269728309734697,-0.40715684765153193,-2.6702290075314026,0.52,0.52,0.32232501825353016,-0.09,1.9500000000000002,0.65,0.0,28.36210026847484,2.9227828887360383,-44.071349892161905,0.6575820187610363,0.6,1.0807931722330657,0.6919361589066143,0.55,2.865111273364713,1.0,639.4741266149898,4.10888269889155,-788.5596128681525,1.0,1.0,1.0,51.140996529322564,19.02979469955571,15.623112894803441,2.7322984463485165,26.593318195247733,5.327981970379607,2.6357617859980342,-8.568805919906673,2.6357617859980342,-0.4257973214958053,5.327981970379607,26.593318195247733,2.6357617859980342,-8.568805919906673,0.0,0.0,0.0,0.0,
0.05399999999999999,1.0782771537474127,0.0009111396417230066,-0.15611069444159226,19.938573152616843,0.04142713956796859,-2.822274530651471,28.352364337278672,3.1632933986146337,-20.0,492.36214515219734,-1.4313531132866848,0.3314549678280099,11.211290041182584,0.7366843712482247,0.01572677447442847,-0.907628181284905,2.8098050886321095,1.1457973214958053,1.0,0.15101908147335052,0.02298266825556755,0.028894292190670967,0.015926936232426893,-0.010472071481286574,-0.005458693201354232,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-3.5614245482776266,-2.140910315326998,-35.61742317067404,7.473254926112262,-0.48215849578667413,-2.5613341613122,0.52,0.52,0.3343663872923251,-0.09,1.957566688661433,0.65,0.0,28.352364337278676,3.1632933986146323,-43.757708438789976,0.6578529969287286,0.6,1.0875370492563516,0.6986701841913361,0.55,2.972145664820668,1.0,629.9450570188897,-9.109095018757237,-796.7321312613524,1.0,1.0,1.0,51.43135311328669,18.788709958817414,15.533013577726495,2.66854503217199,26.74430361890908,5.223854862172839,2.8098050886321095,-10.0,2.8098050886321095,-1.1457973214958053,5.223854862172839,26.74430361890908,2.8098050886321095,-10.716365892165431,0.0,0.0,0.0,1.0,
