case,pitch_err_rms_deg,pitch_err_mean_abs_deg,pitch_err_final_mean_deg,pitch_settling_time_s,heading_err_rms_deg,heading_err_mean_abs_deg,heading_err_final_mean_deg,heading_settling_time_s,roll_err_rms_deg,roll_err_mean_abs_deg,roll_settling_time_s,max_abs_p_deg_s,max_abs_q_deg_s,max_abs_r_deg_s,r_rms_deg_s,q_rms_deg_s,p_rms_deg_s,deltaS_rms_deg,deltaD_rms_deg,deltaS_mean_abs_deg,deltaD_mean_abs_deg,deltaS_max_abs_deg,deltaD_max_abs_deg,deltaS_total_variation_deg,deltaD_total_variation_deg,deltaS_max_rate_deg_s,deltaD_max_rate_deg_s,deltaS_sat_frac,deltaD_sat_frac,ctrl_q_cmd_saturated_mean,ctrl_phi_cmd_saturated_mean,ctrl_deltaS_saturated_mean,ctrl_deltaD_saturated_mean,ctrl_K_PSI_mean,ctrl_K_PSI_min,ctrl_K_PSI_max,ctrl_K_PHI_mean,ctrl_K_PHI_min,ctrl_K_PHI_max,ctrl_K_P_mean,ctrl_K_P_min,ctrl_K_P_max,ctrl_K_R_mean,ctrl_K_R_min,ctrl_K_R_max,ctrl_K_THETA_mean,ctrl_K_THETA_min,ctrl_K_THETA_max,ctrl_K_Q_mean,ctrl_K_Q_min,ctrl_K_Q_max,ctrl_K_QD_mean,ctrl_K_QD_min,ctrl_K_QD_max,ctrl_vel_scale_mean,ctrl_vel_scale_min,ctrl_vel_scale_max,ctrl_aero_scale_mean,ctrl_aero_scale_min,ctrl_aero_scale_max,ctrl_roll_damp_scale_mean,ctrl_roll_damp_scale_min,ctrl_roll_damp_scale_max,ctrl_pitch_damp_scale_mean,ctrl_pitch_damp_scale_min,ctrl_pitch_damp_scale_max,ctrl_yaw_accel_damp_scale_mean,ctrl_yaw_accel_damp_scale_min,ctrl_yaw_accel_damp_scale_max,ctrl_roll_accel_damp_scale_mean,ctrl_roll_accel_damp_scale_min,ctrl_roll_accel_damp_scale_max,ctrl_pitch_accel_damp_scale_mean,ctrl_pitch_accel_damp_scale_min,ctrl_pitch_accel_damp_scale_max
sim_out_20cross_noSched,3.6487553908288493,3.114480014894101,2.93520743069822,,44.67907671056855,42.68169081032833,50.10289942801465,,3.040984203783214,1.3670687536412287,11.1540000000002,108.44453491672517,46.360513713607936,175.37887327500167,26.15768022785811,5.34407770999476,14.258419361417076,2.061636743657232,2.477698823651069,0.7861951466149998,1.1824346137592907,13.675419166407533,10.0,131.7295317765511,216.27765767790444,120.00000000000193,120.00000000000193,0.0,0.024678663239074552,0.0,0.1299057412167952,0.0,0.028449014567266496,0.8,0.8,0.8,0.8,0.8,0.8,0.14999999999999997,0.15,0.15,-0.019999999999999997,-0.02,-0.02,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0078799131394582,1.0,1.7375685932762086
sim_out_20cross_withSched2,3.7901626328636304,3.2026463311207007,2.9478629701162875,,43.99004056220294,41.70989281421025,50.0962219264155,,3.300114635256168,1.4516084948422898,11.220000000000203,75.04971937073381,27.982239107201462,185.26608841822065,28.837399900351258,3.6918176921810892,11.574394500989106,1.4295910216056962,2.6615043636513063,0.6331285804285254,1.280993628944695,7.804019877684424,10.0,102.60647813804152,219.46838078713913,120.00000000000003,120.00000000000429,0.0,0.02570694087403599,0.0,0.10025706940874037,0.0,0.028449014567266496,0.8014524076554438,0.52,0.8800000000000001,0.749085445291788,0.52,0.7872587980873992,0.13075213420741694,0.1131711807244096,0.2652394648921419,-0.017479830043638372,-0.0246281775334223,-0.0150894907632546,3.5601623882593763,1.95,3.78,0.9701540225647481,0.65,1.034246864211414,0.0,0.0,0.0,0.8078577974070411,0.7544745381627307,0.8209392511140791,1.0080200998995748,0.6,1.05,1.079862749814283,1.0,2.2,1.010505701635952,1.0,1.916507670592476,1.0,1.0,1.0,1.0,1.0,1.0,1.0013152015949152,1.0,1.2210564936194823
