case,pitch_err_rms_deg,pitch_err_mean_abs_deg,pitch_err_final_mean_deg,pitch_settling_time_s,heading_err_rms_deg,heading_err_mean_abs_deg,heading_err_final_mean_deg,heading_settling_time_s,roll_err_rms_deg,roll_err_mean_abs_deg,roll_settling_time_s,max_abs_p_deg_s,max_abs_q_deg_s,max_abs_r_deg_s,r_rms_deg_s,q_rms_deg_s,p_rms_deg_s,deltaS_rms_deg,deltaD_rms_deg,deltaS_mean_abs_deg,deltaD_mean_abs_deg,deltaS_max_abs_deg,deltaD_max_abs_deg,deltaS_total_variation_deg,deltaD_total_variation_deg,deltaS_max_rate_deg_s,deltaD_max_rate_deg_s,deltaS_sat_frac,deltaD_sat_frac,ctrl_q_cmd_saturated_mean,ctrl_phi_cmd_saturated_mean,ctrl_deltaS_saturated_mean,ctrl_deltaD_saturated_mean,ctrl_K_PSI_mean,ctrl_K_PSI_min,ctrl_K_PSI_max,ctrl_K_PHI_mean,ctrl_K_PHI_min,ctrl_K_PHI_max,ctrl_K_P_mean,ctrl_K_P_min,ctrl_K_P_max,ctrl_K_R_mean,ctrl_K_R_min,ctrl_K_R_max,ctrl_K_THETA_mean,ctrl_K_THETA_min,ctrl_K_THETA_max,ctrl_K_Q_mean,ctrl_K_Q_min,ctrl_K_Q_max,ctrl_K_QD_mean,ctrl_K_QD_min,ctrl_K_QD_max,ctrl_vel_scale_mean,ctrl_vel_scale_min,ctrl_vel_scale_max,ctrl_aero_scale_mean,ctrl_aero_scale_min,ctrl_aero_scale_max,ctrl_roll_damp_scale_mean,ctrl_roll_damp_scale_min,ctrl_roll_damp_scale_max,ctrl_pitch_damp_scale_mean,ctrl_pitch_damp_scale_min,ctrl_pitch_damp_scale_max,ctrl_yaw_accel_damp_scale_mean,ctrl_yaw_accel_damp_scale_min,ctrl_yaw_accel_damp_scale_max,ctrl_roll_accel_damp_scale_mean,ctrl_roll_accel_damp_scale_min,ctrl_roll_accel_damp_scale_max,ctrl_pitch_accel_damp_scale_mean,ctrl_pitch_accel_damp_scale_min,ctrl_pitch_accel_damp_scale_max
sim_out_20cross_noSched,3.6487553908288493,3.114480014894101,2.93520743069822,,44.67907671056855,42.68169081032833,50.10289942801465,,3.040984203783214,1.3670687536412287,11.1540000000002,108.44453491672517,46.360513713607936,175.37887327500167,26.15768022785811,5.34407770999476,14.258419361417076,2.061636743657232,2.477698823651069,0.7861951466149998,1.1824346137592907,13.675419166407533,10.0,131.7295317765511,216.27765767790444,120.00000000000193,120.00000000000193,0.0,0.024678663239074552,0.0,0.1299057412167952,0.0,0.028449014567266496,0.8,0.8,0.8,0.8,0.8,0.8,0.14999999999999997,0.15,0.15,-0.019999999999999997,-0.02,-0.02,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0078799131394582,1.0,1.7375685932762086
sim_out_20cross_withSched3,3.769679871825314,3.2144680175154585,2.9563042462611504,,43.855959942792154,41.559759276315575,50.07278952903256,,3.6098165440701018,1.528791502539092,12.390000000000247,70.18903584341815,27.445792308813786,187.25063610852848,29.044001372218638,3.7500769324132928,10.963408341093977,1.3789437947473182,2.782274175798477,0.6361158903606386,1.3942847084237895,6.734652042627575,10.0,105.44016908374691,238.89293844212094,120.00000000000003,120.00000000000429,0.0,0.02724935732647815,0.0,0.10676949443016281,0.0,0.03221936589545844,0.7985500697868536,0.52,0.8800000000000001,0.9187664794079331,0.52,0.966,0.162796680058306,0.15,0.5138055692577014,-0.021728149420292782,-0.03,-0.02,3.551968624163515,1.95,3.78,1.183989541387838,0.65,1.26,0.0,0.0,0.0,1.0,1.0,1.0,1.006788136880991,0.6,1.05,1.0730738751519011,1.0,2.2,1.0104174559994024,1.0,1.886890013383787,1.0,1.0,1.0,1.0076952635603493,1.0,1.6,1.0012594424983787,1.0,1.2427376478756211
