t,x,y,z,vx,vy,vz,V,alpha_deg,beta_deg,qbar,yaw_deg,pitch_deg,roll_deg,p,q,r,deltaS_deg,deltaD_deg,throttle,CL,CD,CY,Cl,Cm,Cn,T_N,Ftx_b,Fty_b,Ftz_b,Lthr_b,Mthr_b,Nthr_b,Ftotx_b,Ftoty_b,Ftotz_b,Ltot_b,Mtot_b,Ntot_b,mpc_alpha_cmd_deg,mpc_beta_cmd_deg,mpc_V_ctrl,mpc_alpha_ctrl_deg,mpc_beta_ctrl_deg,mpc_control_update,mpc_horizon,mpc_num_candidates,mpc_pred_dt,mpc_control_period_s,mpc_Q_heading,mpc_Q_pitch,mpc_Q_roll,mpc_Q_alpha,mpc_Q_beta,mpc_deltaS_raw_cmd_deg,mpc_deltaD_raw_cmd_deg,mpc_filter_active,mpc_filter_steady,mpc_filter_alpha,mpc_filter_tau_s,mpc_p_deg_s,mpc_q_deg_s,mpc_r_deg_s,mpc_V,mpc_alpha_deg,mpc_beta_deg,mpc_yaw_cmd_deg,mpc_pitch_cmd_deg,mpc_roll_cmd_deg,mpc_heading_err_deg,mpc_pitch_err_deg,mpc_roll_err_deg,mpc_best_cost,mpc_reused,mpc_deltaS_cmd_deg,mpc_deltaD_cmd_deg,psi_cmd_deg,theta_cmd_deg,roll_cmd_deg,hdg_err_deg,pitch_err_deg,roll_err_deg,p_deg_s,q_deg_s,r_deg_s,altitude_m,LD
6.000000000000005,76.1603611910312,77.3894146123798,7.460102339792116,11.586213048060761,20.457518375151853,2.7587790129376555,19.332639568969505,7.39885514978927,-9.80372895846612,228.92245853100732,62.08647591103891,6.155075627692036,-6.316326620765259,0.2399605929285949,-0.13490703640518065,-0.6935937412026112,10.290006558783597,8.045173831707217,1.0,0.4178675711154938,0.031055744861364365,0.008533170446753502,-0.0036001735202683058,-0.0078207371545699,-0.0013090764636250404,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.2281057585587964,-1.3330792450944609,-45.643038070643506,-0.7854250264483433,-0.16742051048842296,-0.2855921833425893,,0.0,19.332639568969505,7.39885514978927,-9.803728958466118,1.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,8.763576677721177,5.485577603092202,1.0,0.0,0.4285714285714285,0.08,13.748729224265274,-7.7296038126346005,-39.739994067598694,19.332639568969505,7.39885514978927,-9.803728958466118,50.0,3.0,-5.438914159967513,-12.086475911038917,-3.155075627692036,0.8774124607977569,1017.8378153823859,0,10.290006558783597,8.045173831707217,50.0,3.0,0.0,-12.086475911038917,-3.155075627692036,6.316326620765267,13.748729224265274,-7.7296038126346005,-39.739994067598694,-7.460102339792116,13.45540327501054
6.006000000000006,76.22990635428772,77.51215179604516,7.476626812516769,11.595477820309963,20.4548927739248,2.749478157826024,19.335732053477358,7.3295669333138775,-9.578660635889431,228.99570210187144,61.85151174073011,6.082227116689608,-6.259944859503594,0.2336221554376077,-0.13718923132274063,-0.7038152092345678,10.290006558783597,8.045173831707217,1.0,0.4139779210090637,0.030881846447587014,0.008232716470956802,-0.004091708275206582,-0.006039862582863468,-0.001300349581864182,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.1557387469156915,-1.278022150237257,-45.236855842384315,-0.8929453796409511,-0.12933824377448108,-0.2837790655994507,,0.0,19.335732053477358,7.3295669333138775,-9.578660635889435,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,10.290006558783597,8.045173831707217,1.0,0.0,0.4285714285714285,0.08,13.385563507324218,-7.860363949436994,-40.325641046257694,19.335732053477358,7.3295669333138775,-9.578660635889435,50.0,3.0,-5.333180283328547,-11.851511740730103,-3.082227116689608,0.92676457617506,,1,10.290006558783597,8.045173831707217,50.0,3.0,0.0,-11.851511740730103,-3.082227116689608,6.259944859503605,13.385563507324218,-7.860363949436994,-40.325641046257694,-7.476626812516769,13.405219202539307
6.012000000000006,76.29950656665315,77.63487352504846,7.49309727508686,11.604563557040063,20.45236679589092,2.7407754720873476,19.338828383440937,7.261095128140812,-9.350074960071073,229.06904848706077,61.613061108139256,6.0087525299788895,-6.20594832601307,0.22648687213316962,-0.1376820487561465,-0.7139580977413715,10.290006558783597,8.045173831707217,1.0,0.41010135412216187,0.030709099148511887,0.007925360463559628,-0.004569811391749975,-0.0043391069476354524,-0.0012903582962943878,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.084611835653707,-1.2229140879221307,-44.831698702996356,-0.9976026369516433,-0.09294784748996945,-0.28168883322398186,,0.0,19.338828383440937,7.26109512814081,-9.350074960071074,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,10.290006558783597,8.045173831707217,1.0,0.0,0.4285714285714285,0.08,12.976741888349755,-7.888600308441621,-40.9067857497693,19.338828383440937,7.26109512814081,-9.350074960071074,50.0,3.0,-5.225877498662662,-11.613061108139249,-3.0087525299788895,0.9800708273504029,,1,10.290006558783597,8.045173831707217,50.0,3.0,0.0,-11.613061108139249,-3.0087525299788895,6.205948326013072,12.976741888349755,-7.888600308441621,-40.9067857497693,-7.49309727508686,13.35439219948706
6.018000000000006,76.36916076928235,77.75758039586266,7.50951730721305,11.613475516628533,20.449939889272347,2.732666816563944,19.341930018008885,7.193991570397575,-9.118037640161537,229.14253230320134,61.371092697455076,5.935243985845053,-6.154600083149166,0.2185774128361922,-0.13649755517807793,-0.7240011352152673,10.290006558783597,8.045173831707217,1.0,0.4062759280204773,0.03053909180045128,0.007611093111336231,-0.005033741414498339,-0.002727710456420347,-0.0012790003678182344,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.015444974683387,-1.167871046947648,-44.43170306057189,-1.0992323747077986,-0.058448927586044475,-0.27929893409296214,,0.0,19.341930018008885,7.193991570397575,-9.118037640161539,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,10.290006558783597,8.045173831707217,1.0,0.0,0.4285714285714285,0.08,12.523563252402438,-7.820733825557942,-41.48220941051526,19.341930018008885,7.193991570397575,-9.118037640161539,50.0,3.0,-5.116991713854787,-11.371092697455083,-2.9352439858450534,1.0376083692943894,,1,10.290006558783597,8.045173831707217,50.0,3.0,0.0,-11.371092697455083,-2.9352439858450534,6.154600083149177,12.523563252402438,-7.820733825557942,-41.48220941051526,-7.50951730721305,13.303471192763949
6.024000000000006,76.43886793723446,77.88027299940686,7.525890445583874,11.622219724961205,20.447610767557464,2.7251420760299463,19.345038143970246,7.128754499431558,-8.882620770387165,229.21618173489406,61.12558841683729,5.862252903477959,-6.106156102106386,0.20991753927471435,-0.1337573639541412,-0.7339239500650322,10.290006558783597,8.045173831707217,1.0,0.4025364816188812,0.030373187859654427,0.00728997029364109,-0.0054829113306838675,-0.0012134006661976109,-0.0012662011048216243,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.948869853847498,-1.1129891026477856,-44.040663458973924,-1.1977037160098571,-0.026008905292769273,-0.2765927947755984,,0.0,19.345038143970246,7.128754499431558,-8.882620770387161,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,10.290006558783597,8.045173831707217,1.0,0.0,0.4285714285714285,0.08,12.027389046212832,-7.66373243336758,-42.05074482229652,19.345038143970246,7.128754499431558,-8.882620770387161,50.0,3.0,-5.006514787576774,-11.125588416837275,-2.862252903477959,1.099641314529606,,1,10.290006558783597,8.045173831707217,50.0,3.0,0.0,-11.125588416837275,-2.862252903477959,6.106156102106382,12.027389046212832,-7.66373243336758,-42.05074482229652,-7.525890445583874,13.253020508709326
6.0300000000000065,76.50862708372922,78.00295191683375,7.542220149679334,11.630802857156276,20.445377473083116,2.7181857290124656,19.348153687869424,7.065827432017455,-8.64390251300179,229.2900188167668,60.87654304534436,5.790286924546135,-6.060864997422405,0.20053182190458257,-0.1295908838523833,-0.7437073663595661,10.290006558783597,8.045173831707217,1.0,0.39891403913497925,0.03021252912759781,0.0069620949216187,-0.005916909828142846,0.00019737642148402647,-0.0012519097822905052,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.88542591116633,-1.058343311026439,-43.661966825076604,-1.292924012637882,0.004232071448351045,-0.273559047913985,,0.0,19.348153687869424,7.065827432017455,-8.643902513001791,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,10.290006558783597,8.045173831707217,1.0,0.0,0.4285714285714285,0.08,11.489627053201655,-7.425010708111613,-42.611293285192836,19.348153687869424,7.065827432017455,-8.643902513001791,50.0,3.0,-4.894444370404964,-10.876543045344363,-2.790286924546135,1.1664206270174304,,1,10.290006558783597,8.045173831707217,50.0,3.0,0.0,-10.876543045344363,-2.790286924546135,6.060864997422414,11.489627053201655,-7.425010708111613,-42.611293285192836,-7.542220149679334,13.203596344093846
6.036000000000007,76.5784372637253,78.1256177157158,7.558509771059306,11.639232134762517,20.443237446389613,2.71177741056961,19.351277337546893,7.005598530305735,-8.401966715356536,229.3640599392268,60.62396371578078,5.719807389608509,-6.018967847227483,0.19044537529217537,-0.1241337777449284,-0.7533336530997576,10.290006558783597,8.045173831707217,1.0,0.39543619751930237,0.030058078591823578,0.006627613212913275,-0.006335492131290394,0.0014997423596420506,-0.0012360987525986769,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.825565759173267,-1.0039898007882888,-43.29863376151315,-1.3848368896893375,0.032167298999305156,-0.2701913468478996,,0.0,19.351277337546893,7.005598530305735,-8.40196671535654,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,10.290006558783597,8.045173831707217,1.0,0.0,0.4285714285714285,0.08,10.911716232026695,-7.112341559799383,-43.16283888778856,19.351277337546893,7.005598530305735,-8.40196671535654,50.0,3.0,-4.780783672101349,-10.623963715780775,-2.7198073896085093,1.238184175126122,,1,10.290006558783597,8.045173831707217,50.0,3.0,0.0,-10.623963715780775,-2.7198073896085093,6.018967847227486,10.911716232026695,-7.112341559799383,-43.16283888778856,-7.558509771059306,13.155737693322461
6.042000000000007,76.6482975769121,78.24827094661401,7.57476252591395,11.64751523033129,20.44118758801129,2.7058924658920938,19.354409558091834,6.948400427216706,-8.156902464713383,229.4383162221934,60.36786925414567,5.651227336977653,-5.980698082158265,0.17968361728684196,-0.11752646556053037,-0.7627867723301012,10.290006558783597,8.045173831707217,1.0,0.39212706685066223,0.029910614838004113,0.006286723539233208,-0.006738517303832775,0.0026901447088634994,-0.0012187655834721544,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.769660037876883,-0.9499691187378143,-42.953310737044895,-1.4734085830163075,0.05771838351132164,-0.26648884174436394,,0.0,19.354409558091834,6.948400427216706,-8.156902464713383,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,10.290006558783597,8.045173831707217,1.0,0.0,0.4285714285714285,0.08,10.295112918179964,-6.733770457708011,-43.7044627229212,19.354409558091834,6.948400427216706,-8.156902464713383,50.0,3.0,-4.665541164365547,-10.36786925414566,-2.6512273369776533,1.3151569177927058,,1,10.290006558783597,8.045173831707217,50.0,3.0,0.0,-10.36786925414566,-2.6512273369776533,5.980698082158256,10.295112918179964,-6.733770457708011,-43.7044627229212,-7.57476252591395,13.1099634352026
6.048000000000007,76.71820717013527,78.3709121400361,7.5909814711702275,11.655660176952079,20.43922432301467,2.7005025521831088,19.357550611649437,6.8945107058344535,-7.908803591533015,229.51279398057383,60.10828940621387,5.584910049242578,-5.946281435303399,0.1682720543757889,-0.1099124929471839,-0.7720524798262353,10.290006558783597,8.045173831707217,1.0,0.3890070915222168,0.029770737637877465,0.005939661059528589,-0.0071260094916571325,0.00376622673537379,-0.0011999284881174352,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.718000375704992,-0.8963065881045287,-42.62824949272211,-1.5586413619892883,0.08083248535832055,-0.2624551897101366,,0.0,19.357550611649437,6.8945107058344535,-7.908803591533017,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,10.290006558783597,8.045173831707217,1.0,0.0,0.4285714285714285,0.08,9.6412785257286,-6.297521961635065,-44.23534865665241,19.357550611649437,6.8945107058344535,-7.908803591533017,50.0,3.0,-4.548730232796248,-10.108289406213885,-2.584910049242578,1.3975512025071453,,1,10.290006558783597,8.045173831707217,50.0,3.0,0.0,-10.108289406213885,-2.584910049242578,5.946281435303405,9.6412785257286,-6.297521961635065,-44.23534865665241,-7.5909814711702275,13.066760261501921
6.054000000000007,76.78816523931444,78.4935418037626,7.6071694840749045,11.663675285893607,20.43734366037716,2.695576222217241,19.360700574727826,6.84415279296158,-7.657768139967564,229.58749513086318,59.845263986469675,5.521168108525081,-5.915935944254281,0.15623606594980077,-0.10143716909258116,-0.7811184578610707,10.290006558783597,8.045173831707217,1.0,0.38609322905540466,0.029638864223957062,0.005586689338088036,-0.007498070603066988,0.004726906884961087,-0.0011796246561617465,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.670807920557298,-0.8430141906744183,-42.32532515398374,-1.6405544754131023,0.1014840632772645,-0.25809819771265036,,0.0,19.360700574727826,6.84415279296158,-7.657768139967565,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,10.290006558783597,8.045173831707217,1.0,0.0,0.4285714285714285,0.08,8.951667186651173,-5.811921674759779,-44.75479093520679,19.360700574727826,6.84415279296158,-7.657768139967565,50.0,3.0,-4.430368793911348,-9.84526398646966,-2.5211681085250808,1.4855671503429448,,1,10.290006558783597,8.045173831707217,50.0,3.0,0.0,-9.84526398646966,-2.5211681085250808,5.915935944254272,8.951667186651173,-5.811921674759779,-44.75479093520679,-7.6071694840749045,13.026586516204151
6.060000000000008,76.85817103089016,78.61616042052118,7.623329245319342,11.671569073467055,20.43554124832096,2.6910795027084427,19.363859355624182,6.7974972900293515,-7.40389781231395,229.66241760094144,59.57884196600837,5.460262942386912,-5.889871990592166,0.14360073270040627,-0.09224615077346202,-0.789974357158702,9.155000668513212,6.602767901940626,1.0,0.3914291262626648,0.029254477595090866,0.006216149777173996,-0.004154305204231741,-0.0038779045491137256,-0.0009618149184476464,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.744579853437353,-0.9143662428284687,-42.91538696433245,-0.9092456511532008,-0.08328362456893466,-0.21051078070093784,,0.0,19.363859355624182,6.7974972900293515,-7.403897812313954,1.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,7.641659481486031,4.679559995585171,1.0,0.0,0.4285714285714285,0.08,8.227715918719548,-5.285315115646828,-45.26219658875394,19.363859355624182,6.7974972900293515,-7.403897812313954,50.0,3.0,-4.310478884703772,-9.578841966008383,-2.460262942386912,1.5793931058883857,645.3702202860791,0,9.155000668513212,6.602767901940626,50.0,3.0,0.0,-9.578841966008383,-2.460262942386912,5.889871990592155,8.227715918719548,-5.285315115646828,-45.26219658875394,-7.623329245319342,13.380144116070277
6.066000000000008,76.9282247402026,78.73876809677601,7.639459404363758,11.679647830934636,20.433696351433458,2.685711630559289,19.36706887898091,6.749240040061946,-7.147952517438408,229.7385561399544,59.30949720101156,5.400732101743795,-5.867217889148648,0.13636361358862892,-0.09231441297664898,-0.7972205768793297,9.155000668513212,6.602767901940626,1.0,0.3886291980743408,0.029122695450782776,0.005853868089616299,-0.004619090809206554,-0.0026764671065440384,-0.0009437408123261379,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.700270273935478,-0.8606278943592982,-42.62492173210858,-1.0113076402866843,-0.05750006928627613,-0.20662340996922932,,0.0,19.36706887898091,6.749240040061946,-7.147952517438408,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,9.155000668513212,6.602767901940626,1.0,0.0,0.4285714285714285,0.08,7.813059537781239,-5.289226251789706,-45.67737439617037,19.36706887898091,6.749240040061946,-7.147952517438408,50.0,3.0,-4.189273740455206,-9.309497201011567,-2.4007321017437953,1.6779441486934559,,1,9.155000668513212,6.602767901940626,50.0,3.0,0.0,-9.309497201011567,-2.4007321017437953,5.867217889148662,7.813059537781239,-5.289226251789706,-45.67737439617037,-7.639459404363758,13.344547682103205
6.072000000000008,76.99832657419704,78.86136492223058,7.655558639142953,11.687611302938352,20.431924155782927,2.680770559713857,19.370286256877627,6.702078643927485,-6.88959967901223,229.81489367494666,59.0376760900534,5.341216264009241,-5.847134988852232,0.12837332686769176,-0.0912888370726807,-0.8043152743123168,9.155000668513212,6.602767901940626,1.0,0.38586539030075073,0.02899236058175564,0.005486382637172937,-0.005068409385040629,-0.0015463158830891525,-0.0009244249151870791,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.657032294992004,-0.8068215097836733,-42.33815191496356,-1.1100505536197758,-0.0332314244785773,-0.20246162275526322,,0.0,19.370286256877623,6.702078643927486,-6.889599679012232,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,9.155000668513212,6.602767901940626,1.0,0.0,0.4285714285714285,0.08,7.355249831572114,-5.230465080922009,-46.08387061600283,19.370286256877623,6.702078643927486,-6.889599679012232,50.0,3.0,-4.066954240524028,-9.037676090053395,-2.3412162640092413,1.7801807483282062,,1,9.155000668513212,6.602767901940626,50.0,3.0,0.0,-9.037676090053395,-2.3412162640092413,5.847134988852218,7.355249831572114,-5.230465080922009,-46.08387061600283,-7.655558639142953,13.309209135028789
6.078000000000008,77.06847585375151,78.98395132969402,7.671629490873542,11.695463772299508,20.43022344328462,2.6762491019654275,19.373512361127748,6.656340203322234,-6.628927106226413,229.89145098914642,58.76339925449489,5.282066946387929,-5.8298717109089715,0.11965528677543737,-0.08927019569076768,-0.8112448896917851,9.155000668513212,6.602767901940626,1.0,0.3831615149974823,0.02886444901406765,0.005113864317536354,-0.005502127387289946,-0.0004917834509916732,-0.0009038419348766396,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.615260091323425,-0.7530033007836696,-42.05768201589343,-1.20544212230742,-0.0105722957104525,-0.19801961378156774,,0.0,19.373512361127748,6.656340203322234,-6.62892710622641,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,9.155000668513212,6.602767901940626,1.0,0.0,0.4285714285714285,0.08,6.855742928660095,-5.114805449387936,-46.48090833089531,19.373512361127748,6.656340203322234,-6.62892710622641,50.0,3.0,-3.9435296645226985,-8.763399254494885,-2.2820669463879293,1.886342046386261,,1,9.155000668513212,6.602767901940626,50.0,3.0,0.0,-8.763399254494885,-2.2820669463879293,5.829871710908975,6.855742928660095,-5.114805449387936,-46.48090833089531,-7.671629490873542,13.274513392261223
6.0840000000000085,77.13867192691526,79.10652774318376,7.687674446284202,11.703210003358558,20.428592509682186,2.67213635114435,19.376747882115378,6.612309938732909,-6.366026665624994,229.96824457332596,58.486695819111084,5.223599409781165,-5.815668624492392,0.11023505469532752,-0.08636322607554206,-0.8179967742602846,9.155000668513212,6.602767901940626,1.0,0.3805391490459442,0.028739748646616936,0.004736518487334251,-0.005920197435633134,0.00048372260468824285,-0.0008819971522326948,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.575298687958235,-0.6992196987855208,-41.78587618178669,-1.297468913445455,0.010402478413367533,-0.19329826398719696,,0.0,19.376747882115378,6.612309938732909,-6.366026665624996,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,9.155000668513212,6.602767901940626,1.0,0.0,0.4285714285714285,0.08,6.316003388436056,-4.94824835926274,-46.86776282042984,19.376747882115378,6.612309938732909,-6.366026665624996,50.0,3.0,-3.8190131185999845,-8.486695819111077,-2.2235994097811647,1.99665550589242,,1,9.155000668513212,6.602767901940626,50.0,3.0,0.0,-8.486695819111077,-2.2235994097811647,5.815668624492389,6.316003388436056,-4.94824835926274,-46.86776282042984,-7.687674446284202,13.240865594373906
6.090000000000009,77.20891417161292,79.22909457513342,7.703695916523007,11.710855176058832,20.427029204188937,2.668418111739819,19.37999333832765,6.570231264052638,-6.100993989569488,230.04528684859477,58.207603041793334,5.1660914581357575,-5.804758368851441,0.1001381639167776,-0.08267544448059154,-0.8245593561059323,9.155000668513212,6.602767901940626,1.0,0.37801626324653625,0.028618971009850502,0.004354584496468306,-0.00632269339963467,0.0013780469565403603,-0.0008589091422733606,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.537417505745566,-0.6455055018452186,-41.524709631229804,-1.3861440433862646,0.02964489569101021,-0.18830136401063138,,0.0,19.37999333832765,6.570231264052638,-6.100993989569486,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,9.155000668513212,6.602767901940626,1.0,0.0,0.4285714285714285,0.08,5.737494160620585,-4.7369540381060515,-47.24377106289463,19.37999333832765,6.570231264052638,-6.100993989569486,50.0,3.0,-3.6934213688070003,-8.207603041793334,-2.1660914581357575,2.1113370000444434,,1,9.155000668513212,6.602767901940626,50.0,3.0,0.0,-8.207603041793334,-2.1660914581357575,5.804758368851452,5.737494160620585,-4.7369540381060515,-47.24377106289463,-7.703695916523007,13.208590312923025
6.096000000000009,77.27920199792013,79.35165222385479,7.71969621897994,11.718404819963341,20.425530978265872,2.665077388811644,19.383249093459245,6.530306440713839,-5.833928138644181,230.1225865691918,57.92616586360787,5.10978266091592,-5.797365630595914,0.08938994252557185,-0.07831597081915057,-0.8309222635717,9.155000668513212,6.602767901940626,1.0,0.3756086826324463,0.02850266744673252,0.003968330100178719,-0.006709768035178313,0.002189865378567516,-0.000834617421102423,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.501840975301714,-0.5918881176678197,-41.27592572504207,-1.4714979242843949,0.047124769041417755,-0.18303729671202743,,0.0,19.38324909345925,6.530306440713838,-5.833928138644178,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,9.155000668513212,6.602767901940626,1.0,0.0,0.4285714285714285,0.08,5.121666437632266,-4.48717459640704,-47.6083388061154,19.38324909345925,6.530306440713838,-5.833928138644178,50.0,3.0,-3.5667746386235453,-7.926165863607878,-2.1097826609159203,2.2305909919723774,,1,9.155000668513212,6.602767901940626,50.0,3.0,0.0,-7.926165863607878,-2.1097826609159203,5.79736563059592,5.121666437632266,-4.48717459640704,-47.6083388061154,-7.71969621897994,13.178018630516112
6.102000000000009,77.3495348499874,79.4742010712627,7.735677561810816,11.725864752732498,20.424094920709994,2.6620948510022506,19.38651536285389,6.492697504918034,-5.564931239508871,230.20014897242905,57.64243638909742,5.054873954086633,-5.793707159063513,0.07801539867282035,-0.07339444022428777,-0.8370764268276721,9.155000668513212,6.602767901940626,1.0,0.3733290433883667,0.028391294305324555,0.003578051459044218,-0.007081649483933505,0.0029188028285204496,-0.0008091855590590588,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.468731781595736,-0.5383869457554262,-41.04092241422305,-1.5535775181619331,0.06283229589960593,-0.17751972833837212,,0.0,19.38651536285389,6.492697504918033,-5.564931239508872,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,9.155000668513212,6.602767901940626,1.0,0.0,0.4285714285714285,0.08,4.469953080983131,-4.205191664576892,-47.96094638711709,19.38651536285389,6.492697504918033,-5.564931239508872,50.0,3.0,-3.4390963750938357,-7.642436389097412,-2.0548739540866334,2.35461078396969,,1,9.155000668513212,6.602767901940626,50.0,3.0,0.0,-7.642436389097412,-2.0548739540866334,5.793707159063501,4.469953080983131,-4.205191664576892,-47.96094638711709,-7.735677561810816,13.149419655670714
6.108000000000009,77.41991220760455,79.59674148082688,7.751642031311137,11.733241028128948,20.422717801095434,2.6594492860065566,19.38979223089327,6.457527513943699,-5.294108090260691,230.27797618879055,57.356473319357235,5.0015276070517745,-5.793991812819791,0.06603909239916439,-0.06802003151725763,-0.8430141342082442,9.155000668513212,6.602767901940626,1.0,0.3711872100830078,0.02828517009794712,0.00318406755104661,-0.007438637992930222,0.00356547331927093,-0.0007826806752553793,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.43820413510586,-0.48501545718112676,-40.82079635339859,-1.6324456409902064,0.07677894942191349,-0.17176311817059015,,0.0,19.38979223089327,6.457527513943701,-5.2941080902606945,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,9.155000668513212,6.602767901940626,1.0,0.0,0.4285714285714285,0.08,3.7837612773465934,-3.897260728285704,-48.30115196000755,19.38979223089327,6.457527513943701,-5.2941080902606945,50.0,3.0,-3.310412993710756,-7.356473319357235,-2.0015276070517745,2.4835788191090273,,1,9.155000668513212,6.602767901940626,50.0,3.0,0.0,-7.356473319357235,-2.0015276070517745,5.793991812819797,3.7837612773465934,-3.897260728285704,-48.30115196000755,-7.751642031311137,13.12303262796881
6.11400000000001,77.49033358745716,79.71927379576,7.767591582001757,11.740539881892305,20.421396103111466,2.6571180569527377,19.3930796581703,6.424882118374388,-5.0215657560673,230.35606740973495,57.06834135936655,4.949867535836933,-5.79842063936023,0.05348500535315388,-0.06230044919351389,-0.8487290418279411,9.155000668513212,6.602767901940626,1.0,0.36919015645980835,0.02818458353459835,0.002786697819828987,-0.007781106789390126,0.004131272474940021,-0.0007551890347202777,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.410314128298395,-0.4317790499022398,-40.616330452480646,-1.7081811775744404,0.08899304473362189,-0.16578614450822846,,0.0,19.3930796581703,6.424882118374388,-5.021565756067299,0.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,9.155000668513212,6.602767901940626,1.0,0.0,0.4285714285714285,0.08,3.0644650739703327,-3.5695528005575596,-48.62859204692334,19.3930796581703,6.424882118374388,-5.021565756067299,50.0,3.0,-3.180753611714944,-7.068341359366542,-1.9498675358369333,2.6176670276452967,,1,9.155000668513212,6.602767901940626,50.0,3.0,0.0,-7.068341359366542,-1.9498675358369333,5.7984206393602165,3.0644650739703327,-3.5695528005575596,-48.62859204692334,-7.767591582001757,13.099010528454471
6.12000000000001,77.56079854408048,79.84179833741665,7.7835280294125875,11.747767690105547,20.420126063302313,2.655077531019573,19.396377498916387,6.394811373034944,-4.747413160699206,230.4344192992878,56.77811061165954,4.899979960935153,-5.807186981998393,0.040376462880846085,-0.05634094564516421,-0.8542161579461532,8.463978604060475,3.5170536162263413,1.0,0.3721473217010498,0.02779383597254753,0.004505762830376625,-0.00039986756171113305,-0.0008672403370565932,-0.0004358515563282557,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.456228422680423,-0.6181605443340383,-40.94876343019894,-0.08781251665868929,-0.018687852120306808,-0.09571474586988239,,0.0,19.396377498916387,6.394811373034944,-4.747413160699205,1.0,3.0,35.0,0.06,0.06,4.0,3.0,0.8,0.2,0.35,7.5426158514568264,-0.597232098059373,1.0,0.0,0.4285714285714285,0.08,2.31340091473911,-3.2280983992438843,-48.9429806421951,19.396377498916387,6.394811373034944,-4.747413160699205,50.0,3.0,-3.050149775246794,-6.778110611659542,-1.8999799609351529,2.7570372067515905,514.5236468295036,0,8.463978604060475,3.5170536162263413,50.0,3.0,0.0,-6.778110611659542,-1.8999799609351529,5.807186981998399,2.31340091473911,-3.2280983992438843,-48.9429806421951,-7.7835280294125875,13.389563141576657
