t,x,y,z,vx,vy,vz,V,alpha_deg,beta_deg,qbar,yaw_deg,pitch_deg,roll_deg,p,q,r,deltaS_deg,deltaD_deg,throttle,CL,CD,CY,Cl,Cm,Cn,T_N,Ftx_b,Fty_b,Ftz_b,Lthr_b,Mthr_b,Nthr_b,Ftotx_b,Ftoty_b,Ftotz_b,Ltot_b,Mtot_b,Ntot_b,mpc_yaw_cmd_deg_x,mpc_pitch_cmd_deg_x,mpc_roll_cmd_deg_x,mpc_alpha_cmd_deg,mpc_beta_cmd_deg,mpc_heading_err_deg_x,mpc_pitch_err_deg_x,mpc_roll_err_deg_x,mpc_V_ctrl,mpc_alpha_ctrl_deg,mpc_beta_ctrl_deg,mpc_best_cost_x,mpc_reused_x,mpc_deltaS_cmd_deg_x,mpc_deltaD_cmd_deg_x,mpc_control_update,mpc_horizon,mpc_num_candidates,mpc_pred_dt,mpc_control_period_s,mpc_Q_heading,mpc_Q_pitch,mpc_Q_roll,mpc_Q_alpha,mpc_Q_beta,mpc_best_cost_y,mpc_reused_y,mpc_deltaS_cmd_deg_y,mpc_deltaD_cmd_deg_y,mpc_heading_err_deg_y,mpc_pitch_err_deg_y,mpc_roll_err_deg_y,mpc_p_deg_s,mpc_q_deg_s,mpc_r_deg_s,mpc_V,mpc_alpha_deg,mpc_beta_deg,mpc_yaw_cmd_deg_y,mpc_pitch_cmd_deg_y,mpc_roll_cmd_deg_y,psi_cmd_deg,theta_cmd_deg,roll_cmd_deg,hdg_err_deg,pitch_err_deg,roll_err_deg,p_deg_s,q_deg_s,r_deg_s,altitude_m,LD
7.926000000000078,134.69724391079484,96.7118496497446,17.606090721921582,14.508085637968538,21.734230044152994,2.5772749504695236,22.155185632661745,4.445710311459823,-0.9503325946063597,300.64700338084214,49.99013303123074,2.9600202973787297,-0.46639683528213793,0.04378257631541872,0.020169681715450895,-0.018371189053348853,4.163393987352071,0.8353692273201652,1.0,0.2728802263736725,0.02295362775504589,0.0007642367272637784,-0.0012546347513847059,0.002503515330138569,-0.00012466078330023475,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.7496120720818227,-0.10533244702308686,-39.22962450873843,-0.35947367595923957,0.07038493356117176,-0.035717383064222875,50.0,3.0,0.0,,0.0,0.009866968769244977,0.03997970262127026,0.4663968352821257,22.15518563266174,4.445710311459824,-0.95033259460636,,1.0,4.163393987352071,0.8353692273201652,0.0,3.0,20.0,0.06,0.06,1.0,3.0,0.25,0.15,0.5,,1,4.163393987352071,0.8353692273201652,0.009866968769244977,0.03997970262127026,0.4663968352821257,2.5085568390829316,1.1556376364175225,-1.0525915973938273,22.15518563266174,4.445710311459824,-0.95033259460636,50.0,3.0,0.0,50.0,3.0,0.0,0.009866968769244977,0.03997970262127026,0.4663968352821257,2.5085568390829316,1.1556376364175225,-1.0525915973938273,-17.606090721921582,11.888326729254606
7.9320000000000785,134.78429884856558,96.84225973471457,17.62155361124369,14.510224826583356,21.73579968237856,2.577000882457006,22.157764904092982,4.452571034509272,-0.9442183548701529,300.717009146346,49.98354821288037,2.9674907504665127,-0.45214532470950286,0.04112157485091926,0.023537872422177204,-0.01953476651813054,4.163393987352071,0.8353692273201652,1.0,0.27338841557502747,0.022968022276759148,0.0007545098196715117,-0.0012221735029854506,0.0022510216094775316,-0.00012337441122382242,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.75788629269488,-0.10412732570281316,-39.31154832981108,-0.3502545275333397,0.06330095001544732,-0.035357047102843556,50.0,3.0,0.0,,0.0,0.01645178711962103,0.03250924953348733,0.4521453247095053,22.15776490409298,4.452571034509273,-0.9442183548701547,,1.0,4.163393987352071,0.8353692273201652,0.0,3.0,20.0,0.06,0.06,1.0,3.0,0.25,0.15,0.5,,1,4.163393987352071,0.8353692273201652,0.01645178711962103,0.03250924953348733,0.4521453247095053,2.356092685888981,1.348620748508126,-1.1192596752623503,22.15776490409298,4.452571034509273,-0.9442183548701547,50.0,3.0,0.0,50.0,3.0,0.0,0.01645178711962103,0.03250924953348733,0.4521453247095053,2.356092685888981,1.348620748508126,-1.1192596752623503,-17.62155361124369,11.903002020842838
7.938000000000079,134.87136658366097,96.97267926188306,17.63701447205758,14.512351484362972,21.737377296201824,2.5765967949907913,22.16033863065044,4.460176141882611,-0.9377354982261134,300.7868725378727,49.97655846372194,2.97605599631059,-0.4388188289812001,0.0385279543290263,0.026546147820565014,-0.0206844823685404,4.163393987352071,0.8353692273201652,1.0,0.2739514410495758,0.022984009360074997,0.0007441999041475356,-0.0011914015248497933,0.0019913126506355076,-0.00012203217058487996,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.767079184909367,-0.10285274791447277,-39.40134233981485,-0.3415151154823901,0.056010687223427814,-0.034980508217090214,50.0,3.0,0.0,,0.0,0.023441536278056674,0.023944003689409854,0.43881882898119784,22.160338630650443,4.46017614188261,-0.9377354982261134,,1.0,4.163393987352071,0.8353692273201652,0.0,3.0,20.0,0.06,0.06,1.0,3.0,0.25,0.15,0.5,,1,4.163393987352071,0.8353692273201652,0.023441536278056674,0.023944003689409854,0.43881882898119784,2.2074891763259967,1.5209822324487838,-1.1851335411301296,22.160338630650443,4.46017614188261,-0.9377354982261134,50.0,3.0,0.0,50.0,3.0,0.0,0.023441536278056674,0.023944003689409854,0.43881882898119784,2.2074891763259967,1.5209822324487838,-1.1851335411301296,-17.63701447205758,11.91921899951236
7.944000000000079,134.9584470421335,97.1031082764637,17.652472490871702,14.514466015050164,21.73896200734395,2.5760519568160167,22.162906141621008,4.46837325447233,-0.9308893178284153,300.8565752934101,49.96916983929601,2.9855909260823963,-0.42639472587594635,0.0359981852897881,0.02918667718546965,-0.021820464925297597,4.163393987352071,0.8353692273201652,1.0,0.27455848455429077,0.023001290981769562,0.0007333182147704065,-0.0011622579870215347,0.0017281639597979213,-0.00012063853725688229,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.7770143439966746,-0.10150687826481877,-39.49745889654415,-0.3332383285763241,0.048620231435405836,-0.034589037000639,50.0,3.0,0.0,,0.0,0.030830160703999354,0.01440907391760371,0.4263947258759515,22.162906141621008,4.46837325447233,-0.9308893178284109,,1.0,4.163393987352071,0.8353692273201652,0.0,3.0,20.0,0.06,0.06,1.0,3.0,0.25,0.15,0.5,,1,4.163393987352071,0.8353692273201652,0.030830160703999354,0.01440907391760371,0.4263947258759515,2.0625440872347824,1.6722734207381793,-1.2502205472327974,22.162906141621008,4.46837325447233,-0.9308893178284109,50.0,3.0,0.0,50.0,3.0,0.0,0.030830160703999354,0.01440907391760371,0.4263947258759515,2.0625440872347824,1.6722734207381793,-1.2502205472327974,-17.652472490871702,11.936655415206966
7.950000000000079,135.04554015230246,97.23354681842673,17.66792679699781,14.516568771745039,21.740552946561454,2.5753580424948823,22.165466806239255,4.477014410647895,-0.9236851433903212,300.9261002273277,49.961388243082276,2.995968600661914,-0.4148515989085341,0.033528828878408,0.031456714015829945,-0.02294280990140181,4.163393987352071,0.8353692273201652,1.0,0.2751983106136322,0.02301955608010292,0.0007218769751489162,-0.0011347042533563995,0.0014649190451643747,-0.00011919824301401013,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.787514088231278,-0.10008806227630343,-39.59828935638591,-0.32541340595782947,0.04122361302576748,-0.034183978890220075,50.0,3.0,0.0,,0.0,0.038611756917731554,0.00403139933808605,0.41485159890854106,22.165466806239255,4.477014410647895,-0.9236851433903194,,1.0,4.163393987352071,0.8353692273201652,0.0,3.0,20.0,0.06,0.06,1.0,3.0,0.25,0.15,0.5,,1,4.163393987352071,0.8353692273201652,0.038611756917731554,0.00403139933808605,0.41485159890854106,1.9210603867491323,1.802336950457079,-1.31452617752128,22.165466806239255,4.477014410647895,-0.9236851433903194,50.0,3.0,0.0,50.0,3.0,0.0,0.038611756917731554,0.00403139933808605,0.41485159890854106,1.9210603867491323,1.802336950457079,-1.31452617752128,-17.66792679699781,11.954979047206795
7.9560000000000795,135.13264584447614,97.36399492256251,17.683376476837818,14.51866006599052,21.742149257155944,2.5745090477786308,22.168020040289008,4.48595752853809,-0.9161283423714839,300.99543141032626,49.95321943686809,3.0070619375522663,-0.40416920422352104,0.031116530049256724,0.03335823442799023,-0.024051577041721665,4.163393987352071,0.8353692273201652,1.0,0.27586042881011963,0.023038482417464257,0.0007098789210431278,-0.0011086958326075433,0.001205002468168422,-0.00011771191083517856,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.7984129673402762,-0.09859355296477945,-39.70233027483916,-0.318027898557927,0.033917232670887164,-0.03376550225692191,50.0,3.0,0.0,,0.0,0.04678056313190382,-0.007061937552266251,0.404169204223507,22.168020040289008,4.48595752853809,-0.9161283423714821,,1.0,4.163393987352071,0.8353692273201652,0.0,3.0,20.0,0.06,0.06,1.0,3.0,0.25,0.15,0.5,,1,4.163393987352071,0.8353692273201652,0.04678056313190382,-0.007061937552266251,0.404169204223507,1.7828458449144138,1.9112860447318398,-1.3780538551243973,22.168020040289008,4.48595752853809,-0.9161283423714821,50.0,3.0,0.0,50.0,3.0,0.0,0.04678056313190382,-0.007061937552266251,0.404169204223507,1.7828458449144138,1.9112860447318398,-1.3780538551243973,-17.683376476837818,11.973897577602786
7.96200000000008,135.219764050734,97.49445261857355,17.698820587540474,14.520740177001612,21.743750099315044,2.5735012143079308,22.170565313476207,4.495067791854227,-0.908224325520643,301.06455437045753,49.94466905669845,3.0187452968966397,-0.39432843426958664,0.028758039791472588,0.0348976610002366,-0.025146789246494678,4.163393987352071,0.8353692273201652,1.0,0.2765348553657532,0.023057814811468125,0.00069733354030177,-0.0010842052016690877,0.0009512905731693781,-0.00011618462621182795,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.809544765031772,-0.09702163573949515,-39.808150355454195,-0.311074215359964,0.026782147075959637,-0.033335056297549535,50.0,3.0,0.0,,0.0,0.055330943301555635,-0.01874529689663973,0.3943284342695961,22.170565313476207,4.495067791854227,-0.9082243255206447,,1.0,4.163393987352071,0.8353692273201652,0.0,3.0,20.0,0.06,0.06,1.0,3.0,0.25,0.15,0.5,,1,4.163393987352071,0.8353692273201652,0.055330943301555635,-0.01874529689663973,0.3943284342695961,1.6477143071206612,1.999488690191848,-1.4408048921291086,22.170565313476207,4.495067791854227,-0.9082243255206447,50.0,3.0,0.0,50.0,3.0,0.0,0.055330943301555635,-0.01874529689663973,0.3943284342695961,1.6477143071206612,1.999488690191848,-1.4408048921291086,-17.698820587540474,11.993107656854574
7.96800000000008,135.306894704743,97.62491993117018,17.71425817005058,14.52280935672942,21.745354650280653,2.5723328736971123,22.173102148637163,4.504218672458351,-0.8999785496630549,301.13345607251256,49.93574262826883,3.030895911797515,-0.3853112838017692,0.026450171750805437,0.03608534802378284,-0.02622841930665171,4.163393987352071,0.8353692273201652,1.0,0.27721214294433594,0.02307727200269699,0.0006842561415396631,-0.0010611751854378375,0.0007064536909939776,-0.00011462035995208258,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.820756869454064,-0.09537173328844238,-39.91439376599942,-0.304536249588089,0.019893686853557642,-0.032893771947599675,50.0,3.0,0.0,,0.0,0.06425737173117341,-0.03089591179751494,0.3853112838017694,22.173102148637163,4.504218672458351,-0.8999785496630562,,1.0,4.163393987352071,0.8353692273201652,0.0,3.0,20.0,0.06,0.06,1.0,3.0,0.25,0.15,0.5,,1,4.163393987352071,0.8353692273201652,0.06425737173117341,-0.03089591179751494,0.3853112838017694,1.515483208717307,2.0675381440235023,-1.502777729570588,22.173102148637163,4.504218672458351,-0.8999785496630562,50.0,3.0,0.0,50.0,3.0,0.0,0.06425737173117341,-0.03089591179751494,0.3853112838017694,1.515483208717307,2.0675381440235023,-1.502777729570588,-17.71425817005058,12.012344566200838
7.97400000000008,135.3940377416165,97.75539688017925,17.729688261299234,14.524867835876462,21.746962104376546,2.571004327674748,22.17563012221583,4.51329290911112,-0.8913965292890789,301.2021249318622,49.92644558777561,3.0433951812832873,-0.3771008156378648,0.024189848819269513,0.03693516929338398,-0.027296416803590608,4.163393987352071,0.8353692273201652,1.0,0.2778835892677307,0.023096615572571755,0.0006706513231620193,-0.00103956894544978,0.0004727590405830993,-0.00011301980746802431,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.8319035879836165,-0.0936419292770973,-40.019810858382094,-0.29840371773966434,0.013315897528871648,-0.0324418412788272,50.0,3.0,0.0,,0.0,0.0735544122243823,-0.04339518128328734,0.3771008156378741,22.17563012221583,4.51329290911112,-0.8913965292890802,,1.0,4.163393987352071,0.8353692273201652,0.0,3.0,20.0,0.06,0.06,1.0,3.0,0.25,0.15,0.5,,1,4.163393987352071,0.8353692273201652,0.0735544122243823,-0.04339518128328734,0.3771008156378741,1.3859762444036607,2.116229316112097,-1.5639694786757228,22.17563012221583,4.51329290911112,-0.8913965292890802,50.0,3.0,0.0,50.0,3.0,0.0,0.0735544122243823,-0.04339518128328734,0.3771008156378741,1.3859762444036607,2.116229316112097,-1.5639694786757228,-17.729688261299234,12.031355347046157
7.98000000000008,135.48119309780262,97.88588348065237,17.74510990549423,14.52691582957722,21.748571676313524,2.569517683080617,22.17814886566448,4.522183193200464,-0.882483839441458,301.27055085338947,49.916783300199356,3.0561297865787793,-0.369681128330414,0.02197405836919559,0.03746403293898105,-0.028350668913349662,3.221105575707486,0.9096807183717522,1.0,0.28845372796058655,0.0231847876060009,0.000606451416388154,-0.0011794905641179007,-0.008934466709852892,-0.00011133073332681654,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.945234004906168,-0.0862235578348719,-41.542603623526006,-0.33864452069520073,-0.2517085030823416,-0.031964259802536574,50.0,3.0,0.0,,0.0,0.08321669980063007,-0.05612978657877932,0.3696811283304271,22.17814886566448,4.522183193200464,-0.8824838394414581,2.5017294201085756,0.0,3.221105575707486,0.9096807183717522,1.0,3.0,20.0,0.06,0.06,1.0,3.0,0.25,0.15,0.5,2.5017294201085756,0,3.221105575707486,0.9096807183717522,0.08321669980063007,-0.05612978657877932,0.3696811283304271,1.2590208033290318,2.1465309709427114,-1.6243736751076794,22.17814886566448,4.522183193200464,-0.8824838394414581,50.0,3.0,0.0,50.0,3.0,0.0,0.08321669980063007,-0.05612978657877932,0.3696811283304271,1.2590208033290318,2.1465309709427114,-1.6243736751076794,-17.74510990549423,12.44150832272133
7.986000000000081,135.5683607956641,98.01637982050485,17.760515867225998,14.528981013611512,21.75020786059987,2.565797695088789,22.180642003759797,4.523236650280271,-0.8732294486126485,301.33828881560896,49.90677468441761,3.0668091556637664,-0.36309523819492573,0.019459388509059067,0.025110624137198116,-0.029394178749335226,3.221105575707486,0.9096807183717522,1.0,0.2885286808013916,0.023186985527276993,0.0005917177768424153,-0.0011565587966048847,-0.008614610504404407,-0.000109790459038952,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.9465739243712155,-0.08415646224070533,-41.562698767895405,-0.33213522259542877,-0.24275184224249843,-0.03152911780948934,50.0,3.0,0.0,,0.0,0.09322531558240144,-0.06680915566376644,0.36309523819491574,22.180642003759793,4.523236650280271,-0.873229448612655,,1.0,3.221105575707486,0.9096807183717522,0.0,3.0,20.0,0.06,0.06,1.0,3.0,0.25,0.15,0.5,,1,3.221105575707486,0.9096807183717522,0.09322531558240144,-0.06680915566376644,0.36309523819491574,1.114940833474456,1.4387327840007862,-1.684162384590041,22.180642003759793,4.523236650280271,-0.873229448612655,50.0,3.0,0.0,50.0,3.0,0.0,0.09322531558240144,-0.06680915566376644,0.36309523819491574,1.114940833474456,1.4387327840007862,-1.684162384590041,-17.760515867225998,12.443561516953924
7.992000000000081,135.65554084100572,98.14688597000696,17.77589948538794,14.53103173028051,21.751841568627967,2.5620810250746873,22.183124535682076,4.520124347634546,-0.8636630806390718,301.40574617641784,49.89643540109478,3.0733242773645593,-0.35738490411312424,0.01699134800965889,0.013263274538848862,-0.030429889964198018,3.221105575707486,0.9096807183717522,1.0,0.2882939875125885,0.02317991678893566,0.0005764386150985956,-0.0011355092347229553,-0.008211799758493996,-0.00010823673685599075,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.942716049548018,-0.08193124125649617,-41.53831828177995,-0.3261633047973369,-0.23145280521992148,-0.031089885237298793,50.0,3.0,0.0,,0.0,0.10356459890522274,-0.07332427736455926,0.3573849041131325,22.183124535682076,4.520124347634546,-0.8636630806390696,,1.0,3.221105575707486,0.9096807183717522,0.0,3.0,20.0,0.06,0.06,1.0,3.0,0.25,0.15,0.5,,1,3.221105575707486,0.9096807183717522,0.10356459890522274,-0.07332427736455926,0.3573849041131325,0.973532529191466,0.759929653599363,-1.7435042659960462,22.183124535682076,4.520124347634546,-0.8636630806390696,50.0,3.0,0.0,50.0,3.0,0.0,0.10356459890522274,-0.07332427736455926,0.3573849041131325,0.973532529191466,0.759929653599363,-1.7435042659960462,-17.77589948538794,12.43723133856107
7.998000000000081,135.74273314852002,98.2774019145833,17.79126097598235,14.533068503634194,21.75347291146095,2.558432091719966,22.185598507307454,4.5132062236815225,-0.8537884448180085,301.4729784405587,49.88576634349632,3.0758682488745457,-0.3525340655646106,0.014566056060903127,0.0020310382822541963,-0.0314560476869137,3.221105575707486,0.9096807183717522,1.0,0.2877759635448456,0.023164425169229508,0.000560615852009505,-0.0011161965634099318,-0.007737462328774014,-0.00010666023116739585,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.9341083232931564,-0.07955750924476243,-41.47321734259882,-0.3206874566789816,-0.21813206443789246,-0.030643884225347244,50.0,3.0,0.0,,0.0,0.11423365650367145,-0.07586824887454569,0.35253406556461186,22.18559850730746,4.513206223681522,-0.8537884448180081,,1.0,3.221105575707486,0.9096807183717522,0.0,3.0,20.0,0.06,0.06,1.0,3.0,0.25,0.15,0.5,,1,3.221105575707486,0.9096807183717522,0.11423365650367145,-0.07586824887454569,0.35253406556461186,0.834573536440702,0.11636992160266589,-1.8022987726224107,22.18559850730746,4.513206223681522,-0.8537884448180081,50.0,3.0,0.0,50.0,3.0,0.0,0.11423365650367145,-0.07586824887454569,0.35253406556461186,0.834573536440702,0.11636992160266589,-1.8022987726224107,-17.79126097598235,12.423186046814282
8.004000000000081,135.8299376364733,98.40792764060588,17.806600923996434,14.53509199901921,21.75510209179276,2.554909395054168,22.18806593561209,4.5028615622550845,-0.8436097504237321,301.5400403523802,49.874769029793086,3.0746688771796507,-0.34852788201227397,0.01217992452305254,-0.008493157404813031,-0.03247091652139974,3.221105575707486,0.9096807183717522,1.0,0.28700321912765503,0.023141376798152924,0.0005442581605166197,-0.0010985038221216316,-0.007202942104402134,-0.000105055675704147,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.9212493206670405,-0.07704644574503605,-41.37148240049909,-0.31567447116786,-0.2031082120162337,-0.030189603534594524,50.0,3.0,0.0,,0.0,0.1252309702069283,-0.07466887717965065,0.34852788201226303,22.18806593561209,4.5028615622550845,-0.8436097504237285,,1.0,3.221105575707486,0.9096807183717522,0.0,3.0,20.0,0.06,0.06,1.0,3.0,0.25,0.15,0.5,,1,3.221105575707486,0.9096807183717522,0.1252309702069283,-0.07466887717965065,0.34852788201226303,0.6978582699588027,-0.48662207403606994,-1.8604464735978214,22.18806593561209,4.5028615622550845,-0.8436097504237285,50.0,3.0,0.0,50.0,3.0,0.0,0.1252309702069283,-0.07466887717965065,0.34852788201226303,0.6978582699588027,-0.48662207403606994,-1.8604464735978214,-17.806600923996434,12.40216697696927
8.010000000000081,135.91715422752,98.53846313591235,17.821920246807487,14.537103008981484,21.756729391284164,2.55156521652046,22.190528789881064,4.489482722930669,-0.8331317167937287,301.60698538440596,49.863445606982204,3.069983172414214,-0.34535264916595826,0.009829632686735024,-0.018232276551701503,-0.03347282817184753,3.221105575707486,0.9096807183717522,1.0,0.2860046625137329,0.02311168809711933,0.0005273699061945081,-0.0010822919392991135,-0.006619632450468258,-0.00010341538549801845,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.9046518930816196,-0.07440860134094793,-41.23724605961966,-0.3110847490893092,-0.18670151517551561,-0.029724834937289647,50.0,3.0,0.0,,0.0,0.13655439301780348,-0.06998317241421415,0.3453526491659602,22.190528789881064,4.489482722930669,-0.8331317167937263,,1.0,3.221105575707486,0.9096807183717522,0.0,3.0,20.0,0.06,0.06,1.0,3.0,0.25,0.15,0.5,,1,3.221105575707486,0.9096807183717522,0.13655439301780348,-0.06998317241421415,0.3453526491659602,0.5631964671137569,-1.0446324973278303,-1.9178517826134667,22.190528789881064,4.489482722930669,-0.8331317167937263,50.0,3.0,0.0,50.0,3.0,0.0,0.13655439301780348,-0.06998317241421415,0.3453526491659602,0.5631964671137569,-1.0446324973278303,-1.9178517826134667,-17.821920246807487,12.374892795017464
8.016000000000082,136.00438284938866,98.6690083902105,17.83722015654699,14.539102429428304,21.758355148433612,2.548445488547199,22.192988964723686,4.473469354531477,-0.8223595726688051,301.6738650028627,49.85179884162435,3.062091885832186,-0.3429957132564436,0.00751215143583414,-0.027125109139502397,-0.0344601858586795,3.221105575707486,0.9096807183717522,1.0,0.28481000661849976,0.023076314603090287,0.0005099638365209103,-0.0010674253772884276,-0.005998583369286245,-0.00010173621881475819,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.884841420055437,-0.071655651366475,-41.07475982452967,-0.3068796652278082,-0.1692228312711064,-0.029248673898615685,50.0,3.0,0.0,,0.0,0.14820115837565595,-0.062091885832185945,0.3429957132564425,22.192988964723686,4.473469354531477,-0.8223595726688049,,1.0,3.221105575707486,0.9096807183717522,0.0,3.0,20.0,0.06,0.06,1.0,3.0,0.25,0.15,0.5,,1,3.221105575707486,0.9096807183717522,0.14820115837565595,-0.062091885832185945,0.3429957132564425,0.4304145723364377,-1.5541542725252235,-1.974423210938738,22.192988964723686,4.473469354531477,-0.8223595726688049,50.0,3.0,0.0,50.0,3.0,0.0,0.14820115837565595,-0.062091885832185945,0.3429957132564425,0.4304145723364377,-1.5541542725252235,-1.974423210938738,-17.83722015654699,12.342092379879375
8.022000000000082,136.09162343543878,98.79956339535552,17.8525021215885,14.541091238758614,21.759979738912598,2.545589688543362,22.19544825794037,4.455222796983953,-0.8112990480092215,301.7407280646813,49.83983209880961,3.05129417354286,-0.34144538998563567,0.005224708217678361,-0.03512564648257689,-0.03543149976603573,3.221105575707486,0.9096807183717522,1.0,0.28344911336898804,0.023036204402446747,0.0004920433275401592,-0.0010538090546313977,-0.005350381227156406,-0.00010001428555276646,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.86234676898833,-0.06879767251524602,-40.88829993625015,-0.3030321871505068,-0.1509702005322308,-0.02875999932260134,50.0,3.0,0.0,,0.0,0.16016790119039115,-0.05129417354286003,0.3414453899856369,22.19544825794037,4.455222796983953,-0.8112990480092206,,1.0,3.221105575707486,0.9096807183717522,0.0,3.0,20.0,0.06,0.06,1.0,3.0,0.25,0.15,0.5,,1,3.221105575707486,0.9096807183717522,0.16016790119039115,-0.05129417354286003,0.3414453899856369,0.2993537300602887,-2.012551296120201,-2.0300753984126114,22.19544825794037,4.455222796983953,-0.8112990480092206,50.0,3.0,0.0,50.0,3.0,0.0,0.16016790119039115,-0.05129417354286003,0.3414453899856369,0.2993537300602887,-2.012551296120201,-2.0300753984126114,-17.8525021215885,12.304505916733488
8.028000000000082,136.1788759251104,98.93012814553632,17.867767827775005,14.543070481709357,21.76160356068466,2.5430308430024477,22.19790835772539,4.435140960028696,-0.7999563593814166,301.8076204680095,49.82754931041366,3.037902453615188,-0.3406908928713021,0.002964775754583399,-0.042202586790147656,-0.03638538141704155,3.221105575707486,0.9096807183717522,1.0,0.2819516658782959,0.022992266466021538,0.000473627878818661,-0.0010413018984341152,-0.004685196216466437,-9.824081596838026e-05,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.8376938018997233,-0.0658466826679171,-40.682120245495135,-0.2995020242919258,-0.13223016977835209,-0.028256285035940607,50.0,3.0,0.0,,0.0,0.17245068958635557,-0.03790245361518796,0.3406908928712937,22.197908357725392,4.435140960028695,-0.7999563593814187,,1.0,3.221105575707486,0.9096807183717522,0.0,3.0,20.0,0.06,0.06,1.0,3.0,0.25,0.15,0.5,,1,3.221105575707486,0.9096807183717522,0.17245068958635557,-0.03790245361518796,0.3406908928712937,0.1698691379403427,-2.418030107610021,-2.0847287911702153,22.197908357725392,4.435140960028695,-0.7999563593814187,50.0,3.0,0.0,50.0,3.0,0.0,0.17245068958635557,-0.03790245361518796,0.3406908928712937,0.1698691379403427,-2.418030107610021,-2.0847287911702153,-17.867767827775005,12.262891363710057
8.034000000000082,136.26614026426202,99.06070263735818,17.883019140045405,14.54504125020339,21.7632270193955,2.5407956426119265,22.200370830258162,4.413613710761415,-0.7883381894006192,301.8745848130987,49.8149549427751,3.0222374856210767,-0.3407222570556129,0.0007300833579461639,-0.0483385327688657,-0.03732054718514288,3.221105575707486,0.9096807183717522,1.0,0.28034666180610657,0.022945439566969872,0.0004547290154732764,-0.0010298142284613425,-0.004012715420482525,-9.641962933368503e-05,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.811383745454122,-0.06281285102401801,-40.46038044807687,-0.296263629746774,-0.11327588973869486,-0.027738623701010906,50.0,3.0,0.0,,0.0,0.1850450572248974,-0.022237485621076747,0.340722257055603,22.200370830258162,4.413613710761415,-0.7883381894006175,,1.0,3.221105575707486,0.9096807183717522,0.0,3.0,20.0,0.06,0.06,1.0,3.0,0.25,0.15,0.5,,1,3.221105575707486,0.9096807183717522,0.1850450572248974,-0.022237485621076747,0.340722257055603,0.041830695103054163,-2.769593915510834,-2.138309842827532,22.200370830258162,4.413613710761415,-0.7883381894006175,50.0,3.0,0.0,50.0,3.0,0.0,0.1850450572248974,-0.022237485621076747,0.340722257055603,0.041830695103054163,-2.769593915510834,-2.138309842827532,-17.883019140045405,12.217968672505522
8.040000000000083,136.35341640540747,99.19128686984034,17.89825806474119,14.547004668798664,21.76485051240264,2.5389045656285107,22.202837108534403,4.3910185569007965,-0.7764516638686669,301.94166009671886,49.80205395101769,3.0046237252070274,-0.34153027327167884,-0.0014814355283187938,-0.05352914110823094,-0.03823585710142699,4.234092137547166,0.7345635911699313,1.0,0.26801425218582153,0.022835696240067482,0.0005635435227304697,-0.0005985870066431029,0.006558000978212007,-9.158502892849233e-05,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.675113654030694,-0.07667145352582187,-38.69896386400247,-0.17224365183673138,0.18516849041776431,-0.026353628897965272,50.0,3.0,0.0,,0.0,0.19794604898231682,-0.004623725207027363,0.3415302732716725,22.202837108534407,4.391018556900796,-0.7764516638686642,3.8639314150538615,0.0,4.234092137547166,0.7345635911699313,1.0,3.0,20.0,0.06,0.06,1.0,3.0,0.25,0.15,0.5,3.8639314150538615,0,4.234092137547166,0.7345635911699313,0.19794604898231682,-0.004623725207027363,0.3415302732716725,-0.08488000339340024,-3.066993866461871,-2.1907532379770838,22.202837108534407,4.391018556900796,-0.7764516638686642,50.0,3.0,0.0,50.0,3.0,0.0,0.19794604898231682,-0.004623725207027363,0.3415302732716725,-0.08488000339340024,-3.066993866461871,-2.1907532379770838,-17.89825806474119,11.736635895320944
