t,x,y,z,vx,vy,vz,V,alpha_deg,beta_deg,qbar,yaw_deg,pitch_deg,roll_deg,p,q,r,deltaS_deg,deltaD_deg,throttle,CL,CD,CY,Cl,Cm,Cn,T_N,Ftx_b,Fty_b,Ftz_b,Lthr_b,Mthr_b,Nthr_b,Ftotx_b,Ftoty_b,Ftotz_b,Ltot_b,Mtot_b,Ntot_b,mpc_alpha_cmd_deg,mpc_beta_cmd_deg,mpc_V_ctrl,mpc_alpha_ctrl_deg,mpc_beta_ctrl_deg,mpc_control_update,mpc_horizon,mpc_num_candidates,mpc_pred_dt,mpc_control_period_s,mpc_Q_heading,mpc_Q_pitch,mpc_Q_roll,mpc_Q_alpha,mpc_Q_beta,mpc_p_deg_s,mpc_q_deg_s,mpc_r_deg_s,mpc_V,mpc_alpha_deg,mpc_beta_deg,mpc_yaw_cmd_deg,mpc_pitch_cmd_deg,mpc_roll_cmd_deg,mpc_heading_err_deg,mpc_pitch_err_deg,mpc_roll_err_deg,mpc_best_cost,mpc_reused,mpc_deltaS_cmd_deg,mpc_deltaD_cmd_deg,psi_cmd_deg,theta_cmd_deg,roll_cmd_deg,hdg_err_deg,pitch_err_deg,roll_err_deg,p_deg_s,q_deg_s,r_deg_s,altitude_m,LD
0.05999999999999999,1.2050801653014345,-0.008356340906881858,-0.12829678666363964,20.13778542729117,-0.23369928941901333,-1.4643941439652848,21.09322253598124,-3.340264587089775,-14.045371497983497,272.51597263336146,-1.104751712749789,4.014884326982602,9.716454372759847,-0.09832127181450845,1.6986228058737203,-0.9420900182636298,-7.8464394736144065,5.067484502760695,1.0,-0.16616714000701904,0.02190612268924713,0.021887963637709618,0.0022977849935009787,0.0019850065251009116,-0.006739787917790139,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.7373039825821408,-2.3631007103040105,21.70373490030743,0.596752506123167,0.05058554940801832,-1.750374966350477,,0.0,21.093222535981244,-3.3402645870897745,-14.045371497983494,1.0,3.0,25.0,0.06,0.06,1.5,3.0,1.5,0.25,1.0,-5.633393911329912,97.32391776123391,-53.97778196790863,21.093222535981244,-3.3402645870897745,-14.045371497983494,50.0,3.0,0.0,51.10475171274979,-1.0148843269826022,-9.716454372759841,19086.542404196134,0,-7.8464394736144065,5.067484502760695,50.0,3.0,0.0,51.10475171274979,-1.0148843269826022,-9.716454372759841,-5.633393911329912,97.32391776123391,-53.97778196790863,0.12829678666363964,-7.58541994693493
0.06599999999999999,1.3259195630303187,-0.009783536655919346,-0.13682381669961421,20.14181675466799,-0.24166705781178227,-1.3797384632288006,21.085314505679104,-2.524666550596037,-13.697128302467075,272.31167377958354,-1.3366954913667268,4.645460153030471,9.666159950468543,-0.09186814309927412,1.6875436049300305,-1.0006119964060445,-7.8464394736144065,5.067484502760695,1.0,-0.10997310280799866,0.02108251502096653,0.021060114726424217,0.0035543734350103992,-0.014619488828873664,-0.005946169925781074,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.2904169834667707,-2.151807194339678,14.373726905829429,0.9224062024970772,-0.37228112508543015,-1.5431085452691045,,0.0,21.085314505679104,-2.524666550596037,-13.697128302467075,0.0,3.0,25.0,0.06,0.06,1.5,3.0,1.5,0.25,1.0,-5.263656871292305,96.68912630678314,-57.33084432422584,21.085314505679104,-2.524666550596037,-13.697128302467075,50.0,3.0,0.0,51.336695491366726,-1.6454601530304709,-9.66615995046854,,1,-7.8464394736144065,5.067484502760695,50.0,3.0,0.0,51.336695491366726,-1.6454601530304709,-9.66615995046854,-5.263656871292305,96.68912630678314,-57.33084432422584,0.13682381669961421,-5.2163180103811415
0.072,1.4467796841732508,-0.01125212238619623,-0.14487460818154282,20.144706778722558,-0.24752375881758001,-1.3055576869485188,21.07777095477152,-1.746828218363125,-13.329361414031707,272.1168624083586,-1.5893440001023054,5.271779633059832,9.614171401328758,-0.08304438982148506,1.656401545666784,-1.052094229646884,-7.8464394736144065,5.067484502760695,1.0,-0.05661273002624512,0.020557558287978173,0.02018442004919052,0.004699061247119804,-0.02967860164324452,-0.005200936526142086,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0156573506433335,-1.9822969968437685,7.416451293071913,1.218595194097895,-0.7552164823733211,-1.3487451902121084,,0.0,21.07777095477152,-1.746828218363125,-13.329361414031709,0.0,3.0,25.0,0.06,0.06,1.5,3.0,1.5,0.25,1.0,-4.758093049010266,94.90481774565282,-60.28055900883407,21.07777095477152,-1.746828218363125,-13.329361414031709,50.0,3.0,0.0,51.5893440001023,-2.2717796330598317,-9.614171401328747,,1,-7.8464394736144065,5.067484502760695,50.0,3.0,0.0,51.5893440001023,-2.2717796330598317,-9.614171401328747,-4.758093049010266,94.90481774565282,-60.28055900883407,0.14487460818154282,-2.7538645024468495
0.078,1.5676539125702993,-0.012749928951368582,-0.152510344520789,20.146530776320084,-0.25143436379509265,-1.24129051609191,21.07050614978595,-1.0114700323003916,-12.944642516112085,271.9293155125026,-1.8615276215876417,5.886963703148331,9.560959071749005,-0.07212482180829168,1.6073023605650507,-1.0969089634493405,-7.8464394736144065,5.067484502760695,1.0,-0.0062635838985443115,0.020311394830346108,0.019277838990092278,0.005692817718048744,-0.043204410177424345,-0.0045155567933017025,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.8894161176294713,-1.8479862955163608,0.8567574875952624,1.4752859562123395,-1.0986432213656334,-1.1702003913662262,,0.0,21.07050614978595,-1.0114700323003916,-12.944642516112085,0.0,3.0,25.0,0.06,0.06,1.5,3.0,1.5,0.25,1.0,-4.132447887748231,92.09164166179188,-62.84825411571709,21.07050614978595,-1.0114700323003916,-12.944642516112085,50.0,3.0,0.0,51.86152762158764,-2.8869637031483313,-9.56095907174901,,1,-7.8464394736144065,5.067484502760695,50.0,3.0,0.0,51.86152762158764,-2.8869637031483313,-9.56095907174901,-4.132447887748231,92.09164166179188,-62.84825411571709,0.152510344520789,-0.3083778317964773
0.084,1.6885360518147832,-0.014265760627582915,-0.15978874235652224,20.1473539181721,-0.25355804908922247,-1.1863438973996565,21.063440590552414,-0.32250828674893117,-12.545334431779857,271.7469743259353,-2.1520770732123222,6.484869975423217,9.506966011482398,-0.059452610407969377,1.5423121414706682,-1.135538242956253,-7.8464394736144065,5.067484502760695,1.0,0.04093527793884277,0.02031773899972439,0.018354732543230057,0.006503720809261161,-0.05522507301431383,-0.0038967920939047946,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.8872772978285619,-1.7421728061359965,-5.2860688597386,1.6843002285438085,-1.4033745177264618,-1.0091712124243486,,0.0,21.063440590552414,-0.32250828674893117,-12.545334431779855,0.0,3.0,25.0,0.06,0.06,1.5,3.0,1.5,0.25,1.0,-3.4063836574121966,88.36797639805323,-65.06154879709437,21.063440590552414,-0.32250828674893117,-12.545334431779855,50.0,3.0,0.0,52.152077073212325,-3.4848699754232166,-9.506966011482405,,1,-7.8464394736144065,5.067484502760695,50.0,3.0,0.0,52.152077073212325,-3.4848699754232166,-9.506966011482405,-3.4063836574121966,88.36797639805323,-65.06154879709437,0.15978874235652224,2.0147555758737754
0.09000000000000001,1.809420274414599,-0.015789355595031845,-0.16676388085550048,20.147234562105105,-0.25404678986083445,-1.1400992544608268,21.056502356716198,0.3168962118256694,-12.133563927909142,271.56797854276687,-2.4598576931879808,7.060081168258959,9.452585957252674,-0.045422149676304126,1.4634367654549418,-1.1685381123071754,-7.8464394736144065,5.067484502760695,1.0,0.08487054705619812,0.02054392558813095,0.01742674596607685,0.007109519209648889,-0.06577759764277444,-0.0033471914538718106,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.985058314784617,-1.6583833600897337,-10.99664491251897,1.8399740254470782,-1.6704332956067431,-0.8662674861281835,,0.0,21.056502356716198,0.31689621182566813,-12.133563927909139,0.0,3.0,25.0,0.06,0.06,1.5,3.0,1.5,0.25,1.0,-2.6024974728637447,83.84875024484472,-66.95230203538536,21.056502356716198,0.31689621182566813,-12.133563927909139,50.0,3.0,0.0,52.459857693187985,-4.060081168258959,-9.452585957252666,,1,-7.8464394736144065,5.067484502760695,50.0,3.0,0.0,52.459857693187985,-4.060081168258959,-9.452585957252666,-2.6024974728637447,83.84875024484472,-66.95230203538536,0.16676388085550048,4.1311747695012695
0.09600000000000002,1.9303010908394558,-0.017311340886724345,-0.17348606245283588,20.14622753064861,-0.25304487372376894,-1.1019168849021759,21.04962832267736,0.9042927360857677,-11.711209621426995,271.39069717025234,-2.7837938811173992,7.607885809356748,9.398145112594463,-0.030458877816076636,1.3726104361832148,-1.1965058946400413,-7.8464394736144065,5.067484502760695,1.0,0.1254473328590393,0.020951904480457306,0.016502859070897102,0.007498415236373035,-0.07490304312327346,-0.0028659472047677667,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.159528522371986,-1.5906061392551076,-16.262490249921992,1.9393551321537683,-1.9009337850896255,-0.7412352136871723,,0.0,21.04962832267736,0.9042927360857677,-11.711209621426994,0.0,3.0,25.0,0.06,0.06,1.5,3.0,1.5,0.25,1.0,-1.7451651475658414,78.64478490890923,-68.55473792539911,21.04962832267736,0.9042927360857677,-11.711209621426994,50.0,3.0,0.0,52.78379388111739,-4.607885809356748,-9.398145112594477,,1,-7.8464394736144065,5.067484502760695,50.0,3.0,0.0,52.78379388111739,-4.607885809356748,-9.398145112594477,-1.7451651475658414,78.64478490890923,-68.55473792539911,0.17348606245283588,5.987395225863555
0.10200000000000002,2.0511733374577714,-0.01882318651104493,-0.18000169642180444,20.144387094741642,-0.2506890772018799,-1.0711392634214256,21.042765112588448,1.4378991052894425,-11.279902198501226,271.2137526949364,-3.12288454756695,8.124254029938388,9.343889220171954,-0.0149991088360636,1.2716897713812516,-1.2200528262972214,-7.8464394736144065,5.067484502760695,1.0,0.16258445382118225,0.021499799688458443,0.015589665621519089,0.007668495320718905,-0.08264466364571027,-0.0024498550933656753,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.388905991619048,-1.5334537638084127,-21.073346165044985,1.9820507279633144,-2.0960377244651704,-0.6332059769392746,,0.0,21.042765112588448,1.4378991052894412,-11.279902198501226,0.0,3.0,25.0,0.06,0.06,1.5,3.0,1.5,0.25,1.0,-0.8593856327638248,72.86245675010225,-69.90387772983853,21.042765112588448,1.4378991052894412,-11.279902198501226,50.0,3.0,0.0,53.12288454756694,-5.124254029938388,-9.343889220171945,,1,-7.8464394736144065,5.067484502760695,50.0,3.0,0.0,53.12288454756694,-5.124254029938388,-9.343889220171945,-0.8593856327638248,72.86245675010225,-69.90387772983853,0.18000169642180444,7.562138074638021
0.10800000000000003,2.1720321809298313,-0.02031716202074463,-0.1863532007740882,20.14176944168521,-0.24710926195105998,-1.047093974163072,21.035869688135968,1.9165631319798335,-10.841033828097393,271.03603579094556,-3.476211014637817,8.605810251152077,9.289976331489626,0.0005279299302495405,1.1624508146195296,-1.2397824090932255,-7.8464394736144065,5.067484502760695,1.0,0.19621334969997406,0.022143861402869225,0.014691646210849285,0.007626297449402195,-0.08904718359626623,-0.002094168501616711,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.6531949246452529,-1.482252904533338,-25.420957247832387,1.969852361311487,-2.256938864184007,-0.5409181578955041,,0.0,21.035869688135975,1.916563131979833,-10.84103382809739,0.0,3.0,25.0,0.06,0.06,1.5,3.0,1.5,0.25,1.0,0.030248156881934603,66.6035255692435,-71.03429955560347,21.035869688135975,1.916563131979833,-10.84103382809739,50.0,3.0,0.0,53.47621101463781,-5.605810251152077,-9.28997633148964,,1,-7.8464394736144065,5.067484502760695,50.0,3.0,0.0,53.47621101463781,-5.605810251152077,-9.28997633148964,0.030248156881934603,66.6035255692435,-71.03429955560347,0.1863532007740882,8.86084617900247
0.11400000000000003,2.2928731355937035,-0.021786297496315894,-0.1925789214381867,20.1384345289482,-0.24242922612884252,-1.0290965864603259,21.028909519939653,2.3397264107205453,-10.395773912696287,270.85670930365774,-3.8429388536262383,9.049803926010055,9.236474910308354,0.015714665259676623,1.0465877539664319,-1.256273897378851,-7.8464394736144065,5.067484502760695,1.0,0.22627924382686615,0.022840630387067795,0.01381148025393486,0.007384884357060908,-0.09415676146859565,-0.001793267771433002,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.934408740630757,-1.4330871186742014,-29.299145233768353,1.9062339381911215,-2.3848643450530815,-0.46288983291952635,,0.0,21.028909519939653,2.3397264107205453,-10.395773912696287,0.0,3.0,25.0,0.06,0.06,1.5,3.0,1.5,0.25,1.0,0.9003839958403264,59.96506119235273,-71.97919223225925,21.028909519939653,2.3397264107205453,-10.395773912696287,50.0,3.0,0.0,53.84293885362624,-6.049803926010055,-9.236474910308345,,1,-7.8464394736144065,5.067484502760695,50.0,3.0,0.0,53.84293885362624,-6.049803926010055,-9.236474910308345,0.9003839958403264,59.96506119235273,-71.97919223225925,0.1925789214381867,9.906873846834975
0.12000000000000004,2.4136920899295347,-0.02322434990690029,-0.1987130699260313,20.134447253881902,-0.236767622280678,-1.0164539749908275,21.021862332637365,2.707388712398367,-9.94508884559069,270.6752012585691,-4.222314985496185,9.454079004187271,9.183366450546666,0.03018595395717138,0.9257118696762202,-1.2700699347732947,-7.901877331924922,7.738470894596623,1.0,0.24282324314117432,0.024323469151854515,0.011044735088944435,0.0006363449818029317,-0.09154931964336065,-0.001602678434513726,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.1023091789548296,-1.113182796009733,-31.430591920908654,0.16414739413647772,-2.3172674427911546,-0.413416458347477,,0.0,21.021862332637365,2.707388712398367,-9.94508884559069,1.0,3.0,25.0,0.06,0.06,1.5,3.0,1.5,0.25,1.0,1.7295277623221461,53.03938317761191,-72.76964694896554,21.021862332637365,2.707388712398367,-9.94508884559069,50.0,3.0,0.0,54.22231498549618,-6.454079004187271,-9.183366450546657,21654.75938123976,0,-7.901877331924922,7.738470894596623,50.0,3.0,0.0,54.22231498549618,-6.454079004187271,-9.183366450546657,1.7295277623221461,53.03938317761191,-72.76964694896554,0.1987130699260313,9.983084305334813
0.12600000000000003,2.534485791764374,-0.024625507987986683,-0.2047799550107328,20.13002584769973,-0.23014682521662672,-1.0065816498112523,21.014564227205963,3.0261765311553117,-9.488715835933572,270.4872946663608,-4.613564218594964,9.818385147109636,9.128481732029151,0.031546068280008034,0.8090026616644206,-1.2824033608069592,-7.901877331924922,7.738470894596623,1.0,0.2663774788379669,0.025050146629214287,0.010223057121038437,0.00022939275251690678,-0.09469288771582578,-0.0014144225325611506,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.3656333479433433,-1.0623997934250298,-34.45418721280136,0.05913157726728283,-2.3951725261464927,-0.36460190810327064,,0.0,21.014564227205963,3.0261765311553117,-9.488715835933572,0.0,3.0,25.0,0.06,0.06,1.5,3.0,1.5,0.25,1.0,1.8074565726759804,46.35243812822138,-73.47630020763128,21.014564227205963,3.0261765311553117,-9.488715835933572,50.0,3.0,0.0,54.61356421859497,-6.818385147109636,-9.128481732029144,,1,-7.901877331924922,7.738470894596623,50.0,3.0,0.0,54.61356421859497,-6.818385147109636,-9.128481732029144,1.8074565726759804,46.35243812822138,-73.47630020763128,0.2047799550107328,10.633769246177144
