t,x,y,z,vx,vy,vz,V,alpha_deg,beta_deg,qbar,yaw_deg,pitch_deg,roll_deg,p,q,r,deltaS_deg,deltaD_deg,throttle,CL,CD,CY,Cl,Cm,Cn,T_N,Ftx_b,Fty_b,Ftz_b,Lthr_b,Mthr_b,Nthr_b,Ftotx_b,Ftoty_b,Ftotz_b,Ltot_b,Mtot_b,Ntot_b,ctrl_K_PSI,ctrl_K_PHI,ctrl_K_P,ctrl_K_R,ctrl_K_THETA,ctrl_K_Q,ctrl_K_QD,ctrl_V,ctrl_alpha_deg,ctrl_beta_deg,ctrl_vel_scale,ctrl_aero_scale,ctrl_pitch_err_scale,ctrl_roll_err_scale,ctrl_heading_err_scale,ctrl_roll_damp_scale,ctrl_pitch_damp_scale,ctrl_p_dot_deg_s2,ctrl_q_dot_deg_s2,ctrl_r_dot_deg_s2,ctrl_roll_accel_damp_scale,ctrl_pitch_accel_damp_scale,ctrl_yaw_accel_damp_scale,ctrl_e_psi_deg,ctrl_e_phi_deg_pre,ctrl_e_phi_deg,ctrl_e_theta_deg,ctrl_phi_cmd_deg,ctrl_q_cmd_deg_s,ctrl_deltaS_unsmoothed_deg,ctrl_deltaD_unsmoothed_deg,ctrl_deltaS_final_deg,ctrl_deltaD_final_deg,ctrl_q_cmd_raw_deg_s,ctrl_phi_cmd_raw_deg,ctrl_deltaS_raw_no_clamp_deg,ctrl_deltaD_raw_no_clamp_deg,ctrl_q_cmd_saturated,ctrl_phi_cmd_saturated,ctrl_deltaS_saturated,ctrl_deltaD_saturated,ctrl_use_derivative_damping
0.0,0.0,0.0,0.0,20.0,0.0,-3.0,28.442925306655784,1.4851757947952873,-20.0,495.5125000000001,0.0,0.0,10.0,0.0,0.0,0.0,0.72,-0.72,1.0,0.08115673065185547,0.022639548529982567,0.030911972746253014,0.025674622505903244,0.0007056184113025665,-0.007010092027485371,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.701773568380805,-1.5818323227517355,-19.256322098774355,12.124157854386933,0.03269618553435993,-3.3103295791581857,0.52,0.52,0.11249999999999999,-0.015,1.9500000000000002,0.65,0.0,28.442925306655784,1.4851757947952873,-45.29966564687365,0.6553403093759905,0.6,1.0510455533232195,0.6666762554450563,0.55,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,20.0,16.0,3.0,26.0,5.8500000000000005,3.8025000000000007,8.32,0.72,0.72,5.8500000000000005,26.0,3.8025000000000007,8.32,0.0,0.0,0.0,0.0,
0.006,0.11997889258702978,8.345255311411834e-06,-0.0179118677096137,19.992973201602798,0.0028366310706511248,-2.9709435805965163,28.432939102434442,1.581376704709209,-20.0,495.1646159266817,-0.018569579505395596,0.0033418558609090068,10.015451967588946,0.08939826689792531,-0.0002648844044175771,-0.10946739623781873,1.44,-1.44,1.0,0.08237576484680176,0.023106673856377602,0.031252894550561905,0.025830578317545063,0.0032376792680345796,-0.007011061965039078,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.809783039787106,-1.5822741333034913,-19.538432307656343,12.189240137358023,0.14991876554465913,-3.3084632043143745,0.52,0.52,0.11250628114353023,-0.015459819620330745,1.9500000000000002,0.65,0.0,28.432939102434446,1.5813767047092082,-45.27825783278602,0.655616521074103,0.6,1.0514301568450715,0.6670538630548577,0.55,1.0000558323869353,1.0,170.7381129678405,-0.505891947732121,-209.067326623776,1.0,1.0,1.0,50.018569579505396,19.984548032411055,15.994204213753859,2.996658144139091,26.009656181342805,5.843483381071228,3.808129090677075,7.643748592224486,1.44,1.44,5.843483381071228,26.009656181342805,3.808129090677075,7.643748592224486,0.0,0.0,0.0,0.0,
0.012,0.23991515253288415,3.4068472677773326e-05,-0.03565123132641505,19.985791965636015,0.0058108521244176325,-2.9425964003707805,28.422849149059317,1.7063756113293227,-20.0,494.8132416719865,-0.0739971028161202,0.014149886295764911,10.061729232117173,0.17942702542708747,0.005186185880045886,-0.2186430317190141,2.16,-2.16,1.0,0.08530715107917786,0.023639906321763993,0.031581390649080276,0.026090818649992173,0.005164182622975622,-0.006987341927478605,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.9138152240614446,-1.5872422569045885,-20.226080121534707,12.303308674036856,0.23895464417889478,-3.29493013224538,0.52,0.52,0.12322780487683484,-0.020561126902142575,1.9500000000000002,0.65,0.0,28.422849149059314,1.706375611329322,-45.21849076400054,0.6558958192502913,0.6,1.0526718573844192,0.6681897804209718,0.55,1.0953582655718652,1.0,308.5327536583859,10.006063812778757,-375.7639659233947,1.0,1.0,1.0,50.07399710281612,19.938270767882827,15.976749261347212,2.985850113704235,26.038478493464385,5.822407721723259,3.5914197533670884,6.783501223042749,2.16,2.16,5.822407721723259,26.038478493464385,3.5914197533670884,6.783501223042749,0.0,0.0,0.0,0.0,
0.018000000000000002,0.35980786711975987,7.835805375991625e-05,-0.05322413927707695,19.97846130101829,0.009043777738474227,-2.9155558819335647,28.412632977908604,1.8601130580745768,-20.0,494.4575990516205,-0.16577264554499743,0.03428571824339993,10.13908900190683,0.2704501271080852,0.015583501766903306,-0.327094000717231,2.88,-2.88,1.0,0.08997344970703125,0.02423730318725109,0.031895846128463745,0.026454080086282018,0.006502849554584128,-0.006937465073802021,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-5.011248047265836,-1.5990035649019498,-21.323791529993876,12.465641141126923,0.3006805477267916,-3.2690590546734795,0.52,0.52,0.15084375534455802,-0.028899259565436798,1.9500000000000002,0.65,0.0,28.412632977908608,1.8601130580745768,-45.12034397347411,0.656178833564248,0.6,1.0549763216369799,0.6701053209545721,0.55,1.340833380840516,1.0,420.6675217437527,27.86226166959803,-507.7372663287812,1.0,1.0,1.0,50.16577264554499,19.860910998093168,15.947112773776565,2.9657142817566,26.086201775683396,5.783142849425371,3.178678079295648,5.413472396857198,2.88,2.88,5.783142849425371,26.086201775683396,3.178678079295648,5.413472396857198,0.0,0.0,0.0,0.0,
0.024,0.4796561629211167,0.00014313295747131545,-0.07064023629833384,19.970989398142493,0.012657818413215017,-2.8904221974217372,28.40226761200427,2.042231680730731,-20.0,494.0968933711429,-0.29325552558984846,0.06538938263690552,10.247893287364843,0.362825864244309,0.030210546191385634,-0.43433911753632776,2.5945100416992997,-3.387506033880913,1.0,0.10540895164012909,0.02477434289932251,0.03206546977162361,0.02724104551331266,-0.0005939358522056021,-0.006736133244257577,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-5.019080246849725,-1.6571165890107582,-24.956319861077546,12.82710931017514,-0.027442535544220683,-3.171872291383625,0.52,0.52,0.18998980963683273,-0.03750345251800177,1.9500000000000002,0.65,0.0,28.40226761200427,2.042231680730731,-44.983914217713405,0.6564662098539856,0.6,1.0585129640338262,0.6728343614212848,0.55,1.6887983078829576,1.0,512.9586796388531,50.22540641145174,-611.012898633749,1.0,1.004155399903701,1.0,50.29325552558984,19.752106712635157,15.904599585941877,2.9346106173630946,26.15249287330672,5.722490703858035,2.5945100416992997,3.387506033880913,2.5945100416992997,3.387506033880913,5.722490703858035,26.15249287330672,2.5945100416992997,3.387506033880913,0.0,0.0,0.0,0.0,
0.03,0.599459581661228,0.0002325513109280427,-0.08792196168305019,19.96350632203567,0.017270447313790897,-2.870815678928602,28.39177077443637,2.2405531209070952,-20.0,493.73174672123525,-0.45588869491395456,0.10583652635821675,10.388792813465427,0.45796007088257434,0.03088321582271024,-0.5380808307027171,2.518191551959549,-2.6675060338809127,1.0,0.11475013196468353,0.024435361971259117,0.0315391905605793,0.025090588138137977,-0.0033658976780972334,-0.006479141124731878,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.775618204672149,-1.7385722132108645,-27.145541657438873,11.805782972043788,-0.15540483726822846,-3.048606654523198,0.52,0.52,0.23544219554974632,-0.04351736602366436,1.9500000000000002,0.65,0.0,28.39177077443637,2.2405531209070935,-44.809826981903036,0.6567574663860243,0.6,1.0630692533907828,0.6764279771159629,0.55,2.092819515997745,1.0,592.0598946343513,41.46502949187876,-686.9423963700283,1.0,1.0000867096008126,1.0,50.45588869491394,19.61120718653457,15.84826930788982,2.8941634736417834,26.237062121355248,5.643618773601478,2.518191551959549,0.721660090720327,2.518191551959549,2.6675060338809127,5.643618773601478,26.237062121355248,2.518191551959549,0.721660090720327,0.0,0.0,0.0,0.0,
0.036,0.7192191731006523,0.000351477530353119,-0.10509611705199601,19.956384129409184,0.022507316933365225,-2.8546205087821868,28.381443579770135,2.4565679617912815,-20.0,493.3726330489012,-0.6528382829127726,0.1526761365302708,10.560911048734466,0.5457110460071047,0.027787295696494657,-0.6375551919596644,2.5741213980786157,-1.9475060338809127,1.0,0.1238543689250946,0.024138646324276924,0.031006650999188423,0.02300183578385993,-0.005358011227699026,-0.006227265342218327,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.525069631283783,-1.827787156094129,-29.27680796554077,10.815097900216264,-0.24720158192040254,-2.927961270550955,0.52,0.52,0.2761466947332695,-0.045,1.9500000000000002,0.65,0.0,28.38144357977013,2.456567961791282,-44.59858891596676,0.6570442471040767,0.6,1.0682835909447068,0.6809069683859489,0.55,2.4546372865179515,1.0,641.2399331339166,27.259251695444277,-739.5359527554479,1.0,1.0,1.0,50.65283828291277,19.439088951265532,15.778564858380173,2.8473238634697293,26.33947590711464,5.5522815337659726,2.5741213980786157,-2.0732233222853287,2.5741213980786157,1.9475060338809127,5.5522815337659726,26.33947590711464,2.5741213980786157,-2.0732233222853287,0.0,0.0,0.0,0.0,
0.041999999999999996,0.8389371275179123,0.0005036894874408699,-0.12218281734346305,19.94963127894493,0.028377498313642453,-2.8417055501315733,28.371266872478078,2.6864027530367927,-20.0,493.01888016899034,-0.8827976436537027,0.20504736391127562,10.761674090352784,0.6262819744150029,0.023107931791335554,-0.73293092464241,2.6820109390446487,-1.2275060338809127,1.0,0.13330118358135223,0.02388606232881546,0.030469723045825958,0.02102703516547464,-0.007206715131425836,-0.005976337577027177,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.264731275391279,-1.9271278265068448,-31.486051963712335,9.879489240020142,-0.3322564930615345,-2.807964238530119,0.52,0.52,0.30776404234833094,-0.045,1.9500000000000002,0.65,0.0,28.37126687247807,2.686402753036795,-44.351462824935226,0.6573270735354536,0.6,1.0740323948126844,0.6862517708069187,0.55,2.7356803764296083,1.0,666.8710848145757,12.87047460397303,-773.7829938940007,1.0,1.0,1.0,50.8827976436537,19.238325909647216,15.697380684347142,2.7949526360887242,26.459054774699926,5.450157640373013,2.6820109390446487,-4.77067897828419,2.6820109390446487,1.2275060338809127,5.450157640373013,26.459054774699926,2.6820109390446487,-4.77067897828419,0.0,0.0,0.0,0.0,
0.047999999999999994,0.9586157001772957,0.0006931278388972264,-0.139201994854695,19.94326093332902,0.034926187971843214,-2.832141072982237,28.36122091927379,2.9261942114476365,-20.0,492.6697968695102,-1.144416777057149,0.2626040035524002,10.98860489506021,0.7000555564126525,0.017508803603405544,-0.8243010519830248,2.8175820674782526,-0.5075060338809128,1.0,0.1431146264076233,0.02367614222049713,0.029930967837572098,0.01917059429372972,-0.009053205833176084,-0.005728311520205759,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-3.993902291797946,-2.0371308552445413,-33.7784416514867,9.000868475121312,-0.4170910815365158,-2.6895242676309894,0.52,0.52,0.3282350766811349,-0.045,1.9500000000000002,0.65,0.0,28.361220919273784,2.9261942114476365,-44.06970374130734,0.6576064850990966,0.6,1.0802479794963655,0.6924440507975366,0.55,2.9176451260545324,1.0,674.3940307859149,-0.39716745419231003,-793.5304841215379,1.0,1.0,1.0,51.14441677705713,19.01139510493979,15.6064918290095,2.7373959964476,26.59509672406971,5.33792219307282,2.8175820674782526,-7.175511986827375,2.8175820674782526,0.5075060338809128,5.33792219307282,26.59509672406971,2.8175820674782526,-7.175511986827375,0.0,0.0,0.0,0.0,
0.05399999999999999,1.0782572301620588,0.0009240167946323619,-0.15617403265672303,19.93728782575258,0.04220286718047861,-2.8260082644023017,28.35128630154462,3.172374725710407,-20.0,492.3247039081929,-1.4363521555861098,0.3251813402638142,11.239356786149349,0.7674296438512423,0.011254696892848609,-0.9117814950284613,2.982280617814458,0.21249396611908722,1.0,0.15309475362300873,0.02350561519443989,0.02939266338944435,0.017416229082684,-0.010822793291828333,-0.005487425742289533,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-3.71309370600369,-2.157017433750951,-36.10662977503303,8.171441154492165,-0.4982686493289128,-2.574620276862718,0.52,0.52,0.3370605220826658,-0.045,1.9563833383688922,0.65,0.0,28.35128630154462,3.172374725710407,-43.75456312760991,0.6578830142645564,0.6,1.0868796324271623,0.6994651313867517,0.55,2.996093529623696,1.0,668.1902532546178,-12.262197934665808,-801.8997265118331,1.0,1.0,1.0,51.43635215558612,18.76064321385065,15.507546334755434,2.674818659736186,26.746903120904783,5.232970659066085,2.982280617814458,-9.107644155988709,2.982280617814458,-0.21249396611908722,5.232970659066085,26.746903120904783,2.982280617814458,-9.107644155988709,0.0,0.0,0.0,0.0,
